zona;secao;cargo;numero;votos
78;114;13;12222;1
78;367;13;55789;9
78;145;13;13789;1
78;95;13;10580;3
78;361;13;25777;7
78;96;13;55555;1
78;111;13;27000;1
78;158;13;25777;7
78;215;13;15611;2
78;109;13;55580;1
78;109;13;10111;1
78;225;13;13345;1
78;124;13;13555;2
78;183;13;10789;6
78;364;13;40000;2
78;188;13;40000;1
78;112;13;10123;1
78;180;13;40456;15
78;187;13;55999;12
78;223;13;27777;1
78;98;13;40000;2
78;117;13;40567;9
78;214;13;12123;1
78;117;13;55888;3
78;388;13;55888;2
78;106;13;55888;2
78;117;13;55456;2
78;85;13;40567;7
78;371;13;13;1
78;346;13;25;1
78;167;13;55;2
78;147;13;15111;10
78;139;13;40567;8
78;210;13;55456;1
78;152;13;15555;2
78;128;13;10580;1
78;115;13;27333;1
78;139;13;10100;2
78;92;13;25222;1
78;197;13;44333;8
78;360;13;40456;11
78;101;13;96;9
78;221;13;12777;1
78;92;13;12345;1
78;156;13;27123;6
78;214;13;13456;1
78;196;13;13131;1
78;88;13;55555;3
78;172;13;15222;1
78;156;13;15678;10
78;114;13;25888;1
78;86;13;13567;1
78;165;13;27277;1
78;74;13;27277;1
78;208;13;10111;2
78;111;13;55000;5
78;197;13;25888;3
78;165;13;15678;3
78;113;13;13456;2
78;152;13;13456;5
78;79;13;25888;1
78;150;13;15222;2
78;79;13;15611;4
78;350;13;55153;1
78;368;13;15611;2
78;184;13;15678;1
78;78;13;55555;3
78;215;13;10456;2
78;167;13;27999;1
78;392;13;40456;17
78;68;13;40456;1
78;159;13;15456;7
78;73;13;15456;4
78;116;13;10789;6
78;221;13;40123;2
78;131;13;40123;8
78;359;13;13321;1
78;366;13;10123;1
78;192;13;25234;3
78;192;13;25123;3
78;108;13;40580;92
78;378;13;15555;3
78;189;13;15555;2
78;104;13;55789;67
78;125;13;55123;7
78;364;13;12133;2
78;132;13;15555;2
78;124;13;44888;1
78;214;13;55456;1
78;127;13;15456;2
78;67;13;13555;1
78;75;13;13345;7
78;70;13;10789;5
78;208;13;12012;2
78;195;13;40456;16
78;139;13;15111;8
78;207;13;10580;6
78;84;13;55333;2
78;142;13;10630;2
78;219;13;13555;1
78;346;13;40567;3
78;89;13;25678;1
78;208;13;25456;7
78;215;13;55888;6
78;204;13;25369;22
78;349;13;10580;9
78;92;13;55789;6
78;223;13;10345;8
78;151;13;44789;1
78;143;13;27190;1
78;226;13;44789;4
