zona;secao;cargo;numero;votos
26;30;6;4447;1
26;90;7;13133;2
26;33;7;50500;2
26;33;7;55100;2
26;133;6;4447;1
26;63;7;55333;36
26;63;7;13222;6
26;36;7;15333;21
26;28;6;1214;1
26;110;6;1213;11
26;31;7;55333;22
26;54;6;2210;2
26;24;6;4490;1
26;24;6;5588;8
26;22;6;95;5
26;48;7;11111;1
26;44;7;12600;4
26;28;5;96;21
26;56;6;2233;2
26;33;7;55333;22
26;96;6;2255;2
26;95;7;22111;5
26;97;6;2255;1
26;118;6;1333;4
26;99;6;5533;23
26;37;6;4477;6
26;136;7;95;9
26;54;6;1522;1
26;133;6;1213;39
26;76;3;44;24
26;89;5;131;141
26;62;6;1213;22
26;76;6;95;6
26;73;5;555;15
26;84;6;1333;5
26;138;6;1322;2
26;17;6;4564;1
26;17;7;95;10
26;134;7;12300;2
26;92;7;13777;1
26;80;7;15120;5
26;39;3;96;18
26;20;7;12000;7
26;80;7;15123;6
26;21;6;5511;4
26;52;5;555;39
26;96;7;15333;7
26;121;5;96;3
26;54;6;2299;21
26;119;6;2299;19
26;32;7;22022;2
26;101;6;4444;11
26;93;6;1333;5
26;65;6;1313;1
26;100;6;4444;13
26;93;6;2211;36
26;42;7;13456;2
26;28;5;555;13
26;43;5;555;21
26;85;6;2200;1
26;33;7;12000;4
26;89;5;95;4
26;105;7;44567;1
26;96;6;12;1
26;96;6;13;1
26;96;6;29;2
26;96;6;65;1
26;96;7;11;1
26;96;7;12;4
26;96;7;13;4
26;96;7;15;2
26;96;7;44;1
26;96;7;55;7
26;129;6;1922;1
26;23;7;22678;1
26;20;7;15120;1
26;30;7;70321;2
26;89;5;700;9
26;100;3;96;12
26;20;5;555;9
26;124;3;13;95
26;58;6;5533;11
26;99;7;12114;55
26;124;7;55333;23
26;17;6;2200;1
26;34;6;96;3
26;132;3;21;1
26;32;7;12000;1
26;94;7;50444;2
26;32;6;2210;3
26;37;6;5588;43
26;62;7;95;9
26;56;7;95;1
26;56;6;1111;1
26;35;5;700;19
26;118;6;5533;4
26;136;7;15333;20
26;84;3;12;23
26;102;5;95;4
26;94;6;1322;1
26;17;7;96;10
26;96;7;45300;2
26;77;5;96;18
26;16;7;13513;5
26;98;7;70123;1
26;98;5;700;8
26;34;3;12;24
26;58;7;13111;1
26;51;6;2233;1
26;134;6;1155;3
26;103;6;2288;4
26;90;5;131;129
26;97;6;4444;15
26;83;3;13;186
26;104;7;22556;1
26;33;6;1500;3
26;58;7;13513;1
26;58;3;44;9
26;45;7;13111;1
26;31;6;11;1
26;31;6;12;3
26;31;6;13;4
26;31;6;15;2
26;31;6;51;1
26;48;7;13222;7
26;104;7;15123;18
26;78;6;5588;6
26;57;7;22222;1
26;54;6;2222;4
26;31;7;22022;2
26;98;6;2233;1
26;50;5;96;25
26;104;7;22222;3
26;101;6;2069;1
26;101;7;33300;1
26;129;5;555;9
26;122;6;2299;7
26;28;6;2200;1
26;77;6;2200;1
26;93;6;2222;1
26;45;5;131;194
26;30;3;44;13
26;134;6;1522;4
26;73;5;95;4
26;109;7;44555;4
26;109;5;700;9
26;136;6;2255;2
26;110;5;131;81
26;41;5;96;12
26;31;7;13333;1
26;41;6;4412;1
26;44;3;12;24
26;136;7;55333;12
26;37;7;90192;3
26;48;5;95;7
26;76;6;4029;1
26;101;7;13456;1
26;101;6;4447;1
26;35;7;96;11
26;128;7;12000;3
26;83;7;70321;1
26;39;7;12222;3
26;109;6;4444;6
26;138;6;1333;3
26;50;7;12600;3
26;92;6;1512;1
26;128;7;13111;1
26;40;3;44;20
26;33;6;1313;2
26;49;6;2222;7
26;134;7;90192;2
26;116;6;1233;2
26;39;6;1213;6
26;41;6;2299;9
26;16;7;55100;1
26;76;6;1522;2
26;50;7;50444;1
26;44;6;1533;35
26;40;6;1251;1
26;96;7;22111;5
26;56;6;5517;1
26;20;7;13222;20
26;47;6;1100;3
26;96;7;96;5
26;45;5;555;25
26;16;7;22678;3
26;40;6;1515;1
26;105;6;12;1
26;105;6;23;1
26;105;7;11;1
26;56;7;13333;1
26;33;7;23192;1
26;133;6;5055;1
26;133;7;55055;3
26;32;6;4445;3
26;28;7;44190;1
26;29;7;12114;46
26;32;6;4400;1
26;93;7;15123;6
26;129;6;4490;3
26;129;6;5588;10
26;101;7;12000;4
26;103;7;95;7
26;92;7;13;19
26;92;7;22;1
26;92;7;55;1
26;103;7;96;8
26;17;7;15120;1
26;118;6;1520;1
26;22;7;95;3
26;22;6;1111;1
26;38;7;44555;2
26;38;7;70123;3
26;76;7;70123;2
26;30;7;22111;1
26;104;6;5533;23
26;77;6;96;5
26;43;3;13;155
26;99;6;5517;1
26;23;7;15120;2
26;33;7;12333;4
26;92;3;13;162
26;67;3;44;12
26;67;6;1010;4
26;33;6;1533;49
26;28;6;1533;25
26;17;7;13131;1
26;138;7;10123;1
26;22;6;4445;1
26;109;3;12;37
26;96;6;2211;13
26;32;7;15331;1
26;41;7;13234;2
26;124;3;12;21
26;121;6;1531;1
26;38;3;96;5
26;44;7;15123;31
26;136;7;22222;4
26;45;3;44;22
26;138;7;12000;2
26;31;7;55100;1
26;24;5;96;26
26;42;7;12000;1
26;97;6;4477;3
26;28;7;22222;2
26;57;6;5511;3
26;29;7;95;2
26;63;7;15120;1
26;93;6;3333;1
26;22;7;22777;1
26;30;7;23192;1
26;121;7;12114;48
26;42;6;23;1
26;42;6;29;1
26;42;6;44;1
26;69;7;13333;2
26;20;5;131;152
26;51;6;2211;13
26;17;3;21;1
26;37;6;1513;1
26;134;7;12600;3
26;73;5;131;119
26;98;7;45300;1
26;49;6;1333;5
26;50;5;700;9
26;85;3;96;10
26;116;3;12;10
26;28;6;1500;1
26;109;5;95;7
26;52;6;11;1
26;52;6;12;1
26;52;6;13;2
26;52;6;14;1
26;52;6;22;3
26;52;7;11;3
26;52;7;12;1
26;52;7;13;8
26;52;7;15;4
26;52;7;22;3
26;52;7;55;8
26;94;6;1213;19
26;36;6;1322;1
26;113;6;95;4
26;67;6;5588;5
26;101;6;1500;1
26;101;3;95;6
26;53;6;1500;1
26;53;3;95;15
26;39;6;2299;77
26;20;6;1123;5
26;31;6;5511;2
26;100;6;4400;1
26;17;7;12222;1
26;133;6;2277;2
26;81;7;10123;2
26;56;5;555;12
26;55;7;96;4
26;109;3;13;102
26;57;6;1533;58
26;42;7;95;16
26;50;6;1111;8
26;73;5;96;13
26;20;7;10123;1
26;123;3;13;80
26;97;6;1213;38
26;89;6;4477;1
26;51;6;1213;6
26;119;6;1213;1
26;124;7;12600;5
26;136;6;1111;1
26;80;7;12114;62
26;69;6;4029;1
26;31;6;2233;1
26;101;7;12222;1
26;77;6;2211;32
26;16;7;15120;3
26;22;6;7040;1
26;113;6;1233;1
26;56;6;95;3
26;16;6;1213;48
26;41;6;4477;1
