zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
39;1;1023;E.E.F. ABIGAIL ANTUNES MARQUES;RUA DO CRUZEIRO, 208;CENTRO;63640000;309;
39;2;1023;E.E.F. ABIGAIL ANTUNES MARQUES;RUA DO CRUZEIRO, 208;CENTRO;63640000;315;
39;3;1023;E.E.F. ABIGAIL ANTUNES MARQUES;RUA DO CRUZEIRO, 208;CENTRO;63640000;324;
39;4;1023;E.E.F. ABIGAIL ANTUNES MARQUES;RUA DO CRUZEIRO, 208;CENTRO;63640000;311;
39;5;1023;E.E.F. ABIGAIL ANTUNES MARQUES;RUA DO CRUZEIRO, 208;CENTRO;63640000;305;
39;6;1040;ESCOLA ABIGAIL MARQUES (PETI);RUA DO CRUZEIRO;CENTRO;63640000;171;
39;7;1040;ESCOLA ABIGAIL MARQUES (PETI);RUA DO CRUZEIRO;CENTRO;63640000;316;8
39;9;1058;E.E.F.M. PROFª MARIA JÚLIA FIALHO;RUA SANTOS DUMONT, 260;CENTRO;63640000;366;137
39;10;1066;COLÉGIO SANTANA DE INDEPENDÊNCIA;RUA FREI VIDAL;CENTRO;63640000;269;
39;11;1066;COLÉGIO SANTANA DE INDEPENDÊNCIA;RUA FREI VIDAL;CENTRO;63640000;281;
39;12;1066;COLÉGIO SANTANA DE INDEPENDÊNCIA;RUA FREI VIDAL;CENTRO;63640000;263;
39;13;1074;GRUPO ESCOLAR JERONIMO ALVES DE ARAUJO;RUA SANTA TERESINHA S/N;CENTRO;63640000;336;
39;14;1074;GRUPO ESCOLAR JERONIMO ALVES DE ARAUJO;RUA SANTA TERESINHA S/N;CENTRO;63640000;326;
39;15;1074;GRUPO ESCOLAR JERONIMO ALVES DE ARAUJO;RUA SANTA TERESINHA S/N;CENTRO;63640000;323;
39;16;1082;CENTRO DE SAUDE DE INDEPENDENCIA;RUA FREI VIDAL S/N;CENTRO;63640000;294;140
39;17;1090;EMATERCE;RUA PRESIDENTE VARGAS;CENTRO;63640000;248;
39;18;1090;EMATERCE;RUA PRESIDENTE VARGAS;CENTRO;63640000;249;
39;19;1074;GRUPO ESCOLAR JERONIMO ALVES DE ARAUJO;RUA SANTA TERESINHA S/N;CENTRO;63640000;321;
39;20;1074;GRUPO ESCOLAR JERONIMO ALVES DE ARAUJO;RUA SANTA TERESINHA S/N;CENTRO;63640000;336;
39;21;1112;E.E.F. MIGUEL GONCALVES DA SILVA;POVOADO BRILHANTE;BRILHANTE;63640000;258;
39;22;1120;EEF SANTA ISABEL;POVOADO JANDRANGOEIRA;JANDRANGOEIRA;63640000;201;145
39;23;1139;E.E.F. JOAO FERREIRA FILHO;ACUDE JABURU;JABURU;63640000;204;
39;24;1147;E.E.F. LINO VIEIRA SOARES;POVOADO NOVA OLINDA;NOVA OLINDA;63640000;282;217
39;25;1155;E.E.F. JOSE RODRIGUES ZUMBA;VARZEA ALEGRE;VARZEA ALEGRE;63640000;310;
39;26;1163;GRUPO ESCOLAR;POVOADO SOARES;SOARES;63640000;163;
39;27;1171;E.E.F. FRANCISCO ALVES DE ARAUJO;POVOADO REMEDIO;REMEDIO;63640000;245;
39;28;1180;E.E.F.MANOEL MARTINS SOBRINHO;POVOADO CONTAS;CONTAS;63640000;64;
39;29;1198;ESCOLA ISOLADA N SENHORA APARECIDA;POVOADO  JARDIM;JARDIM;63640000;75;
39;30;1201;E.E.F. MANOEL FERREIRA DE MELO;DISTRITO EMATUBA;EMATUBA;63640000;336;32
39;31;1201;E.E.F. MANOEL FERREIRA DE MELO;DISTRITO EMATUBA;EMATUBA;63640000;323;220
39;33;1228;GRUPO ESCOLAR DOMINGO JOAQUIM FERNANDES;POVOADO ORIENTE;ORIENTE;63640000;217;
39;34;1236;E.E.F.ANTONIO LOURENÇO DE SOUSA;POVOADO SANTA MARIA;SANTA MARIA;63640000;127;
39;35;1252;E.E.F. SIMÃO JORGE SIRIANO;DISTRITO IAPI;IAPI;63640000;267;36
39;37;1252;E.E.F. SIMÃO JORGE SIRIANO;DISTRITO IAPI;IAPI;63640000;139;
39;38;1279;EEF RAIMUNDO VIEIRA;POVOADO CACHOEIRA DO FOGO;CACHOEIRA DO FOGO;63640000;275;
39;39;1279;EEF RAIMUNDO VIEIRA;POVOADO CACHOEIRA DO FOGO;CACHOEIRA DO FOGO;63640000;277;
39;40;1287;EEF JOAO CAPISTRANO VIEIRA GOMES;POVOADO JUCA;JUCÁ;63640000;282;
39;41;1295;E.E.F. LIMA NETO;POVOADO RIACHO DO MEIO;RIACHO DO MEIO;63640000;294;
39;42;1295;E.E.F. LIMA NETO;POVOADO RIACHO DO MEIO;RIACHO DO MEIO;63640000;301;
39;43;1309;E.E.F. JOSE CANUTO DE OLIVEIRA;POVOADO VARZEA GRANDE;VÁRZEA GRANDE;63640000;214;
39;44;1309;E.E.F. JOSE CANUTO DE OLIVEIRA;POVOADO VARZEA GRANDE;VÁRZEA GRANDE;63640000;215;
39;45;1317;E.E.F. JOAQUIM FERREIRA VIANA;RUA DA MATRIZ;MONTE SINAI;63640000;174;
39;46;1317;E.E.F. JOAQUIM FERREIRA VIANA;RUA DA MATRIZ;MONTE SINAI;63640000;329;189
39;47;1325;E.E.F. VIRGILIO TAVORA;POVOADO TRANQUEIRAS;TRANQUEIRAS;63640000;329;50
39;48;1325;E.E.F. VIRGILIO TAVORA;POVOADO TRANQUEIRAS;TRANQUEIRAS;63640000;314;49
39;51;1350;E.E.F. VICENTE RODRIGUES SALES;POVOADO ALVAÇÃO;ALVAÇÃO;63640000;207;
39;52;1350;E.E.F. VICENTE RODRIGUES SALES;POVOADO ALVAÇÃO;ALVAÇÃO;63640000;204;
39;85;1554;E.E.F. MANOEL NASCIMENTO ARAUJO;POVOADO SANTA LUZIA;SANTA LUZIA;63640000;220;
39;86;1562;EEF FRANCISCO MELINO COELHO;POVOADO SAO LOURENÇO;SÃO LOURENÇO;63640000;163;
39;87;1112;E.E.F. MIGUEL GONCALVES DA SILVA;POVOADO BRILHANTE;BRILHANTE;63640000;196;
39;142;1325;E.E.F. VIRGILIO TAVORA;POVOADO TRANQUEIRAS;TRANQUEIRAS;63640000;174;
39;151;1023;E.E.F. ABIGAIL ANTUNES MARQUES;RUA DO CRUZEIRO, 208;CENTRO;63640000;293;
39;152;1589;EEF DIOGO CAVALHEDO;FAZENDA ARAUJO;ARAÚJO;63640000;339;229
39;153;1597;E.E.F. JOSE LEITE DE SOUSA ROSA;FAZENDA JATOBA;JATOBÁ;63640000;89;
39;154;1570;E.E.F. FRANCISCO FERREIRA DORTA;FAZENDA PEREIROS;PEREIROS;63640000;276;
39;156;1619;E.E.F. JOSE FERREIRA DOS SANTOS;RUA C, 158;COHAB;63640000;311;
39;157;1627;E.E.F. FRANCISCO JOSE LACERDA NETO;POVOADO SAO JOSE IAPI;SAO JOSE IAPI;63640000;271;
