zona;secao;cargo;numero;votos
81;114;6;1513;1
81;114;7;22444;1
81;53;6;2277;8
81;311;7;13789;20
81;153;7;12500;3
81;70;6;1233;2
81;80;6;4444;3
81;85;6;96;14
81;59;7;10124;1
81;109;5;131;109
81;174;6;2200;1
81;172;7;96;19
81;202;6;2200;3
81;179;7;15111;2
81;71;7;22422;2
81;139;6;2244;2
81;231;7;50500;1
81;46;5;96;24
81;207;6;4410;2
81;288;7;44400;1
81;221;6;1016;3
81;52;7;12300;11
81;52;7;45413;4
81;36;7;12144;1
81;59;6;5533;7
81;112;7;13789;8
81;151;6;1233;3
81;71;6;4433;1
81;40;5;131;129
81;202;7;44000;2
81;286;6;1292;2
81;164;7;12;4
81;164;6;22;1
81;164;6;40;1
81;62;3;13;68
81;222;6;1233;6
81;31;6;1233;7
81;174;6;5511;8
81;138;7;11999;1
81;49;5;131;99
81;151;7;22777;2
81;147;7;22222;6
81;147;7;44190;3
81;100;7;12;5
81;100;7;13;10
81;100;7;15;1
81;222;7;12789;1
81;73;6;5533;3
81;293;6;4488;3
81;85;6;95;12
81;154;6;3000;1
81;233;7;65700;7
81;177;7;23192;1
81;46;6;7000;1
81;188;6;5511;3
81;43;7;15111;1
81;39;6;1580;1
81;60;7;22777;8
81;129;5;95;29
81;215;6;1322;6
81;312;6;1111;1
81;312;7;95;10
81;159;6;2222;3
81;32;7;45000;3
81;74;3;44;21
81;97;7;44447;2
81;58;7;33789;1
81;116;6;1213;11
81;179;3;96;12
81;38;6;10;1
81;287;7;95;13
81;102;6;1333;2
81;83;6;1333;2
81;80;7;12333;30
81;225;7;12888;4
81;225;7;13333;4
81;301;7;22022;16
81;102;6;1233;2
81;66;6;2255;12
81;121;3;95;10
81;40;3;95;12
81;201;7;45234;2
81;288;6;1333;5
81;228;7;12345;1
81;308;7;44447;3
81;165;7;70001;2
81;204;6;1313;5
81;143;6;1199;1
81;57;3;96;9
81;200;7;45413;13
81;232;6;1221;18
81;41;6;1111;2
81;46;6;4000;15
81;301;6;1213;21
81;153;6;1269;1
81;208;7;44027;1
81;199;6;2255;28
81;199;3;44;137
81;117;5;96;35
81;202;6;1213;36
81;31;7;45413;6
81;31;7;12300;17
81;27;7;23192;1
81;234;6;1311;1
81;147;6;2222;13
81;123;7;12500;1
81;185;6;1322;10
81;189;6;1533;2
81;73;6;1212;2
81;194;6;1251;1
81;108;7;22111;1
81;29;6;4410;2
81;28;7;13789;8
81;315;7;50500;1
81;186;6;2288;2
81;41;7;11999;1
81;180;7;12888;1
81;180;7;13333;14
81;112;6;2200;1
81;46;6;1212;2
81;53;6;1251;1
81;131;3;96;30
81;169;7;11999;4
81;225;6;2201;4
81;210;7;44447;1
81;63;6;1533;2
81;123;5;700;30
81;294;6;4441;1
81;202;7;44027;2
81;60;7;44888;5
81;285;3;44;22
81;32;7;44888;21
81;86;7;40888;1
81;86;7;50013;1
81;172;7;10123;3
81;202;7;55555;23
81;310;6;4455;1
81;285;7;95;6
81;43;7;11000;2
81;295;7;12123;1
81;35;5;96;20
81;31;7;44888;13
81;33;6;1299;1
81;174;6;1322;9
81;94;5;131;96
81;31;6;2299;1
81;72;6;4488;3
81;205;7;11999;2
81;231;6;7040;1
81;185;6;2255;52
81;150;6;5533;6
81;123;7;11999;5
81;158;7;12300;12
81;158;7;45413;5
81;46;7;15888;5
81;110;7;22022;1
81;50;6;1313;1
81;314;6;1212;2
81;231;7;12500;8
81;39;7;12999;1
81;204;7;12123;4
81;224;5;555;12
81;196;5;131;123
