zona;secao;cargo;numero;votos
25;85;6;1010;2
25;114;6;2277;2
25;126;7;50500;2
25;79;6;5001;2
25;81;7;12333;1
25;93;6;2288;1
25;107;7;10124;1
25;166;6;2211;1
25;162;6;5050;1
25;168;7;50500;4
25;88;7;44345;1
25;187;3;44;39
25;161;3;44;36
25;146;7;11111;13
25;128;6;1111;1
25;128;7;95;1
25;161;6;95;12
25;166;6;1313;1
25;95;6;1213;2
25;92;6;4444;1
25;94;7;12345;4
25;94;7;65013;1
25;231;6;4555;1
25;187;7;22120;1
25;163;6;4000;2
25;96;7;22777;9
25;93;6;12;6
25;93;6;13;2
25;93;6;22;2
25;93;7;10;1
25;128;6;2244;3
25;81;6;5566;1
25;146;7;45999;6
25;80;6;1212;1
25;163;5;131;179
25;187;7;55011;2
25;163;6;2222;7
25;149;5;700;27
25;85;7;22022;2
25;162;7;12888;171
25;147;5;96;15
25;126;7;12111;1
25;85;7;44556;5
25;166;3;95;9
25;128;7;13444;1
25;82;5;700;35
25;84;7;11111;1
25;91;7;13444;1
25;86;6;4477;1
25;162;7;70007;2
25;79;6;1213;4
25;84;6;1212;1
25;163;7;44;1
25;163;6;45;1
25;107;7;15888;1
25;109;7;22022;1
25;79;7;12300;1
25;173;7;23192;2
25;162;6;4490;1
25;88;6;2222;6
25;89;6;1321;1
25;83;6;1322;4
25;173;5;95;9
25;92;7;12123;1
25;88;6;4488;1
25;82;7;44888;1
25;128;6;1213;2
25;87;7;12999;1
25;82;7;13777;4
25;91;7;12333;1
25;86;7;50500;1
25;82;6;4555;1
25;163;6;1012;1
25;163;6;1321;4
25;90;6;4444;3
25;187;5;95;6
25;126;6;4000;1
25;166;7;12345;2
25;91;7;22777;4
25;185;6;1292;1
25;186;5;700;50
25;89;7;13555;2
25;146;6;5050;1
25;114;6;1111;1
25;114;7;95;5
25;161;5;700;25
25;86;5;131;148
25;166;7;70222;1
25;80;6;5055;1
25;86;7;10124;1
25;89;6;1500;1
25;162;5;96;13
25;114;6;4488;3
25;187;6;95;6
25;85;6;5001;3
25;84;7;12222;1
25;81;6;4490;1
25;86;6;95;6
25;83;3;95;11
25;81;6;96;7
25;79;3;95;5
25;95;6;2277;4
25;163;7;13777;2
25;90;6;2244;24
25;95;6;1292;1
25;86;6;5555;2
25;81;6;2244;23
25;91;3;96;6
25;185;6;23;1
25;185;7;12;2
25;185;7;13;5
25;185;7;22;1
25;185;7;44;1
25;185;7;45;2
25;94;3;95;9
25;84;7;13444;1
25;95;6;2255;2
25;91;6;4477;1
25;84;6;10;1
25;84;6;12;2
25;84;6;44;1
25;84;7;11;3
25;84;7;12;2
25;84;7;13;8
25;84;7;18;1
25;152;6;5511;8
25;109;7;33193;1
25;79;6;4445;2
25;93;6;96;2
25;85;6;4456;5
25;187;6;4455;6
25;84;6;4447;1
25;107;6;2233;1
25;152;7;12888;113
25;152;7;13333;7
25;227;3;96;4
25;91;5;96;22
25;95;6;12;4
25;95;6;13;1
25;95;6;21;1
25;95;6;22;1
25;95;6;23;1
25;95;6;33;1
25;95;6;65;1
25;95;7;12;8
25;95;7;13;6
25;95;7;22;2
25;95;7;44;1
25;95;7;45;1
25;95;7;55;1
25;94;7;70007;1
25;187;6;1213;2
25;187;6;2244;3
25;94;6;96;6
25;168;6;2244;29
25;96;6;33;1
25;96;6;45;1
25;84;7;23;1
25;84;7;44;1
25;84;7;70;1
25;166;7;44888;2
25;186;6;4599;1
25;83;7;65013;2
25;94;7;22777;14
25;107;6;2211;3
25;81;7;44234;9
25;81;6;5001;2
25;89;6;1322;2
25;107;6;2244;8
25;104;5;96;20
25;231;7;12456;7
25;147;3;44;51
25;163;7;10123;1
25;186;6;2277;4
25;95;6;5050;1
25;83;6;4488;3
25;96;6;1277;1
25;186;7;13;3
25;186;7;16;1
25;186;7;22;1
25;186;7;70;1
25;83;7;44;3
25;83;7;45;1
25;79;7;22000;1
25;82;7;22022;2
25;85;3;95;4
25;114;7;13777;1
25;163;7;65013;2
25;93;7;96;3
25;85;7;10123;1
25;79;6;96;6
25;152;6;4422;1
25;161;6;5511;2
25;89;6;4455;138
25;80;6;2222;5
25;94;7;44123;2
25;163;7;13258;1
25;95;5;131;127
25;88;6;1319;1
25;173;3;44;81
25;89;6;4000;1
25;161;7;12127;1
25;104;6;4488;9
25;82;6;1277;1
25;173;6;11;1
25;173;6;12;1
25;173;6;13;1
25;173;6;22;1
25;173;6;30;1
25;173;7;12;3
25;173;7;13;7
25;83;6;4490;1
25;93;6;2225;1
25;166;6;2288;2
25;185;7;70190;1
25;104;7;50500;6
25;85;7;12456;29
25;96;7;22022;5
25;84;7;12456;19
25;104;7;44556;3
25;152;7;96;7
25;93;7;12888;131
25;93;7;13333;2
25;96;6;1010;2
25;96;6;4456;2
25;82;7;44556;3
25;162;6;2244;8
25;163;6;1512;1
25;92;7;44234;1
25;152;6;1292;2
25;104;7;44888;4
25;163;7;15111;1
25;81;6;12;3
25;81;6;22;1
25;81;6;44;4
25;81;6;55;2
25;147;6;4455;147
25;88;7;22222;2
25;161;6;2222;4
25;93;6;1333;1
25;186;3;96;7
25;128;5;95;3
25;128;6;4455;2
25;89;7;12300;1
25;128;6;5001;1
25;80;7;44234;9
25;91;7;12456;49
25;126;6;2255;2
25;87;6;2200;2
25;168;3;13;243
25;185;7;22022;7
25;85;6;95;8
25;104;6;1292;1
25;166;6;2244;15
25;114;6;5001;3
25;90;6;95;11
25;173;6;2277;11
25;82;7;96;5
25;146;3;44;42
25;161;7;96;5
25;85;6;4545;1
25;88;3;12;10
25;95;7;12100;1
25;185;6;4488;13
25;152;7;50444;1
25;93;6;2222;5
25;85;6;4555;1
25;80;6;5555;1
25;87;6;1322;2
25;79;6;5533;1
25;91;7;22222;3
25;104;7;12300;2
25;104;7;10123;2
25;107;6;1213;1
25;93;6;1234;2
25;86;5;95;6
25;93;6;1111;2
25;93;7;95;6
25;96;7;50500;2
25;82;7;45111;1
25;161;6;1212;2
25;185;3;12;10
25;96;5;700;56
25;90;6;96;8
25;173;7;44777;1
25;85;7;22345;1
25;149;5;555;2
25;87;7;22222;2
25;152;6;1321;3
25;81;5;131;170
25;95;3;13;118
25;107;7;45111;1
25;90;7;22777;3
25;146;6;1322;7
25;149;3;44;35
25;93;7;44234;1
25;89;6;4456;7
25;168;3;12;8
25;88;7;70222;1
25;81;7;23123;1
25;128;6;95;1
25;149;7;11111;7
25;128;7;44190;1
25;81;7;22022;3
25;161;6;2000;1
25;79;6;2222;3
25;152;6;2244;34
25;86;3;95;4
25;86;6;1500;1
25;92;6;1234;3
25;187;6;2277;9
25;92;6;1245;1
25;83;6;96;11
25;166;7;44556;6
25;84;7;44123;3
25;96;6;4455;2
25;89;6;4423;1
25;82;7;55555;1
25;168;6;96;8
25;152;7;22777;6
25;79;7;44447;1
25;79;7;50500;3
25;162;6;2222;11
25;89;3;96;7
25;94;6;1010;2
25;94;6;4422;2
25;163;5;96;12
25;126;5;131;152
25;168;7;44111;1
25;114;7;44447;1
25;227;7;10022;1
25;149;6;2222;3
25;89;7;96;5
25;147;3;13;184
25;231;6;1292;2
25;82;6;13;2
25;82;6;22;1
25;82;6;70;1
25;82;7;10;1
25;82;7;12;2
25;92;7;12345;1
25;168;6;1322;1
25;86;7;44888;4
25;126;3;96;4
25;147;5;555;1
25;79;6;5511;6
25;162;7;96;1
25;109;7;70000;1
25;168;6;1245;1
25;109;7;55345;1
25;83;7;12111;1
25;227;7;22022;1
25;80;6;5001;2
25;82;7;23192;2
25;87;7;10124;1
25;147;7;13777;3
25;163;7;12888;136
25;163;7;13333;2
25;93;7;12;3
25;93;7;13;11
25;93;7;70;5
25;96;7;95;9
25;227;6;5544;1
25;104;6;5555;1
25;104;6;45;1
25;104;7;12;4
25;104;7;13;12
25;104;7;22;1
25;104;7;44;3
25;104;7;45;1
25;87;3;95;3
