zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
99;74;1015;EEIF AGUSTINHO COSMO ALVES;JARDIM;ZONA RURAL;63650000;243;
99;75;1023;EEIF MIGUEL ÂNGELO DE OLIVEIRA;SAO GONCALO;ZONA RURAL;63650000;251;
99;76;1031;EEIF JOÃO FRANCISCO DA SILVA;SITIO;ZONA RURAL;63650000;260;
99;77;1040;EEIF JOSÉ GONÇALVES LIMA;GAVIAO;ZONA RURAL;63650000;190;
99;78;1058;EEIF PEDRO MANOEL BONFIM;CRUZ;ZONA RURAL;63650000;264;
99;79;1058;EEIF PEDRO MANOEL BONFIM;CRUZ;ZONA RURAL;63650000;265;
99;80;1066;EEM MARIA JOSÉ COUTINHO;QUITERIANÓPOLIS- CE 075;SANTA CLARA;63650000;240;
99;81;1066;EEM MARIA JOSÉ COUTINHO;QUITERIANÓPOLIS- CE 075;SANTA CLARA;63650000;242;
99;82;1066;EEM MARIA JOSÉ COUTINHO;QUITERIANÓPOLIS- CE 075;SANTA CLARA;63650000;238;
99;83;1066;EEM MARIA JOSÉ COUTINHO;QUITERIANÓPOLIS- CE 075;SANTA CLARA;63650000;242;
99;84;1066;EEM MARIA JOSÉ COUTINHO;QUITERIANÓPOLIS- CE 075;SANTA CLARA;63650000;242;
99;85;1082;EEIF GERÔNIMO ALVES DE ARAÚJO;R CEL RAIMUNDO DE OLIVEIRA  SN;CENTRO;63650000;256;
99;86;1082;EEIF GERÔNIMO ALVES DE ARAÚJO;R CEL RAIMUNDO DE OLIVEIRA  SN;CENTRO;63650000;267;
99;87;1090;EEF ROBERTO ANTUNES DE FREITAS;AV LAURINDO GOMES  SN;CENTRO;63650000;313;
99;88;1090;EEF ROBERTO ANTUNES DE FREITAS;AV LAURINDO GOMES  SN;CENTRO;63650000;307;
99;89;1090;EEF ROBERTO ANTUNES DE FREITAS;AV LAURINDO GOMES  SN;CENTRO;63650000;307;
99;90;1090;EEF ROBERTO ANTUNES DE FREITAS;AV LAURINDO GOMES  SN;CENTRO;63650000;310;
99;91;1090;EEF ROBERTO ANTUNES DE FREITAS;AV LAURINDO GOMES  SN;CENTRO;63650000;312;
99;92;1104;EEF CÍCERO RODRIGUES BEZERRA;AV LAURINDO GOMES  SN;CENTRO;63650000;332;
99;93;1104;EEF CÍCERO RODRIGUES BEZERRA;AV LAURINDO GOMES  SN;CENTRO;63650000;332;
99;94;1112;EEIF JOSÉ DOMINGOS DA SILVA;BEZOURO;ZONA RURAL;63650000;277;
99;95;1112;EEIF JOSÉ DOMINGOS DA SILVA;BEZOURO;ZONA RURAL;63650000;278;
99;96;1341;EEIF FRANCISCO DE ASSIS FERREIRA;SANTA RITA;ZONA RURAL;63650000;212;
99;97;1341;EEIF FRANCISCO DE ASSIS FERREIRA;SANTA RITA;ZONA RURAL;63650000;212;
99;98;1139;EEIF ZACARIAS BEZERRA DO NASCIMENTO;SAO PEDRO;ZONA RURAL;63650000;250;
99;99;1139;EEIF ZACARIAS BEZERRA DO NASCIMENTO;SAO PEDRO;ZONA RURAL;63650000;266;
99;100;1147;EEIF DETELVINA ARAÚJO LIMA;DISTRITO BAIXIO;ZONA RURAL;63650000;352;134
99;101;1147;EEIF DETELVINA ARAÚJO LIMA;DISTRITO BAIXIO;ZONA RURAL;63650000;356;129
99;102;1155;EEIF JOSÉ FRANCISCO DAS CHAGAS;ANGICAL;ZONA RURAL;63650000;220;
99;103;1155;EEIF JOSÉ FRANCISCO DAS CHAGAS;ANGICAL;ZONA RURAL;63650000;215;
99;104;1163;EEIF ANÍZIO FROTA;DISTRITO SAO FRANCISCO;ZONA RURAL;63650000;238;105
99;107;1163;EEIF ANÍZIO FROTA;DISTRITO SAO FRANCISCO;ZONA RURAL;63650000;365;106,108
99;109;1201;EEIF ANTONIO BATISTA LIMA;POMBO;ZONA RURAL;63650000;261;
99;110;1201;EEIF ANTONIO BATISTA LIMA;POMBO;ZONA RURAL;63650000;263;
99;111;1210;EEIF VIRGÍLIO TÁVORA;DISTRITO ALGODOES;ZONA RURAL;63650000;291;
99;112;1210;EEIF VIRGÍLIO TÁVORA;DISTRITO ALGODOES;ZONA RURAL;63650000;291;
99;113;1236;EEIF MANOEL RODRIGUES DO NASCIMENTO;SANTA MARIA;ZONA RURAL;63650000;343;114
99;115;1252;GRUPO ESCOLAR ANTONIO GONÇALVES DE OLIVEIRA;SANTO ANTONIO;ZONA RURAL;63650000;336;
99;116;1260;EEIF ANTONIO CANUTO DE LIMA;SAO MIGUEL;ZONA RURAL;63650000;320;
99;117;1279;EEIF FRANCISCO RODRIGUES DE MACÊDO;MONTEIRO;ZONA RURAL;63650000;359;122
99;119;1287;EEIF ANTONIO LAURINDO SOARES;BARRA DOS RICARDOS;ZONA RURAL;63650000;266;
99;120;1287;EEIF ANTONIO LAURINDO SOARES;BARRA DOS RICARDOS;ZONA RURAL;63650000;266;
99;121;1279;EEIF FRANCISCO RODRIGUES DE MACÊDO;MONTEIRO;ZONA RURAL;63650000;363;118
99;123;1309;UBS OSORINO LOIOLA BARRETO;SAO LUIZ;ZONA RURAL;63650000;161;
99;124;1317;EEIF MANOEL VIEIRA DE CARVALHO;SAO JERONIMO;ZONA RURAL;63650000;271;
99;125;1325;EEI FRANCISCO SOARES DE SOUSA;PAU DARCO;ZONA RURAL;63650000;319;
99;126;1236;EEIF MANOEL RODRIGUES DO NASCIMENTO;SANTA MARIA;ZONA RURAL;63650000;247;130
99;127;1341;EEIF FRANCISCO DE ASSIS FERREIRA;SANTA RITA;ZONA RURAL;63650000;213;
99;128;1236;EEIF MANOEL RODRIGUES DO NASCIMENTO;SANTA MARIA;ZONA RURAL;63650000;183;
99;131;1384;GRUPO ESCOLAR FRANCISCO ALVES PEDROSA;RAMADA;ZONA RURAL;63650000;138;
99;132;1341;EEIF FRANCISCO DE ASSIS FERREIRA;SANTA RITA;ZONA RURAL;63650000;210;
99;133;1406;EEIF FRANCISCO PEREIRA CAVALCANTE;SANTA ROSA II;ZONA RURAL;63650000;154;
99;135;1341;EEIF FRANCISCO DE ASSIS FERREIRA;SANTA RITA;ZONA RURAL;63650000;211;
99;138;1031;EEIF JOÃO FRANCISCO DA SILVA;SITIO;ZONA RURAL;63650000;263;
99;139;1260;EEIF ANTONIO CANUTO DE LIMA;SAO MIGUEL;ZONA RURAL;63650000;321;
99;141;1430;ESCOLA INDÍGENA TABAJARA CARLOS LEVY;FIDELIS;ZONA RURAL;63650000;134;
99;143;1287;EEIF ANTONIO LAURINDO SOARES;BARRA DOS RICARDOS;ZONA RURAL;63650000;265;
99;144;1023;EEIF MIGUEL ÂNGELO DE OLIVEIRA;SAO GONCALO;ZONA RURAL;63650000;215;
99;145;1090;EEF ROBERTO ANTUNES DE FREITAS;AV LAURINDO GOMES  SN;CENTRO;63650000;323;
99;146;1201;EEIF ANTONIO BATISTA LIMA;POMBO;ZONA RURAL;63650000;258;
99;152;1104;EEF CÍCERO RODRIGUES BEZERRA;AV LAURINDO GOMES  SN;CENTRO;63650000;334;
99;154;1139;EEIF ZACARIAS BEZERRA DO NASCIMENTO;SAO PEDRO;ZONA RURAL;63650000;248;
99;162;1082;EEIF GERÔNIMO ALVES DE ARAÚJO;R CEL RAIMUNDO DE OLIVEIRA  SN;CENTRO;63650000;236;
99;166;1449;CENTRO DE EDUCAÇÃO INFANTIL - CEI;RUA FURTUOSO SIMÃO DOS SANTOS;ALTO BRILHANTE;63650000;144;
