cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;10;60002104716;MANOEL DUCA DA SILVEIRA NETO;DUQUINHA;REPUBLICANOS;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002104716.jpg
Prefeito;40;60002036930;ANA FLÁVIA RIBEIRO MONTEIRO;ANA FLÁVIA;PSB;ELEITO;FEMININO;PREFEITO;60002036930.jpg
Vereador;11000;60002208455;MANOEL ROGÉRIO DA SILVA SILVEIRA;ROGÉRIO SILVEIRA;PP;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60002208455.jpg
Vereador;11023;60002208454;ENIO LUIS FERNANDES DE ANDRADE;ÊNIO ANDRADE;PP;SUPLENTE;MASCULINO;ADVOGADO;60002208454.jpg
Vereador;11111;60002208459;MARIA LUISA SOARES;MALU SOARES;PP;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002208459.jpg
Vereador;11121;60002208457;MARIA DE FÁTIMA ARAUJO SOUSA;FATIMA ARAÚJO;PP;SUPLENTE;FEMININO;AGRÔNOMO;60002208457.jpg
Vereador;11205;60002208461;WELLINGTON JOHN FERREIRA DA SILVEIRA;WELLINGTON SILVEIRA;PP;SUPLENTE;MASCULINO;VIGILANTE;60002208461.jpg
Vereador;11222;60002208456;MANOEL EDNARDO DE MIRANDA;EDNARDO MIRANDA;PP;SUPLENTE;MASCULINO;VIGILANTE;60002208456.jpg
Vereador;11333;60002208460;MANOEL TEOFILO ROCHA;MANUEL ROCHA;PP;SUPLENTE;MASCULINO;ELETRICISTA E ASSEMELHADOS;60002208460.jpg
Vereador;11456;60002208458;JOSÉ ILSON DE ARAÚJO;ZÉ ILSON;PP;ELEITO POR MÉDIA;MASCULINO;AGRICULTOR;60002208458.jpg
Vereador;11999;60002208462;MARIA APARECIDA NOGUEIRA FAÇANHA;APARECIDA;PP;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002208462.jpg
Vereador;13000;60001981000;LUCILEIA MARQUES DE SOUSA;LUCINHA DO DINO;PT;ELEITO POR QP;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60001981000.jpg
Vereador;13007;60001981008;FÁBIO BERNARDO DA COSTA;FÁBIO COSTA;PT;SUPLENTE;MASCULINO;OUTROS;60001981008.jpg
Vereador;13013;60001981002;CAMILA NASCIMENTO DA MOTA;CAMILA MOTA;PT;SUPLENTE;FEMININO;AGENTE DE SAÚDE E SANITARISTA;60001981002.jpg
Vereador;13022;60001981005;MARIO MARTINS SILVA;MARIO MARTINS;PT;SUPLENTE;MASCULINO;OUTROS;60001981005.jpg
Vereador;13023;60001980994;CRISTIANE LEILA VASCONCELOS;CRISTINA VASCONCELOS;PT;SUPLENTE;FEMININO;OUTROS;60001980994.jpg
Vereador;13111;60001981004;LUCAS MATEUS DOS SANTOS;PAFONSO JR;PT;SUPLENTE;MASCULINO;MÚSICO;60001981004.jpg
Vereador;13123;60001980999;FRANCISCO JOSE DA FONSECA;DEDÉ FONSECA;PT;SUPLENTE;MASCULINO;OUTROS;60001980999.jpg
Vereador;13133;60001980995;MARIA EVANIA DE SOUSA OLIVEIRA;PROFESSORA VANVAN OLIVEIRA;PT;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60001980995.jpg
Vereador;13222;60001981006;PEDRO EDVALDO DA COSTA;PEDRO GALEGO;PT;SUPLENTE;MASCULINO;AGRICULTOR;60001981006.jpg
Vereador;13333;60001980998;ANTONIO EDSON BRANDÃO;PROFESSOR EDSON BRANDÃO;PT;SUPLENTE;MASCULINO;OUTROS;60001980998.jpg
Vereador;13444;60001980996;RICARDO ROCHA DOS SANTOS ARAUJO;ROCHINHA ARAUJO;PT;ELEITO POR QP;MASCULINO;OUTROS;60001980996.jpg
Vereador;13456;60001981003;JOSÉ CLEILTON DE FREITAS;CLEILTON DO SINDICATO;PT;SUPLENTE;MASCULINO;AGRICULTOR;60001981003.jpg
Vereador;13555;60001981007;CARLOS HIGOR DO NASCIMENTO MORAIS;HIGOR MORAIS;PT;SUPLENTE;MASCULINO;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;60001981007.jpg
Vereador;13777;60001980997;ISABEL CRISTINA MARQUES DE ANDRADE;PROFESSORA ISABEL (BEL);PT;SUPLENTE;FEMININO;PROFESSOR DE ENSINO MÉDIO;60001980997.jpg
Vereador;13789;60001981001;ANA MAYARA FORTUNATO;MAYARA FORTUNATO;PT;SUPLENTE;FEMININO;OUTROS;60001981001.jpg
Vereador;15121;60002244419;ISABEL GOMES DOS SANTOS;ISABEL GOMES;MDB;SUPLENTE;FEMININO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002244419.jpg
Vereador;15123;60002244417;MARIA DE LOURDES OLIVEIRA PEREIRA;LURDINHA;MDB;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002244417.jpg
Vereador;15222;60002244423;JOSÉ JARMANO RIBEIRO APOLINÁRIO;JACK;MDB;SUPLENTE;MASCULINO;EMPRESÁRIO;60002244423.jpg
Vereador;15333;60002244414;FRANCISCO CLEUTON FAUSTINO;CLEUTON FAUSTINO;MDB;SUPLENTE;MASCULINO;EMPRESÁRIO;60002244414.jpg
Vereador;15444;60002244421;JOSE CLAUDENIR SILVEIRA SOUSA;PROFESSOR CLAUDENIR SILVEIRA;MDB;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002244421.jpg
Vereador;15530;60002244422;ROSANGELA DARLY RICARDO FIRMINO;DARLY FIRMINO;MDB;SUPLENTE;FEMININO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002244422.jpg
Vereador;15555;60002244420;JOSÉ VALDI DE ARAUJO FILHO;VALDIZINHO DA SAÚDE;MDB;SUPLENTE;MASCULINO;MOTORISTA PARTICULAR;60002244420.jpg
Vereador;15777;60002244415;FRANCISCO ARLEY URSULINO DOS SANTOS;PASTOR ARLEY;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002244415.jpg
Vereador;15789;60002244418;MANOEL ERASMO VASCONCELOS FEIJÃO;MANOEL DO NENEM;MDB;ELEITO POR QP;MASCULINO;MECÂNICO DE MANUTENÇÃO;60002244418.jpg
Vereador;15888;60002244416;PAULO CÉSAR ROCHA;PAULO ROCHA;MDB;SUPLENTE;MASCULINO;SERVENTUÁRIO DE JUSTIÇA;60002244416.jpg
Vereador;20000;60002105298;JEFFERSON DE ARRUDA FREITAS;JEFFERSON FREITAS;PODE;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002105298.jpg
Vereador;20111;60002105296;EMANUEL NEVES MORENO;BEL ACARAÚ;PODE;SUPLENTE;MASCULINO;COMERCIANTE;60002105296.jpg
Vereador;20122;60002105307;ANA PAULA DE VASCONCELOS MOURA;ANA PAULA;PODE;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002105307.jpg
Vereador;20123;60002105302;FRANCISCO DIEFFERSON BATISTA DA SILVA;DIEFIM BATISTA;PODE;SUPLENTE;MASCULINO;OUTROS;60002105302.jpg
Vereador;20333;60002105294;ANDRE LUIZ DE MEDEIROS;ANDRÉ DAS PARABÓLICAS;PODE;SUPLENTE;MASCULINO;OUTROS;60002105294.jpg
Vereador;20345;60002105295;LINDOMAR RODRIGUES DE FREITAS;LINDOMAR DA MACAJUBA;PODE;SUPLENTE;MASCULINO;OUTROS;60002105295.jpg
Vereador;20400;60002105299;ALDEMIR VIANA SALES;DEMIR SALES;PODE;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60002105299.jpg
Vereador;20660;60002105297;JOSE CLEILSON RODRIGUES DA SILVA;PROFESSOR CLEILSON;PODE;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002105297.jpg
Vereador;20678;60002105304;ALAIZ VALDEZA SILVA SANTOS COLARES;LAIZINHA;PODE;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002105304.jpg
Vereador;20777;60002105300;GIVALDO RODRIGUES DA SILVA;IRMÃO GIVALDO;PODE;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002105300.jpg
Vereador;20789;60002105301;ALINE MARIA DOS SANTOS;ALINE SANTOS;PODE;SUPLENTE;FEMININO;ADMINISTRADOR;60002105301.jpg
Vereador;20888;60002105303;VIVIAN ARAUJO BELTRAME;VIVIAN DA BARRINHA;PODE;SUPLENTE;FEMININO;OUTROS;60002105303.jpg
Vereador;22000;60002036919;VAGNER EDSON SILVEIRA RIBEIRO;GAGUINHA DO CEDRO;PL;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002036919.jpg
Vereador;22111;60002036925;ANDERSON BRUNO ARAUJO;ANDIM BARRINHA;PL;SUPLENTE;MASCULINO;PESCADOR;60002036925.jpg
Vereador;22123;60002036917;ROBERTO LEOPOLDO DE MEDEIROS;ROBERTO MEDEIROS;PL;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO FEDERAL;60002036917.jpg
Vereador;22222;60002036918;GUSTAVO BARBOSA DE MELO;SARGENTO GUSTAVO;PL;SUPLENTE;MASCULINO;MEMBRO DAS FORÇAS ARMADAS;60002036918.jpg
Vereador;22244;60002036922;FRANCISCO ROGERIO DE ARAUJO;ROGERIO MOTOS;PL;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002036922.jpg
Vereador;22333;60002036926;MARIA ANATECIA DOS SANTOS CARVALHO;ANINHA DO GIRAIA;PL;SUPLENTE;FEMININO;EMPRESÁRIO;60002036926.jpg
Vereador;22345;60002036929;VICENTE DE PAULO DA ROCHA;VICENTE ROCHA;PL;SUPLENTE;MASCULINO;AGRICULTOR;60002036929.jpg
Vereador;22444;60002036928;FRANCISCO DOUGLAS CARVALHO DOS SANTOS;DOUGLAS CARVALHO;PL;SUPLENTE;MASCULINO;REPRESENTANTE COMERCIAL;60002036928.jpg
Vereador;22555;60002036920;MARIA DO SOCORRO DE MIRANDA;SOCORRO MIRANDA;PL;SUPLENTE;FEMININO;EMPRESÁRIO;60002036920.jpg
Vereador;22666;60002036921;FRANCISCA ALINE DE FREITAS;ALINE;PL;SUPLENTE;FEMININO;AGRICULTOR;60002036921.jpg
Vereador;22777;60002036927;JOSÉ ITAMAR ALVES;IRMÃO ITAMAR;PL;SUPLENTE;MASCULINO;VIGILANTE;60002036927.jpg
Vereador;22789;60002036924;CRISTIANE MOTA AGOSTINHO DE ARAÚJO;IRMÃ CRISTIANE;PL;SUPLENTE;FEMININO;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;60002036924.jpg
Vereador;22888;60002036923;DARIO ARAUJO FELIPE ROCHA;DARIO ARAUJO;PL;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002036923.jpg
Vereador;40000;60002036932;RAIMUNDO EUDER ROCHA FONTENELE;NEN;PSB;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002036932.jpg
Vereador;40111;60002036943;JOSE RAFAEL OLIVEIRA DA PENHA;RAFAEL PAI;PSB;ELEITO POR QP;MASCULINO;COMERCIANTE;60002036943.jpg
Vereador;40123;60002036938;JOSÉ JADEJUNE DE ARAÚJO;JUNIOR MUNDÓ;PSB;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002036938.jpg
Vereador;40222;60002036937;CLÁUDIO JEAN DA SILVEIRA;CLÁUDIO JEAN;PSB;ELEITO POR QP;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002036937.jpg
Vereador;40234;60002036946;PAULO MARIA SILVEIRA;PAULO SILVEIRA;PSB;SUPLENTE;MASCULINO;VEREADOR;60002036946.jpg
Vereador;40333;60002036934;MARIA MAÉVIA DE SOUSA;MAÉVIA;PSB;ELEITO POR QP;FEMININO;ASSISTENTE SOCIAL;60002036934.jpg
Vereador;40444;60002036941;MARIA DE FÁTIMA SILVEIRA LIMA;MARIINHA;PSB;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002036941.jpg
Vereador;40456;60002036939;GLEISON JOSE RODRIGUES ALVES;PROFESSOR GLEISON;PSB;ELEITO POR QP;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002036939.jpg
Vereador;40555;60002036933;MARIA ERINEUZA FONTENELE DA SILVA;ERINEUZA;PSB;SUPLENTE;FEMININO;VEREADOR;60002036933.jpg
Vereador;40580;60002036936;JARBAS OLIEDSON NASCIMENTO;JARBAS;PSB;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60002036936.jpg
Vereador;40610;60002036940;JOSE VASCOLOMBO DE ARAUJO;COLOMBO;PSB;SUPLENTE;MASCULINO;VEREADOR;60002036940.jpg
Vereador;40666;60002036944;JOSÉ EDILSON ARAÚJO;EDILSON SALGUEIRO;PSB;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002036944.jpg
Vereador;40777;60002036935;RENATA MICHELE MARTINS CRUZ DE SOUSA;RENATA CRUZ;PSB;SUPLENTE;FEMININO;PROFESSOR DE ENSINO MÉDIO;60002036935.jpg
Vereador;40789;60002036942;PEDRO PEREIRA DE SOUZA FILHO;PEDRO FILHO;PSB;ELEITO POR QP;MASCULINO;VEREADOR;60002036942.jpg
Vereador;40888;60002036945;SANDRA SILVEIRA DA SILVA;IRMÃ SANDRA;PSB;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002036945.jpg
