cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;15;60001964113;DELMA DA COSTA DOS SANTOS;DELMA FERREIRA;MDB;ELEITO;FEMININO;ADVOGADO;60001964113.jpg
Prefeito;40;60002056347;MARCOS CAVALCANTE DE SOUZA;KITO;PSB;NÃO ELEITO;MASCULINO;VEREADOR;60002056347.jpg
Vereador;10000;60002009942;MARCIA VIEIRA DOS SANTOS NOGUEIRA;MÁRCIA VIEIRA;REPUBLICANOS;ELEITO POR QP;FEMININO;VEREADOR;60002009942.jpg
Vereador;10100;60002009940;KLÉCIO BATISTA BARBOSA;KLÉCIO DO GURGURI;REPUBLICANOS;SUPLENTE;MASCULINO;COMERCIANTE;60002009940.jpg
Vereador;10123;60002009943;RONALDO NOGUEIRA LIMA;RONALDO NOGUEIRA;REPUBLICANOS;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60002009943.jpg
Vereador;10222;60002009948;ANA KATIA SANTOS GADELHA;KÁTIA DO PAGAMENTO;REPUBLICANOS;SUPLENTE;FEMININO;COMERCIANTE;60002009948.jpg
Vereador;10333;60002009947;IRIS ANTONIO DA COSTA;IRMÃO ÍRIS;REPUBLICANOS;SUPLENTE;MASCULINO;PESCADOR;60002009947.jpg
Vereador;10456;60002009941;FRANCISCO WASHINGTON NOBERTO DA COSTA RIBEIRO;WASHINGTON;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002009941.jpg
Vereador;10555;60002009944;LUCACIO VIEIRA MONTEIRO ARAUJO;LUCÁCIO;REPUBLICANOS;SUPLENTE;MASCULINO;EMPRESÁRIO;60002009944.jpg
Vereador;10777;60002009946;ROCHELLE RIBEIRO DOS SANTOS;ROCHELLE DA PRETA;REPUBLICANOS;SUPLENTE;FEMININO;COMERCIANTE;60002009946.jpg
Vereador;10789;60002009945;JOSE ELIECE PACHECO DA SILVA;ELIECE PACHECO;REPUBLICANOS;SUPLENTE;MASCULINO;EMPRESÁRIO;60002009945.jpg
Vereador;13000;60001963347;MILTON CIRIACO DA COSTA;MILTON CIRIACO;PT;SUPLENTE;MASCULINO;OUTROS;60001963347.jpeg
Vereador;13013;60001963348;SEBASTIÃO MATIAS DE CARVALHO NETO;SEBASTIÃO MATIAS;PT;SUPLENTE;MASCULINO;OUTROS;60001963348.jpeg
Vereador;13111;60001963350;EDUARDO MANCINI CHOER;EDUARDO MANO;PT;SUPLENTE;MASCULINO;ARQUITETO;60001963350.jpeg
Vereador;13123;60001963345;RIVANDA ALVES SIMÕES;RIVANDA SIMÕES;PT;SUPLENTE;FEMININO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60001963345.jpeg
Vereador;13144;60001963346;JOSÉ ORLANDO TEIXEIRA DE OLIVEIRA;ORLANDINHO DA SAÚDE;PT;SUPLENTE;MASCULINO;OUTROS;60001963346.jpeg
Vereador;13222;60001963349;NILDILENE SILVA FERREIRA;NILDILENE;PT;SUPLENTE;FEMININO;OUTROS;60001963349.jpeg
Vereador;13333;60001963353;MARCOS AURÉLIO MONTEIRO;MARQUINHOS DO PONTAL;PT;ELEITO POR QP;MASCULINO;OUTROS;60001963353.jpeg
Vereador;13555;60001963352;EWERTON DOS SANTOS FERREIRA;NEGUIM LUTADOR;PT;SUPLENTE;MASCULINO;OUTROS;60001963352.jpeg
Vereador;13888;60001963351;MARIA LÉA FONTINELLE DA SILVEIRA;LÉA DE SEU WALDIR;PT;SUPLENTE;FEMININO;OUTROS;60001963351.jpeg
Vereador;15000;60002010157;FRANCISCO ROBERTO BARBOSA;BETO DO ESPORTE;MDB;SUPLENTE;MASCULINO;VEREADOR;60002010157.jpeg
Vereador;15111;60002010159;ADRIANO COELHO DOS SANTOS;ADRIANO DE TIDÃO;MDB;SUPLENTE;MASCULINO;OUTROS;60002010159.jpeg
Vereador;15123;60002010155;CARLOS ALBERTO SCIPIÃO;BETIM;MDB;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002010155.jpeg
Vereador;15222;60002010158;FRANCISCO CAVALCANTE DA SILVA;CHICO DO ALCINO;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002010158.jpeg
Vereador;15333;60002010161;MONIQUE RIBEIRO DA COSTA;MONIQUE;MDB;ELEITO POR QP;FEMININO;ADVOGADO;60002010161.jpeg
Vereador;15444;60002010162;MARIA JOSÉ DE OLIVEIRA;MAZÉ DO CAJUBAR;MDB;SUPLENTE;FEMININO;OUTROS;60002010162.jpeg
Vereador;15456;60002010156;JOSÉ MANUEL FERREIRA DA SILVA;ZÉ FERREIRA;MDB;SUPLENTE;MASCULINO;OUTROS;60002010156.jpeg
Vereador;15555;60002010160;RAIMUNDO TOMAZ DE SOUZA;RAIMUNDINHO PAPERINHA;MDB;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002010160.jpeg
Vereador;15678;60002010154;GERARDO CORREIA DA SILVA JÚNIOR;JÚNIOR DO GURGURÍ;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002010154.jpeg
Vereador;15777;60002010163;DIANCARLOS MONTEIRO DE SOUZA;DIANCARLOS MONTEIRO;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002010163.jpeg
Vereador;15888;60002010164;KATH ANNE MEIRA DA SILVA SIMONASSI;DRA KATH ANNE;MDB;ELEITO POR QP;FEMININO;ADVOGADO;60002010164.jpeg
Vereador;15999;60002010153;MÁRCIA ROCHA GUEDES ASSUNÇÃO;MÁRCIA GUEDES;MDB;SUPLENTE;FEMININO;EMPRESÁRIO;60002010153.jpeg
Vereador;40000;60002009514;FLAVIO CAVALCANTE DE LIMA;FLÁVIO DAS FRUTAS;PSB;ELEITO POR MÉDIA;MASCULINO;EMPRESÁRIO;60002009514.jpg
Vereador;40140;60002009509;FRANCISCO ALEX AMARANTE BARBOSA DE QUEIROZ;ALEX AMARANTE;PSB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002009509.jpg
Vereador;40222;60002009516;FRANCISCO EDUARDO GOMES OLIMPIO;DUDU GÁS;PSB;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002009516.jpg
Vereador;40234;60002009515;EVANIO JUNIOR CRISOSTOMO PEREIRA;EVÂNIO JÚNIOR;PSB;SUPLENTE;MASCULINO;TÉCNICO DE OBRAS CIVIS, ESTRADAS, SANEAMENTO E ASSEMELHADOS;60002009515.jpg
