zona;secao;cargo;numero;votos
98;205;3;95;1
98;199;7;44567;3
98;158;6;1331;1
98;195;5;131;152
98;182;7;45111;3
98;153;6;2277;2
98;123;6;1010;2
98;123;6;4456;1
98;133;6;1213;1
98;195;6;12;6
98;113;7;23192;1
98;115;7;65013;1
98;198;5;95;7
98;137;7;44777;8
98;166;6;5001;2
98;129;7;13456;2
98;125;7;22222;4
98;126;6;4445;30
98;136;5;555;5
98;98;7;70633;1
98;150;6;4444;1
98;214;7;12456;41
98;131;5;131;127
98;129;6;2288;2
98;178;3;95;8
98;154;5;555;1
98;196;3;44;69
98;166;6;1233;88
98;153;7;22022;4
98;152;6;2222;4
98;199;5;131;132
98;131;6;4422;1
98;158;7;22777;4
98;189;7;95;20
98;176;6;5005;1
98;157;6;4433;1
98;178;7;12300;6
98;149;6;1292;2
98;136;7;70456;1
98;113;6;96;10
98;187;7;12144;2
98;199;7;45300;2
98;105;7;15000;1
98;203;6;7000;1
98;155;7;13456;1
98;155;7;15888;2
98;132;6;2222;15
98;153;7;44556;1
98;186;6;1277;3
98;155;7;13333;1
98;186;6;4410;2
98;138;6;1213;3
98;138;7;44556;1
98;188;6;1213;6
98;170;6;4488;1
98;114;6;1212;1
98;124;6;96;1
98;112;6;1000;1
98;132;7;12333;1
98;132;7;10124;13
98;112;7;50500;3
98;177;7;12111;2
98;134;7;12456;60
98;111;7;22777;3
98;193;7;96;4
98;171;7;10124;25
98;164;5;131;130
98;122;7;13123;2
98;144;7;45111;2
98;171;6;1331;1
98;128;7;33033;6
98;144;6;4444;12
98;155;7;15115;7
98;128;7;55011;2
98;158;7;13013;1
98;132;6;2200;1
98;140;7;11;2
98;140;7;12;2
98;140;7;13;15
98;140;7;55;1
98;121;7;44244;13
98;113;7;22022;4
98;167;7;95;12
98;110;7;13133;1
98;133;6;4456;2
98;135;6;1234;2
98;135;6;4411;4
98;135;6;9000;1
98;200;7;22555;1
98;186;7;12114;1
98;213;7;22222;2
98;213;7;44190;4
98;192;7;22022;2
98;192;6;95;14
98;175;6;1234;2
98;182;6;4456;1
98;192;6;5511;1
98;112;7;45300;1
98;143;7;12190;1
98;158;5;96;23
98;203;7;55888;1
98;198;3;12;14
98;209;6;95;2
98;201;7;45000;4
98;201;6;95;10
98;171;6;4477;2
98;179;7;95;12
98;199;6;2288;1
98;186;7;22120;1
98;117;6;4447;11
98;183;7;10122;1
98;138;6;4444;4
98;169;7;45000;2
98;137;6;1919;1
98;102;3;95;5
98;192;7;70222;2
98;159;6;5120;1
98;131;7;13456;4
98;167;7;12;3
98;167;7;13;3
98;167;7;44;1
98;167;7;70;1
98;167;6;44;4
98;125;7;12345;1
98;119;6;4477;2
98;185;7;44123;1
98;137;6;2233;1
98;142;5;555;1
98;126;3;96;8
98;142;7;44040;2
98;179;6;2200;2
98;162;6;2222;22
98;102;6;5055;1
98;160;6;4445;20
98;203;6;2211;1
98;189;5;95;18
98;198;6;2211;2
98;187;7;12600;1
98;153;6;1213;9
98;205;6;1277;1
98;198;6;1333;1
98;144;7;10124;23
98;128;5;95;42
98;188;7;95;14
98;153;6;4422;2
98;200;7;22777;5
98;138;6;2277;2
98;142;7;10102;1
98;206;3;96;19
98;202;6;1333;1
98;144;7;70567;8
98;145;7;10123;1
98;98;7;22222;8
98;98;7;44190;2
98;160;6;1533;1
98;192;6;1277;1
98;138;7;96;6
98;138;7;12127;1
98;140;7;70000;1
98;114;6;5050;2
98;104;6;1234;1
98;106;6;1012;1
98;133;3;13;85
98;114;6;4444;3
98;206;7;22222;10
98;206;7;44190;1
98;124;7;44244;64
98;193;6;2288;6
98;133;7;12456;69
98;112;7;45000;3
98;132;7;55234;14
98;142;3;95;5
98;162;6;1214;1
98;164;7;13132;4
98;123;7;10000;1
98;150;6;1292;1
98;162;7;12000;1
98;204;6;95;12
98;105;7;12111;1
98;159;7;12111;1
98;142;7;95;12
98;124;6;1277;1
98;132;6;1245;1
98;158;6;1212;1
98;136;7;12456;56
98;138;7;15115;1
98;132;6;1212;1
98;172;6;1313;1
98;134;6;2255;1
98;139;7;55;1
98;139;7;13;17
98;139;7;22;1
98;139;7;44;5
98;111;6;2277;2
98;156;6;2233;3
98;124;6;1213;4
98;106;7;22022;2
98;139;6;5001;25
98;161;6;5511;4
98;116;7;12456;66
98;208;7;44020;1
98;208;7;96;15
98;172;7;44123;2
98;144;7;44122;1
98;157;7;12144;4
98;133;6;2277;2
98;141;3;13;103
98;167;7;90909;1
98;201;7;22777;1
98;143;6;1245;1
98;104;6;2200;2
98;98;6;5555;1
98;152;7;33033;1
98;114;3;13;116
98;104;7;13132;1
98;104;7;70222;3
98;122;7;96;5
98;175;6;96;7
98;129;6;1313;3
98;182;7;50000;1
98;167;5;96;18
98;203;7;13456;1
98;203;7;15888;1
98;113;6;2299;1
98;128;6;1234;4
98;154;6;5000;2
98;119;3;95;11
98;132;7;12888;1
98;147;5;700;78
98;117;6;2277;2
98;126;7;12222;1
98;123;7;44777;2
98;149;6;2200;1
98;171;6;2222;8
98;184;3;95;8
98;153;6;1277;2
98;205;7;96;1
98;110;7;70222;4
98;101;7;33789;1
98;104;7;22222;5
98;101;7;22222;6
98;144;7;55888;7
98;204;5;96;22
98;186;7;22222;8
98;186;7;44190;2
98;209;6;12;1
98;209;7;12;1
98;209;7;13;1
98;209;7;44;1
98;209;7;70;1
98;206;6;4343;1
98;206;7;22777;6
98;159;6;4445;15
98;188;6;4444;9
98;136;6;3333;1
98;167;5;95;8
98;150;7;11444;1
98;157;7;10123;2
98;109;6;4490;2
98;184;7;44777;2
98;198;5;700;89
98;101;3;13;79
98;196;7;22022;1
98;171;7;12333;1
98;171;6;5007;1
98;185;6;1533;1
98;105;7;44044;1
98;154;6;2200;1
98;154;7;44447;1
98;184;6;1111;1
98;191;6;1222;1
98;191;6;1234;5
98;128;7;22022;3
98;101;5;555;2
98;169;6;4490;1
98;135;7;33193;1
98;109;6;1277;1
98;192;6;1588;1
98;192;6;96;18
98;179;6;4447;9
98;203;7;33789;1
98;105;6;1313;4
98;167;6;4456;2
98;133;7;95;15
98;185;7;22222;6
98;145;6;4411;2
98;154;5;95;14
98;185;7;44190;2
98;167;5;555;4
98;192;6;5055;1
98;142;6;95;5
98;142;7;45000;2
98;114;5;555;5
98;149;5;96;26
98;140;7;12888;3
98;140;7;13333;9
98;164;6;1292;1
98;175;6;2288;3
98;162;6;4444;3
98;113;6;1533;1
98;131;6;1233;106
98;200;7;11000;1
98;128;6;4455;1
98;200;6;96;1
98;144;5;555;1
98;142;7;44044;1
98;147;6;5511;1
98;110;7;12888;1
98;144;7;13132;9
98;113;7;10123;1
98;206;7;22022;1
98;154;6;2323;2
