zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
63;161;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;344;
63;162;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;342;
63;163;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;344;
63;164;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;341;
63;165;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;343;
63;166;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;345;
63;167;1074;EEF DAU ALBERTO;CAJAZEIRAS;SEDE;63860000;358;251
63;168;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;292;
63;169;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;296;
63;170;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;293;
63;171;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;293;
63;172;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;294;
63;173;1040;EEF ANTONIO ALVES DA SILVA;PAU  DARCAL;MACAOCA;63860000;212;
63;175;1074;EEF DAU ALBERTO;CAJAZEIRAS;SEDE;63860000;293;
63;176;1074;EEF DAU ALBERTO;CAJAZEIRAS;SEDE;63860000;287;
63;179;1112;EEIF FRANCISCO CORREIA LIMA;AV. MANOEL GERMANO FILHO, 60 - UNIAO;MACAOCA;63860000;348;
63;180;1112;EEIF FRANCISCO CORREIA LIMA;AV. MANOEL GERMANO FILHO, 60 - UNIAO;MACAOCA;63860000;352;260
63;181;1120;EEF PE JAIME FELICIO;SANTA CATARINA;SEDE;63860000;167;
63;182;1139;POSTO DE SAÚDE MARIA MARQUES PEREIRA;SÃO GERARDO;SEDE;63860000;302;
63;183;1147;EEF PAULA QUEIROZ;TEOTONIO;SEDE;63860000;249;
63;185;1163;EEF JOSE JOAQUIM DOS SANTOS;MANGA;SEDE;63860000;231;
63;187;1171;EEF PE. NERI FEITOSA;SALGADINHO;SEDE;63860000;313;
63;188;1260;EEF MARGARIDA ALVES;PAUS BRANCOS;SEDE;63860000;141;
63;189;1201;EEF MIGUEL JOSE DE SOUSA;OURO PRETO;MACAOCA;63860000;350;177
63;190;1210;EEF JOSE SEVERO DE PINHO;AGROVILA UMARI;SEDE;63860000;241;
63;191;1228;EEF PAULINO RIBEIRO DE MELO;TIGRE;MACAOCA;63860000;291;
63;192;1236;EEF RAIMUNDO PEREIRA MATOS;FAZENDA GUANABARA;SEDE;63860000;182;
63;193;1244;EEF RAIMUNDO NONATO CASTELO;SABONETE;MACAOCA;63860000;337;
63;194;1252;EEF VICENTE PATRICIO DE ALMEIDA;RUA PROFª ROSA ALMEIDA SOUSA, S/N - MACAOCA;SEDE;63860000;280;
63;195;1252;EEF VICENTE PATRICIO DE ALMEIDA;RUA PROFª ROSA ALMEIDA SOUSA, S/N - MACAOCA;SEDE;63860000;287;
63;196;1252;EEF VICENTE PATRICIO DE ALMEIDA;RUA PROFª ROSA ALMEIDA SOUSA, S/N - MACAOCA;SEDE;63860000;286;
63;197;1260;EEF MARGARIDA ALVES;PAUS BRANCOS;SEDE;63860000;267;
63;198;1279;EEF COMUNIDADE PAUS FERROS;PAUS  FERRO;SEDE;63860000;276;
63;199;1287;EEF 25 DE MAIO III;FAZENDA CAIÇARA;SEDE;63860000;215;
63;200;1295;EEF ANTONIO ALVES DA FONSECA LOBO;LAGOA DO MATO DOS LOBOS;SEDE;63860000;255;
63;202;1325;EEF JOAO COSTA;RUA JOSÉ COSTA FRANÇA, S/N - CACIMBA NOVA;SEDE;63800000;312;
63;203;1325;EEF JOAO COSTA;RUA JOSÉ COSTA FRANÇA, S/N - CACIMBA NOVA;SEDE;63800000;311;
63;211;1333;EEF DAMIAO CARNEIRO;TIGRE DOS CARNEIROS;TIGRE DOS CARNEIROS;63860000;152;
63;220;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;292;
63;221;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;342;
63;225;1260;EEF MARGARIDA ALVES;PAUS BRANCOS;SEDE;63860000;269;
63;230;1252;EEF VICENTE PATRICIO DE ALMEIDA;RUA PROFª ROSA ALMEIDA SOUSA, S/N - MACAOCA;SEDE;63860000;286;
63;235;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;289;
63;237;1350;EEM JOÃO DOS SANTOS DE OLIVEIRA;QUIETO;PAUS BRANCOS;63860000;135;
63;238;1341;EEF 25 DE MAIO I;NOVA VIDA I;PAUS BRANCOS;63860000;298;
63;240;1015;EEF ALFREDO ALMEIDA MACHADO;RUA PEDRO COSTA E SILVA, 99 - CENTRO;CENTRO;63860000;345;
63;246;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;321;
63;248;1228;EEF PAULINO RIBEIRO DE MELO;TIGRE;MACAOCA;63860000;103;
63;252;1031;EEF ALVARO DE ARAUJO CARNEIRO;MARIA ARMENIA BARBOSA, 299 - SANTA TEREZINHA;CENTRO;63860000;292;
