zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
105;107;1015;CENTRO COMUNITARIO LUIZA TAVORA;RUA FIRMINO ANTUNES S/N;CENTRO;62740000;311;
105;108;1015;CENTRO COMUNITARIO LUIZA TAVORA;RUA FIRMINO ANTUNES S/N;CENTRO;62740000;310;
105;109;1023;EEF RECANTO DA CRIANCA;ALTO DAS UMBURANAS;ZONA URBANA;62740000;277;
105;110;1023;EEF RECANTO DA CRIANCA;ALTO DAS UMBURANAS;ZONA URBANA;62740000;281;
105;111;1023;EEF RECANTO DA CRIANCA;ALTO DAS UMBURANAS;ZONA URBANA;62740000;276;
105;112;1023;EEF RECANTO DA CRIANCA;ALTO DAS UMBURANAS;ZONA URBANA;62740000;275;
105;113;1031;ANEXO EEF DEMOCRITO ROCHA;RUA SAO FRANCISCO;CENTRO;62740000;282;
105;114;1031;ANEXO EEF DEMOCRITO ROCHA;RUA SAO FRANCISCO;CENTRO;62740000;284;
105;115;1040;SECRETARIA MUNICIPAL DE EDUCACAO;RUA JOAQUIM BEZERRA S/N;CENTRO;62740000;344;
105;116;1040;SECRETARIA MUNICIPAL DE EDUCACAO;RUA JOAQUIM BEZERRA S/N;CENTRO;62740000;340;
105;117;1058;EEF DEMOCRITO ROCHA;RUA SAO FRANCISCO SN;CENTRO;62740000;342;
105;118;1058;EEF DEMOCRITO ROCHA;RUA SAO FRANCISCO SN;CENTRO;62740000;345;
105;119;1058;EEF DEMOCRITO ROCHA;RUA SAO FRANCISCO SN;CENTRO;62740000;343;
105;120;1058;EEF DEMOCRITO ROCHA;RUA SAO FRANCISCO SN;CENTRO;62740000;342;
105;121;1074;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANKLIN TAVORA;AVENIDA SAO CRISTOVAO 80;CENTRO;62740000;334;
105;122;1074;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANKLIN TAVORA;AVENIDA SAO CRISTOVAO 80;CENTRO;62740000;332;
105;123;1074;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANKLIN TAVORA;AVENIDA SAO CRISTOVAO 80;CENTRO;62740000;331;
105;124;1074;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANKLIN TAVORA;AVENIDA SAO CRISTOVAO 80;CENTRO;62740000;335;
105;125;1074;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANKLIN TAVORA;AVENIDA SAO CRISTOVAO 80;CENTRO;62740000;334;
105;126;1090;EEF PROFESSORA MARIA ALAÍDE LOPES;RUA NONATO CAVALCANTE SN;DISTRITO DE CAIO PRADO;62742000;299;
105;127;1090;EEF PROFESSORA MARIA ALAÍDE LOPES;RUA NONATO CAVALCANTE SN;DISTRITO DE CAIO PRADO;62742000;297;
105;128;1090;EEF PROFESSORA MARIA ALAÍDE LOPES;RUA NONATO CAVALCANTE SN;DISTRITO DE CAIO PRADO;62742000;295;
105;129;1090;EEF PROFESSORA MARIA ALAÍDE LOPES;RUA NONATO CAVALCANTE SN;DISTRITO DE CAIO PRADO;62742000;299;
105;130;1104;EEIEF CENTRO COMUNITARIO CÉSAR CALS;AV MANOEL FRANCELINO S/N;DISTRITO DE CAIO PRADO;62742000;293;
105;131;1104;EEIEF CENTRO COMUNITARIO CÉSAR CALS;AV MANOEL FRANCELINO S/N;DISTRITO DE CAIO PRADO;62742000;304;
