zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
52;7;1058;CENTRO EDUCACIONAL PERBOYRE E SILVA;RUA MARECHAL DEODORO, N. 399;CENTRO (SEDE);62790000;305;
52;8;1058;CENTRO EDUCACIONAL PERBOYRE E SILVA;RUA MARECHAL DEODORO, N. 399;CENTRO (SEDE);62790000;305;
52;9;1058;CENTRO EDUCACIONAL PERBOYRE E SILVA;RUA MARECHAL DEODORO, N. 399;CENTRO (SEDE);62790000;303;
52;10;1058;CENTRO EDUCACIONAL PERBOYRE E SILVA;RUA MARECHAL DEODORO, N. 399;CENTRO (SEDE);62790000;302;
52;11;1066;CINE-TEATRO RAUL BARBOSA;RUA IRMÃ AUGUSTA, N. 120;DISTRITO DE ANTÔNIO DIOGO;62791000;313;
52;14;1716;ESCOLA DR. EDMILSON BARROS DE OLIVEIRA;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;275;
52;15;1716;ESCOLA DR. EDMILSON BARROS DE OLIVEIRA;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;271;
52;16;1082;ESCOLA PE. SARAIVA LEÃO (ANTIGA ESCOLA ADOLFO FERREIRA DE SOUSA);RUA SANTA RITA, N. 263;CENTRO (SEDE);62790000;249;
52;17;1090;ESCOLA FRANCISCO JANUÁRIO DA COSTA;OLHO D'ÁGUA DO CONSTANTINO;DISTRITO DE FAÍSCA;62790000;286;
52;18;1090;ESCOLA FRANCISCO JANUÁRIO DA COSTA;OLHO D'ÁGUA DO CONSTANTINO;DISTRITO DE FAÍSCA;62790000;281;
52;24;1120;ESCOLA DR. BRUNILO JACÓ;AVENIDA CONTORNO SUL, S/N;CONJUNTO ANTÔNIO BONFIM (SEDE);62790000;330;
52;25;1708;ESCOLA CECÍLIA PEREIRA;RUA TEREZA CRISTINA, N. 295 - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;343;
52;26;1708;ESCOLA CECÍLIA PEREIRA;RUA TEREZA CRISTINA, N. 295 - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;339;
52;27;1147;CENTRO DE EDUCAÇÃO INFANTIL PEDRO FERNANDES COSTA;RUA TEREZA CRISTINA S/N;DISTRITO DE ANTÔNIO DIOGO;62791000;286;
52;28;1147;CENTRO DE EDUCAÇÃO INFANTIL PEDRO FERNANDES COSTA;RUA TEREZA CRISTINA S/N;DISTRITO DE ANTÔNIO DIOGO;62791000;281;
52;31;1171;ESCOLA HERMÍNIO GOMES;PIROÁS;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;422;139
52;33;1198;ESCOLA JOÃO ALVES GOUVEIA;FAÍSCA;DISTRITO DE FAÍSCA;62794000;218;
52;34;1201;ESCOLA JOAQUIM JOSÉ DA SILVA;GURGURI;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62790000;341;148
52;35;1201;ESCOLA JOAQUIM JOSÉ DA SILVA;GURGURI;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62790000;331;145
52;36;1210;ESCOLA JOAQUIM SIMÃO DE OLIVEIRA;RUA JOAQUIM SIMÃO;DISTRITO DE GUASSI;62794000;221;
52;42;1252;ESCOLA LUIS DIAS DAMASCENO;BARRA NOVA;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;400;186
52;44;1279;ESCOLA MANOEL SARAIVA DE SOUSA;SERRA MANOEL DIAS;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62790000;237;
52;49;1295;ESCOLA NEIDE TINOCO;SITIO ITAPAÍ;DISTRITO DE ANTÔNIO DIOGO;62790000;325;
52;50;1295;ESCOLA NEIDE TINOCO;SITIO ITAPAÍ;DISTRITO DE ANTÔNIO DIOGO;62790000;326;
52;56;1317;ESCOLA MARIA AUGUSTA RUSSO DOS SANTOS;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;259;
52;57;1317;ESCOLA MARIA AUGUSTA RUSSO DOS SANTOS;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;260;
52;58;1317;ESCOLA MARIA AUGUSTA RUSSO DOS SANTOS;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;260;
52;64;1368;ESCOLA TEODORO CONRADO DA SILVEIRA;SÍTIO CANADÁ;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;366;65
52;69;1619;ESCOLA TERTO VENÂNCIO;VILA ANTONIO JUSTA - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;279;
52;70;1147;CENTRO DE EDUCAÇÃO INFANTIL PEDRO FERNANDES COSTA;RUA TEREZA CRISTINA S/N;DISTRITO DE ANTÔNIO DIOGO;62791000;284;
52;71;1414;POSTO DE SAÚDE MOSENHOR TABOSA (SEÇÕES ESC. ANTONIO MALAQUIAS DE MELO);BARRA NOVA;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;407;183
52;72;1210;ESCOLA JOAQUIM SIMÃO DE OLIVEIRA;RUA JOAQUIM SIMÃO;DISTRITO DE GUASSI;62794000;219;
52;73;1465;ESCOLA ANTÔNIO BARBOSA;SÍTIO SUSTO;DISTRITO DE ANTÔNIO DIOGO;62791000;245;
52;75;1457;POSTO DE SAÚDE FRANCISCO P SILVA (SEÇÕES DA ESCOLA ANTÔNIO DE BARROS);RIACHO DAS PEDRAS;DISTRITO DE FAÍSCA;62790000;297;
52;76;1465;ESCOLA ANTÔNIO BARBOSA;SÍTIO SUSTO;DISTRITO DE ANTÔNIO DIOGO;62791000;246;
52;77;1465;ESCOLA ANTÔNIO BARBOSA;SÍTIO SUSTO;DISTRITO DE ANTÔNIO DIOGO;62791000;246;
52;81;1490;ESCOLA FRANCISCO DE ASSIS NOGUEIRA;SERRA VERDE;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62790000;208;
52;84;1511;ESCOLA JOÃO FRAGOSO FILHO;BRENHA;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;221;
52;85;1520;ESCOLA FRANCISCO RAIMUNDO DE LIMA;BOQUEIRÃO DA FAÍSCA;DISTRITO DE FAÍSCA;62794000;281;
52;87;1546;ESCOLA MAJOR HORTÊNCIO HENRIQUE DAMASCENO;SITIO SANTO ANTÔNIO - SERRINHA BELA;DISTRITO DE GUASSI;62794000;282;
52;88;1546;ESCOLA MAJOR HORTÊNCIO HENRIQUE DAMASCENO;SITIO SANTO ANTÔNIO - SERRINHA BELA;DISTRITO DE GUASSI;62794000;281;
52;92;1589;ASSOCIAÇÃO DOS MORADORES DO SÃO BENTO;SÃO BENTO;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62790000;223;
52;93;1597;ESCOLA SEBASTIÃO JOSÉ BEZERRA;OUTEIRO DE FORA;OUTEIRO DE FORA (SEDE);62790000;311;
52;95;1619;ESCOLA TERTO VENÂNCIO;VILA ANTONIO JUSTA - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;275;
52;96;1627;ESCOLA VICENTE FARIAS;OLHO D'ÁGUA DA BANANEIRA;DISTRITO DE FAÍSCA;62794000;123;
52;97;1635;ESCOLA CORONEL VICENTE FERREIRA DO VALE;RUA CORONEL HONORATO GOMES;BOA FÉ (SEDE);62790000;290;
52;99;1147;CENTRO DE EDUCAÇÃO INFANTIL PEDRO FERNANDES COSTA;RUA TEREZA CRISTINA S/N;DISTRITO DE ANTÔNIO DIOGO;62791000;285;
52;100;1317;ESCOLA MARIA AUGUSTA RUSSO DOS SANTOS;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;254;
52;104;1465;ESCOLA ANTÔNIO BARBOSA;SÍTIO SUSTO;DISTRITO DE ANTÔNIO DIOGO;62791000;245;
52;105;1619;ESCOLA TERTO VENÂNCIO;VILA ANTONIO JUSTA - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;270;
52;106;1252;ESCOLA LUIS DIAS DAMASCENO;BARRA NOVA;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;251;
52;107;1317;ESCOLA MARIA AUGUSTA RUSSO DOS SANTOS;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;412;1,134
52;108;1058;CENTRO EDUCACIONAL PERBOYRE E SILVA;RUA MARECHAL DEODORO, N. 399;CENTRO (SEDE);62790000;307;
52;111;1210;ESCOLA JOAQUIM SIMÃO DE OLIVEIRA;RUA JOAQUIM SIMÃO;DISTRITO DE GUASSI;62794000;227;
52;114;1066;CINE-TEATRO RAUL BARBOSA;RUA IRMÃ AUGUSTA, N. 120;DISTRITO DE ANTÔNIO DIOGO;62791000;313;
52;115;1708;ESCOLA CECÍLIA PEREIRA;RUA TEREZA CRISTINA, N. 295 - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;333;
52;116;1147;CENTRO DE EDUCAÇÃO INFANTIL PEDRO FERNANDES COSTA;RUA TEREZA CRISTINA S/N;DISTRITO DE ANTÔNIO DIOGO;62791000;283;
52;123;1210;ESCOLA JOAQUIM SIMÃO DE OLIVEIRA;RUA JOAQUIM SIMÃO;DISTRITO DE GUASSI;62794000;218;
52;124;1597;ESCOLA SEBASTIÃO JOSÉ BEZERRA;OUTEIRO DE FORA;OUTEIRO DE FORA (SEDE);62790000;305;
52;125;1139;ESCOLA CAMILO BRASILIENSE;RUA ROSA FLORENCIO, N. 332;DISTRITO DE ANTÔNIO DIOGO;62791000;344;
52;131;1635;ESCOLA CORONEL VICENTE FERREIRA DO VALE;RUA CORONEL HONORATO GOMES;BOA FÉ (SEDE);62790000;291;
52;132;1619;ESCOLA TERTO VENÂNCIO;VILA ANTONIO JUSTA - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;274;
52;137;1082;ESCOLA PE. SARAIVA LEÃO (ANTIGA ESCOLA ADOLFO FERREIRA DE SOUSA);RUA SANTA RITA, N. 263;CENTRO (SEDE);62790000;274;
52;140;1660;ESCOLA VICENTE RODRIGUES;LAGOA DANTAS;DISTRITO DE ANTÔNIO DIOGO;62791000;385;187
52;141;1651;ESCOLA MARCIONÍLIA MARTINS;CURRAIS;DISTRITO DE ANTÔNIO DIOGO;62791000;269;
52;150;1511;ESCOLA JOÃO FRAGOSO FILHO;BRENHA;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62792000;218;
52;155;1139;ESCOLA CAMILO BRASILIENSE;RUA ROSA FLORENCIO, N. 332;DISTRITO DE ANTÔNIO DIOGO;62791000;345;
52;156;1198;ESCOLA JOÃO ALVES GOUVEIA;FAÍSCA;DISTRITO DE FAÍSCA;62794000;220;
52;158;1716;ESCOLA DR. EDMILSON BARROS DE OLIVEIRA;RUA SANTOS DUMONT, S/N;CENTRO (SEDE);62790000;279;
52;162;1635;ESCOLA CORONEL VICENTE FERREIRA DO VALE;RUA CORONEL HONORATO GOMES;BOA FÉ (SEDE);62790000;286;
52;165;1082;ESCOLA PE. SARAIVA LEÃO (ANTIGA ESCOLA ADOLFO FERREIRA DE SOUSA);RUA SANTA RITA, N. 263;CENTRO (SEDE);62790000;255;
52;166;1139;ESCOLA CAMILO BRASILIENSE;RUA ROSA FLORENCIO, N. 332;DISTRITO DE ANTÔNIO DIOGO;62791000;342;
52;167;1279;ESCOLA MANOEL SARAIVA DE SOUSA;SERRA MANOEL DIAS;DISTRITO DE BARRA NOVA (ANTIGO SÃO GERARDO);62790000;222;
52;170;1295;ESCOLA NEIDE TINOCO;SITIO ITAPAÍ;DISTRITO DE ANTÔNIO DIOGO;62790000;322;
52;172;1139;ESCOLA CAMILO BRASILIENSE;RUA ROSA FLORENCIO, N. 332;DISTRITO DE ANTÔNIO DIOGO;62791000;344;
52;177;1708;ESCOLA CECÍLIA PEREIRA;RUA TEREZA CRISTINA, N. 295 - CENTRO;DISTRITO DE ANTÔNIO DIOGO;62791000;337;
