zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
49;23;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;291;
49;24;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;285;
49;25;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;294;
49;26;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;300;
49;31;1155;COLEGIO GUIBSON MARINHO DOS SANTOS;AV SABINO MOREIRA SN;VILA REQUEIJAO;62875000;287;100
49;41;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;284;
49;42;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;287;
49;43;1147;EEFM PADRE ENEMIAS FREIRE DE ALMADA;PRACA DOM JOSE DE MEDEIROS DELGADO SN;PARQUE SAO JOSE;62875000;287;
49;44;1856;CASA DO CIDADÃO;AV RAIMUNDO SIMPLICIO SN;CENTRO;62875000;286;
49;45;1155;COLEGIO GUIBSON MARINHO DOS SANTOS;AV SABINO MOREIRA SN;VILA REQUEIJAO;62875000;285;46
49;47;1155;COLEGIO GUIBSON MARINHO DOS SANTOS;AV SABINO MOREIRA SN;VILA REQUEIJAO;62875000;285;143
49;55;1198;EEF MARIA JOANA DE CARVALHO;LOCALIDADE CAMPESTRE II;CAMPESTRE;62875000;253;
49;56;1198;EEF MARIA JOANA DE CARVALHO;LOCALIDADE CAMPESTRE II;CAMPESTRE;62875000;253;
