zona;secao;cargo;numero;votos
73;59;6;1213;4
73;24;6;1111;1
73;24;7;95;13
73;194;7;12456;2
73;21;6;4000;1
73;8;7;12888;28
73;8;7;13333;1
73;63;6;12;2
73;63;6;13;2
73;18;7;13133;1
73;67;6;1322;1
73;54;7;70321;1
73;36;6;4000;1
73;44;6;1212;1
73;55;6;96;13
73;26;7;12600;23
73;26;7;65700;53
73;14;6;2277;1
73;79;6;2255;4
73;13;7;13777;2
73;1;5;555;21
73;40;7;44123;1
73;32;7;44789;1
73;196;6;2222;5
73;73;6;5533;7
73;9;3;12;31
73;75;7;22380;2
73;41;6;1090;1
73;31;3;44;33
73;82;7;12600;13
73;82;7;65700;66
73;1;6;1299;2
73;44;7;45413;62
73;31;3;95;6
73;6;6;95;14
73;12;7;55678;1
73;64;6;2233;4
73;66;3;21;1
73;29;6;2201;2
73;12;6;2233;3
73;10;7;70321;2
73;1;6;4447;1
73;2;7;33888;1
73;30;6;1400;1
73;200;6;2277;3
73;14;6;2222;3
73;72;6;3355;1
73;8;6;1292;2
73;15;7;44456;1
73;64;6;6565;2
73;44;7;12333;2
73;75;6;1232;1
73;7;6;1233;26
73;9;3;96;12
73;49;6;1233;36
73;43;7;44000;8
73;58;7;13130;3
73;38;6;4444;1
73;52;3;95;6
73;23;7;44456;1
73;38;6;96;12
73;69;5;131;173
73;35;6;5050;1
73;63;6;1233;30
73;75;7;45333;1
73;62;7;22;1
73;62;7;12;2
73;62;7;13;13
73;62;7;45;1
73;62;7;55;3
73;66;5;700;40
73;19;7;45413;1
73;19;7;12300;1
73;23;6;1123;1
73;72;5;700;31
73;79;5;555;15
73;194;6;3615;1
73;191;6;1111;1
73;34;7;22022;1
73;194;6;4410;3
73;48;7;22222;4
73;48;7;44190;1
73;16;6;3550;2
73;20;7;11113;2
73;20;7;22022;2
73;7;7;44000;2
73;25;6;4490;2
73;199;7;44888;1
73;15;7;65700;47
73;15;7;12600;28
73;69;6;1322;30
73;39;6;5511;1
73;40;7;12;2
73;9;6;2201;1
73;41;6;1322;12
73;40;7;13;2
73;40;7;15;1
73;40;7;45;1
73;40;7;55;1
73;14;7;10123;5
73;75;7;95;18
73;71;7;10;1
73;71;7;11;1
73;71;7;12;7
73;71;7;13;14
73;71;7;14;1
73;71;7;15;1
73;71;7;22;2
73;71;7;44;1
73;71;7;55;1
73;71;7;65;1
73;71;7;70;2
73;71;6;10;1
73;71;6;11;1
73;71;6;13;4
73;46;5;555;2
73;78;6;1580;1
73;48;6;4455;1
73;71;7;12321;1
73;17;7;13133;1
73;58;6;4077;1
73;83;6;2277;1
73;193;7;22556;3
73;29;6;4456;1
73;29;6;1010;2
73;29;7;13123;1
73;200;6;4488;3
73;66;6;2210;3
73;17;6;5001;3
73;44;6;4410;1
73;43;5;700;27
73;29;7;10122;1
73;35;6;4511;1
73;3;7;44321;1
73;191;6;1010;3
73;61;7;65700;98
73;61;6;4555;2
73;4;7;95;17
73;9;6;2288;1
73;81;7;11113;1
73;15;6;1313;3
73;200;7;95;2
73;66;6;95;21
73;76;6;1213;1
73;43;3;12;34
73;66;5;131;141
73;16;6;1292;1
73;57;5;555;55
73;29;3;13;101
73;191;6;1234;1
73;66;5;95;23
73;16;6;1233;25
73;14;7;55111;1
73;71;7;96;15
73;54;7;13777;1
73;61;6;1233;41
73;19;6;2201;1
73;49;7;23192;2
73;37;6;4455;1
73;45;7;22777;1
73;58;7;12600;42
73;58;7;65700;56
73;76;6;1322;1
73;48;6;5050;1
73;50;6;5533;1
73;18;6;2210;2
73;16;7;15888;2
73;69;7;10123;4
73;80;7;22777;2
73;48;7;11000;3
73;11;6;1292;3
73;62;6;13;2
73;62;6;21;1
73;60;7;70000;1
73;59;6;2255;7
73;78;6;2255;17
73;34;7;22123;1
73;8;7;45300;1
73;19;6;4447;1
73;54;3;96;9
73;39;7;13777;2
73;62;3;95;5
73;9;3;44;45
73;36;7;13777;1
73;55;5;131;102
73;48;6;1269;1
73;29;6;11;1
73;29;6;12;2
73;29;6;13;3
73;29;6;15;4
73;29;6;22;1
73;29;7;11;2
73;29;7;12;4
73;9;6;11;1
73;9;6;12;3
73;9;6;13;2
73;9;6;22;2
73;9;6;23;1
73;9;6;44;1
73;9;6;45;1
73;9;6;65;1
73;20;7;55111;2
73;49;7;22777;1
73;23;6;7011;1
73;34;6;1213;8
73;24;6;2288;1
73;196;5;131;103
73;48;6;95;23
73;48;7;45000;2
73;30;7;15015;1
73;21;6;5050;1
73;34;6;1292;3
73;20;6;5555;3
73;41;6;2200;1
73;70;7;12600;50
73;70;7;65700;100
73;61;6;2210;1
73;67;7;15111;1
73;61;6;1234;1
73;50;7;95;12
73;21;5;700;29
73;35;3;44;43
73;43;6;7040;1
73;58;5;700;53
73;54;7;22777;2
73;23;3;95;7
73;3;7;22222;2
73;35;6;1010;2
73;10;6;4455;1
73;1;7;11333;1
73;22;3;96;10
73;43;3;96;15
73;19;7;22111;1
73;36;7;96;9
73;3;6;4000;1
73;76;6;1233;33
73;80;6;7040;2
73;21;7;45300;1
73;83;6;4410;1
73;62;6;5533;2
73;6;6;5511;2
73;37;5;96;24
73;82;7;95;12
73;66;7;22022;1
73;78;6;5555;5
73;5;7;13123;2
73;73;6;1533;48
73;31;6;5044;1
73;46;7;12600;2
73;46;7;65700;18
73;34;7;22777;1
73;200;7;10000;3
73;60;3;13;95
73;26;5;95;6
73;83;6;95;10
73;14;7;22777;2
73;200;6;1252;1
73;58;7;96;12
73;41;6;6565;6
73;55;7;44555;1
73;68;6;1292;1
73;54;6;4410;1
73;37;5;131;83
73;191;5;555;21
73;33;3;13;81
73;194;5;95;8
73;24;6;6565;1
73;58;7;23192;3
73;72;6;5511;1
73;79;7;12888;8
73;6;7;44000;2
73;1;6;5055;1
73;38;6;5001;1
73;62;3;12;25
73;38;7;15888;1
73;58;6;2200;1
73;19;6;4488;5
73;16;6;12;2
73;58;6;1214;1
73;34;7;65234;1
73;199;6;4488;2
73;68;6;1522;1
73;62;7;23192;3
73;36;7;23192;1
73;18;7;23192;2
73;29;6;4433;1
73;1;6;4488;10
73;65;7;12456;4
73;15;6;96;11
73;18;6;4422;1
73;33;6;6565;2
73;19;6;1213;10
73;11;3;44;38
73;44;6;11;3
73;48;7;33890;1
73;75;5;131;116
73;37;6;4447;2
73;20;6;5533;2
73;21;6;2201;1
73;40;6;4490;2
73;40;6;5588;1
73;38;7;65700;41
73;38;7;12600;45
73;80;6;4410;1
73;8;3;44;56
73;81;7;22380;1
73;36;7;10123;2
73;25;7;44774;1
73;7;6;2222;12
73;16;6;1234;1
73;50;3;12;25
73;42;7;96;7
73;57;6;4410;4
73;16;6;1111;1
73;35;6;5533;1
73;25;6;2255;15
73;60;6;5511;2
73;77;6;1214;1
73;60;7;13777;3
73;24;6;2233;4
73;1;6;1292;2
73;19;7;44567;1
73;83;5;95;12
73;23;7;50500;2
73;48;6;1214;2
73;61;7;22556;1
73;48;6;4490;1
73;196;5;96;9
73;41;3;95;3
73;193;6;2233;2
73;194;3;44;33
73;12;7;45555;1
73;40;7;50500;1
73;75;6;1111;1
73;69;7;44441;1
73;55;6;1522;1
73;66;6;4477;1
73;64;7;55111;1
73;73;6;1313;3
73;61;7;70000;3
73;60;5;95;22
73;52;7;12888;12
73;13;6;2277;7
73;23;6;5533;4
73;64;7;44777;1
73;23;6;1322;8
73;22;6;1580;1
73;16;7;70070;2
73;67;6;1213;2
73;68;7;44333;2
73;58;6;1020;1
73;69;3;12;36
73;20;3;95;9
73;76;7;12888;16
73;76;7;13333;6
73;200;3;95;1
73;13;7;12600;28
73;13;7;65700;39
73;4;7;22777;1
73;40;6;5001;1
73;78;5;96;12
73;26;7;55555;1
73;49;6;1111;2
73;49;7;95;16
73;39;7;16000;1
73;4;6;95;17
73;25;3;13;78
73;16;7;44888;2
73;78;7;22322;1
73;42;6;1313;3
73;43;6;1214;3
73;60;7;12888;55
73;54;6;1233;28
73;14;6;96;17
73;45;6;2222;6
73;39;5;95;8
73;36;7;15888;5
73;196;3;12;12
73;58;3;96;9
73;21;6;2277;1
73;45;7;44000;5
73;20;6;95;10
73;20;7;45000;1
73;13;7;22322;1
73;20;6;4445;1
73;16;7;12600;23
73;16;7;65700;31
73;75;6;2222;6
73;191;6;1322;5
73;58;7;13258;1
73;63;3;13;132
73;76;6;95;11
73;66;6;4456;2
73;10;7;12345;1
73;22;6;1221;2
73;2;6;5533;3
