zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
50;1;1236;EEF AECIO DE BORBA;R JACA PRAIBA SN;SÃO FRANCISCO;62630000;266;
50;2;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;318;
50;3;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;256;
50;4;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;259;
50;5;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;260;
50;6;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;320;
50;7;1040;POSTO DE SAÚDE FRANCISCO BERNARDO SOBRINHO;RUA JOSÉ LOPES BEZERRA, S/N;CONJUNTO FRANCISCO BERNARDO;62630000;208;
50;8;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;259;
50;9;1236;EEF AECIO DE BORBA;R JACA PRAIBA SN;SÃO FRANCISCO;62630000;269;
50;10;1236;EEF AECIO DE BORBA;R JACA PRAIBA SN;SÃO FRANCISCO;62630000;272;
50;11;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;320;
50;12;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;319;
50;13;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;319;
50;14;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;318;
50;15;1147;C DE EDUC. INF. SEBASTIANA P MARINHO - MÃE SÉ;AV. GOMES DA SILVA, S/N;CENTRO;62630000;226;24
50;16;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;261;
50;17;1236;EEF AECIO DE BORBA;R JACA PRAIBA SN;SÃO FRANCISCO;62630000;272;
50;18;1147;C DE EDUC. INF. SEBASTIANA P MARINHO - MÃE SÉ;AV. GOMES DA SILVA, S/N;CENTRO;62630000;227;141
50;19;1112;EEF MIGUEL SOARES GUIMARÃES;VILA SOARES;DISTRITO;62630000;294;25
50;20;1112;EEF MIGUEL SOARES GUIMARÃES;VILA SOARES;DISTRITO;62630000;294;140
50;21;1120;EEF NELY RIBEIRO LUZ;VILA CANAFÍSTULA;DISTRITO;62630000;282;
50;22;1236;EEF AECIO DE BORBA;R JACA PRAIBA SN;SÃO FRANCISCO;62630000;274;
50;23;1309;UBS FRANCISCO NILTON GUIMARÃES SILVA;RUA 4, S/N;CENTRO;62630000;127;195
50;26;1120;EEF NELY RIBEIRO LUZ;VILA CANAFÍSTULA;DISTRITO;62630000;286;
50;118;1210;EEF RAIMUNDO ALEXANDRE;LAGOA DAS PEDRAS;ZONA RURAL;62630000;261;
50;119;1201;EEF JOÃO HONÓRIO DE FREITAS;MASSAPÊ;ZONA RURAL;62630000;252;
50;120;1198;EEF JOÃO CARDOSO BEZERRA;SANTO ANTÔNIO;ZONA RURAL;62630000;281;
50;121;1180;EEF DELFINO GOMES DOS SANTOS;SALGADO;ZONA RURAL;62630000;305;
50;122;1171;EEF JOSÉ JANUÁRIO DA MOTA;MONTE ALVERNE;ZONA RURAL;62630000;329;
50;129;1201;EEF JOÃO HONÓRIO DE FREITAS;MASSAPÊ;ZONA RURAL;62630000;248;
50;133;1228;EEF EUGÊNIO SOARES GUIMARÃES;VILA SÃO JOÃO;ZONA RURAL;62630000;250;
50;136;1287;EEF AÉCIO DE BORBA - ANEXO;RUA JOSE NOJOSA DE FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;196;172
50;149;1279;EEF JOSÉ BERNARDO DE SOUSA;UMARI;ZONA RURAL;62630000;364;223
50;150;1252;EEF BENONE RODRIGUES;CACIMBA DE CIMA;ZONA RURAL;62630000;237;
50;151;1244;EEF JOAQUIM VIEIRA;BARRA NOVA;ZONA RURAL;62630000;174;
50;166;1317;EEF VIRIATO BERNARDO;BOQUEIRÃO;ZONA RURAL;62630000;106;
50;167;1325;EEF JOSÉ SEVERINO;BOA VISTA;ZONA RURAL;62630000;110;
50;183;1198;EEF JOÃO CARDOSO BEZERRA;SANTO ANTÔNIO;ZONA RURAL;62630000;284;
50;187;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;256;
50;191;1201;EEF JOÃO HONÓRIO DE FREITAS;MASSAPÊ;ZONA RURAL;62630000;192;
50;197;1341;EMEF ANTÔNIO BARBOSA GUIMARÃES;TABULEIRO;ZONA RURAL;62630000;236;
50;207;1333;EMEF ODILON BALBINO;RECANTO DO MASSAPE;ZONA RURAL;62630000;199;
50;208;1350;EMEF PEDRO PEREIRA BARBOSA;CAETANO;ZONA RURAL;62630000;123;
50;214;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;319;
50;216;1260;EEF MATILDE BARBOSA GOIS;RUA JOSÉ NOJOSA FREITAS, 100;CONJUNTO FRANCISCO BERNARDO;62630000;261;
50;219;1120;EEF NELY RIBEIRO LUZ;VILA CANAFÍSTULA;DISTRITO;62630000;187;
50;220;1074;EEFM SÃO SEBASTIÃO;AV. GOMES DA SILVA, 100;CENTRO;62630000;320;
