cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60001948871;JOZÉ IVAN ARAÚJO MORORÓ;DR ZÉ IVAN MORORÓ;PT;NÃO ELEITO;MASCULINO;MÉDICO;60001948871.jpg
Prefeito;20;60002109024;FRANCISCO JERBERSON TIMBO MAGALHAES;JERBINHO DO TOTONHO;PODE;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002109024.jpg
Prefeito;40;60002044257;LUAN PEREIRA XAVIER GOMES;LUAN XAVIER;PSB;ELEITO;MASCULINO;ENFERMEIRO;60002044257.jpg
Vereador;13000;60002022023;FRANCISCA JULIANA MARTINS ELMIRO MORORÓ;PROFESSORA JULIANA MORORÓ;PT;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO MÉDIO;60002022023.jpg
Vereador;13123;60002022032;ANTONIO NARCISO VARELA MORORÓ;NARCISO;PT;NÃO ELEITO;MASCULINO;ADVOGADO;60002022032.jpg
Vereador;13222;60002022030;FRANCISCA PENHA ROBERTO;FRANCISCA PENHA;PT;NÃO ELEITO;FEMININO;AGRICULTOR;60002022030.jpg
Vereador;13333;60002022026;RITA DE CARCIA RODRIGUES FEITOSA SALES;RITA RODRIGUES;PT;NÃO ELEITO;FEMININO;AGRICULTOR;60002022026.jpg
Vereador;13456;60002022031;JOSE MAURICIO DE SOUSA;MAURICIO DE SOUSA;PT;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002022031.jpg
Vereador;13555;60002022028;FERNANDO NEGREIROS BATISTA;FERNANDO NEGREIROS;PT;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002022028.jpg
Vereador;20000;60002110046;ARLLEY TEIXEIRA DE NEGREIROS;ARLLEY TEIXEIRA;PODE;ELEITO POR QP;MASCULINO;BIOMÉDICO;60002110046.jpg
Vereador;20123;60002110039;ANTONIA AMANDA CARNEIRO MAGALHAES;AMANDA CARNEIRO;PODE;SUPLENTE;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002110039.jpg
Vereador;20222;60002110045;CRISTIANO VERAS MAGALHAES;CRISTIANO VERAS;PODE;SUPLENTE;MASCULINO;OUTROS;60002110045.jpg
Vereador;20234;60002110050;CARMEN SILVIA SOARES DE OLIVEIRA;CARMEN SILVIA;PODE;SUPLENTE;FEMININO;PROFESSOR DE ENSINO MÉDIO;60002110050.jpg
Vereador;20333;60002110048;FRANCISCO FABIANO BRITO SENA;FABIANO SENA;PODE;SUPLENTE;MASCULINO;BANCÁRIO E ECONOMIÁRIO;60002110048.jpg
Vereador;20369;60002110049;MARIA DO SOCORRO MARTINS SAMPAIO FARIAS;CORRINHA SAMPAIO;PODE;SUPLENTE;FEMININO;ADMINISTRADOR;60002110049.jpg
Vereador;20456;60002110042;ANTONIO CELISMAR DE ALBUQUERQUE;CELISMAR LIMA;PODE;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60002110042.jpg
Vereador;20555;60002110040;OSNIR BARROS MAGALHAES;OSNIR DO GURUPI;PODE;SUPLENTE;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;60002110040.jpg
Vereador;20614;60002110043;JOSE ORLEAN PEREIRA SOUZA;ORLEAN PEREIRA;PODE;SUPLENTE;MASCULINO;OUTROS;60002110043.jpg
Vereador;20789;60002110041;FRANCISCO IRANILDO DE OLIVEIRA TELES;IRANILDO TELES;PODE;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002110041.jpg
Vereador;20888;60002110044;ANA MARIA SOUZA OLIVEIRA GARCIA;ANINHA DO CLEITON;PODE;SUPLENTE;FEMININO;OUTROS;60002110044.jpg
Vereador;20999;60002110047;FRANCISCO VIEIRA DA SILVA;CHICO PEDRA;PODE;SUPLENTE;MASCULINO;OUTROS;60002110047.jpg
Vereador;40000;60002111594;FRANCISCO ELIXANDRO PEREIRA ARAÚJO;ELIXANDRO;PSB;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002111594.jpg
Vereador;40111;60002111595;GESLA DA SILVA SOUSA;GESLA DO GÉ;PSB;ELEITO POR QP;FEMININO;EMPRESÁRIO;60002111595.jpg
Vereador;40123;60002111599;FRANCISCO ERIVAN DA SILVA;LORO DO ZÉ TOMAZ;PSB;SUPLENTE;MASCULINO;VEREADOR;60002111599.jpg
Vereador;40222;60002111589;ANTONIA JANNE MAGALHAES;JANNE MAGALHÃES;PSB;ELEITO POR QP;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002111589.jpg
Vereador;40333;60002111598;DAMIÃO RODRIGUES BARROS;EVANDIR DA BETÂNIA;PSB;SUPLENTE;MASCULINO;COMERCIANTE;60002111598.jpg
Vereador;40444;60002111592;VICENTE NETO MARTINS FARIAS;VICENTINHO;PSB;SUPLENTE;MASCULINO;VEREADOR;60002111592.jpg
Vereador;40456;60002111597;ANTONIO SAMUEL MARTINS PERES;SAMUEL DO IRAJÁ;PSB;ELEITO POR QP;MASCULINO;OUTROS;60002111597.jpg
Vereador;40555;60002111596;JAILSON PAULINO TIMBÓ;JAILSON;PSB;ELEITO POR QP;MASCULINO;VEREADOR;60002111596.jpg
Vereador;40777;60002111591;CLÁUDIA ANA BEZERRA NUNES;CLÁUDIA QUIRINO;PSB;SUPLENTE;FEMININO;AGENTE DE SAÚDE E SANITARISTA;60002111591.jpg
Vereador;40789;60002111590;ANTONIA JOÉLIA DE SOUSA MARTINS;JOÉLIA DO TADEU;PSB;ELEITO POR QP;FEMININO;AGENTE DE SAÚDE E SANITARISTA;60002111590.jpg
Vereador;40888;60002111588;FRANCISCO MARTINS DE OLIVEIRA;ALMIR DA BEIRA D ÁGUA;PSB;SUPLENTE;MASCULINO;AGRICULTOR;60002111588.jpg
Vereador;40999;60002111593;SEBASTIÃO CLENILDO LOPES BARBALHO;TIÃOZINHO;PSB;ELEITO POR QP;MASCULINO;VEREADOR;60002111593.jpg
Vereador;44111;60002257471;MARIA REGINALDA FERREIRA DE SOUSA;REGINALDA;UNIÃO;SUPLENTE;FEMININO;OUTROS;60002257471.jpg
Vereador;44114;60002257469;SIMONE NEGREIROS FEITOSA;SIMONE DO POVAO;UNIÃO;SUPLENTE;FEMININO;AGRICULTOR;60002257469.jpg
Vereador;44123;60002257474;FRANCISCO RODRIGUES PEREIRA;FRANCISCO MAJOR;UNIÃO;SUPLENTE;MASCULINO;OUTROS;60002257474.jpg
Vereador;44222;60002257475;FRANCISCO AIRTON DE SOUSA;IRMAO AIRTINHO;UNIÃO;SUPLENTE;MASCULINO;AGRICULTOR;60002257475.jpg
Vereador;44234;60002257466;FRANCISCO CLEISON VIEIRA CARVALHO;BATORE;UNIÃO;ELEITO POR QP;MASCULINO;OUTROS;60002257466.jpg
Vereador;44333;60002257472;SEBASTIAO PAIVA MAGALHAES;ADVOGADO SEBASTIAO;UNIÃO;SUPLENTE;MASCULINO;ADVOGADO;60002257472.jpg
Vereador;44444;60002257467;JAQUELINE LEITE CID;JAQUELINE CID;UNIÃO;SUPLENTE;FEMININO;OUTROS;60002257467.jpg
Vereador;44555;60002257476;ANTONIO SERGIO BEZERRA DE ARAUJO;SERGIO ARAUJO;UNIÃO;SUPLENTE;MASCULINO;CONTADOR;60002257476.jpg
Vereador;44666;60002257473;JOAO BATISTA FERREIRA OLIVEIRA;BATISTA URUSU;UNIÃO;SUPLENTE;MASCULINO;AGRICULTOR;60002257473.jpg
Vereador;44777;60002257465;PEDRO PERES DE SOUZA;DR. PEDRO PERES;UNIÃO;SUPLENTE;MASCULINO;ADVOGADO;60002257465.jpg
Vereador;44888;60002257470;ROMARIO DE SOUSA LIRA;IRMÃO ROMÁRIO;UNIÃO;SUPLENTE;MASCULINO;AGRICULTOR;60002257470.jpg
Vereador;44999;60002257468;ANTONIA ALINE SALES DE MEDEIROS;ALINE SALES;UNIÃO;SUPLENTE;FEMININO;OUTROS;60002257468.jpg
