zona;secao;cargo;numero;votos
121;75;5;96;37
24;558;7;55888;2
121;80;6;1233;2
24;626;7;12222;1
121;262;6;5001;1
24;380;6;96;11
121;78;6;1188;1
24;655;6;1299;2
121;122;3;95;3
24;529;6;1313;6
24;665;6;4488;18
24;430;7;44321;2
24;477;7;70007;1
24;474;6;2277;9
24;486;6;1321;50
121;70;7;65700;1
121;260;7;12456;2
24;89;6;1213;11
121;159;6;5533;1
121;286;6;1321;26
121;66;7;15115;1
121;66;7;70321;1
121;306;6;1515;1
24;318;7;70000;4
24;123;7;70000;4
121;152;6;4410;4
24;486;5;700;65
121;247;6;2277;5
24;468;6;2277;6
24;434;7;12333;14
24;564;6;5511;17
24;642;7;12;1
24;642;7;13;5
24;642;7;14;1
24;642;6;12;1
24;642;6;13;1
24;642;6;21;1
24;642;6;22;1
121;248;6;1234;20
24;655;6;5533;2
24;626;6;4490;2
121;32;6;4488;9
121;114;7;22777;2
121;272;7;22777;4
24;342;6;1233;2
121;180;6;2211;2
121;87;7;70321;2
121;2;7;44888;46
121;134;7;96;6
24;436;6;1214;2
121;28;6;4599;1
24;436;7;15111;1
24;560;7;13123;6
24;553;7;12345;80
24;553;7;65013;1
24;554;3;96;15
24;125;6;4410;1
24;384;6;7040;1
121;159;7;70007;1
24;364;7;96;8
121;177;7;65013;4
121;27;6;1000;1
24;401;7;12999;2
24;651;3;12;25
121;243;7;22222;1
121;104;7;12888;2
121;104;7;13333;3
121;104;6;1919;1
24;407;6;1313;4
24;94;7;12333;7
24;228;6;4455;1
24;365;6;4455;4
24;193;7;55888;2
121;94;7;12345;43
121;86;6;1533;2
24;658;7;44888;12
121;123;6;95;6
24;246;6;12;4
24;246;6;13;1
24;246;6;14;1
24;246;6;44;1
121;58;6;1000;2
121;293;7;65700;2
24;270;6;95;12
121;170;3;96;6
24;652;6;1233;3
24;563;6;4488;39
24;563;6;5099;1
24;483;7;96;12
24;250;6;2222;2
24;69;7;12333;4
121;301;7;96;10
24;512;3;96;15
121;161;6;1251;1
121;161;7;15111;1
121;85;7;15111;1
121;178;7;44543;1
121;58;7;12888;4
24;230;6;6513;1
24;636;6;5511;23
24;636;7;15010;1
121;85;7;44123;2
121;59;6;1233;4
24;174;6;1010;3
24;174;6;4456;3
24;90;7;96;11
121;149;7;23192;1
121;299;7;10275;1
24;517;6;2211;8
24;467;7;15120;1
121;306;7;22777;3
24;410;7;12345;93
121;164;6;1234;6
24;234;5;95;42
121;42;5;95;21
121;130;3;12;50
121;149;7;13123;1
121;133;6;2211;1
121;296;6;5001;1
24;394;5;95;40
121;57;3;96;14
121;18;6;95;41
121;18;7;45000;3
121;130;7;12456;1
121;318;7;13155;2
24;120;6;2277;3
24;71;6;4000;1
24;666;7;11113;1
24;666;7;22022;2
121;300;7;22022;1
24;438;6;5001;2
121;166;7;23456;1
24;80;6;2288;1
121;131;7;15120;1
121;152;7;12888;6
121;152;7;13333;1
24;144;7;15000;1
24;370;6;7000;1
24;452;6;2201;2
24;478;6;5511;9
121;16;6;2299;1
24;628;6;1292;3
24;552;6;12;5
24;552;6;13;2
24;552;6;15;1
24;552;6;44;1
24;552;6;65;1
121;272;6;2288;1
24;654;6;1214;2
24;215;3;96;15
121;100;5;555;5
24;100;7;44123;1
24;96;6;2211;3
24;564;6;2201;1
24;468;7;44789;1
24;637;6;2244;2
24;256;5;131;138
24;469;7;55333;1
24;78;6;5522;1
24;78;6;95;37
24;78;7;45000;2
121;15;5;555;8
24;93;6;2211;6
121;7;6;2299;1
24;116;6;5599;1
121;80;7;10123;2
24;74;6;6565;1
121;155;7;23190;1
121;58;6;2277;6
121;127;7;23190;1
121;97;6;1233;2
121;85;7;90180;1
121;57;6;4455;5
24;622;6;1020;1
24;230;7;12345;78
24;230;7;65013;2
121;59;3;12;40
24;87;7;12000;1
121;179;7;22022;13
