zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
64;1;1503;CENTRO DE EDUCAÇÃO BÁSICA PE. JOSÉ MARIA DE AGUIAR;RUA TABELIAO ANGELIM;CENTRO;62160000;243;
64;2;1503;CENTRO DE EDUCAÇÃO BÁSICA PE. JOSÉ MARIA DE AGUIAR;RUA TABELIAO ANGELIM;CENTRO;62160000;249;
64;3;1031;E.E.F.M. FLORA DE QUEIROZ TELES;AV. DOM JOSÉ, 81- CENTRO - COREAÚ;CENTRO;62160000;230;
64;4;1082;CENTRO EDUCACIONAL SÃO FRANCISCO DE ASSIS;RUA FCO. NAPOLEÃO XIMENES, S/N - COREAÚ;CENTRO;62160000;352;59,14,15
64;5;1031;E.E.F.M. FLORA DE QUEIROZ TELES;AV. DOM JOSÉ, 81- CENTRO - COREAÚ;CENTRO;62160000;361;12
64;6;1031;E.E.F.M. FLORA DE QUEIROZ TELES;AV. DOM JOSÉ, 81- CENTRO - COREAÚ;CENTRO;62160000;361;58
64;7;1040;E.M.E.I.F. N. SRA. DA PIEDADE - GINÁSIO;RUA CEL. FCO. GOMES CAMILO, 226 - ALTO SÃO JOSÉ - COREAÚ;CENTRO;62160000;287;
64;8;1040;E.M.E.I.F. N. SRA. DA PIEDADE - GINÁSIO;RUA CEL. FCO. GOMES CAMILO, 226 - ALTO SÃO JOSÉ - COREAÚ;CENTRO;62160000;275;
64;9;1058;E.E.M. VILEBALDO AGUIAR;RUA CORONEL ANTÔNIO TELES, 33 - CENTRO - COREAÚ;CENTRO;62160000;304;
64;10;1058;E.E.M. VILEBALDO AGUIAR;RUA CORONEL ANTÔNIO TELES, 33 - CENTRO - COREAÚ;CENTRO;62160000;298;
64;11;1058;E.E.M. VILEBALDO AGUIAR;RUA CORONEL ANTÔNIO TELES, 33 - CENTRO - COREAÚ;CENTRO;62160000;301;
64;13;1406;CENTRO DE EVANGILIZAÇÃO FREI LEÔNIDAS - RÁDIO;RUA ALFERIS RAIMUNDO LEOPOLDO, S/N - CENTRO - COREAÚ;CENTRO;62160000;301;90
64;16;1090;E.M.E.I.F. DR. MANOEL CARNEIRO DE FRANÇA - CUNHASSU VELHO;CUNHASSU VELHO;CUNHASSU VELHO;62160000;190;
64;17;1104;E.M.E.I.F. CEL. ANTÔNIO TELES DOURADO - CORREDORES;CORREDORES;CORREDORES;62160000;265;94
64;18;1449;E.M.E.I.F. JOAQUIM XIMENES - SÃO VICENTE;SÃO VICENTE;SÃO VICENTE;62160000;248;
64;19;1147;E.M.E.I.F. PEDRO CONRADO;RUA MANOEL OSIRO, S/N - UBAÚNA;UBAÚNA;62160000;264;
64;20;1147;E.M.E.I.F. PEDRO CONRADO;RUA MANOEL OSIRO, S/N - UBAÚNA;UBAÚNA;62160000;223;
64;21;1147;E.M.E.I.F. PEDRO CONRADO;RUA MANOEL OSIRO, S/N - UBAÚNA;UBAÚNA;62160000;220;
64;22;1147;E.M.E.I.F. PEDRO CONRADO;RUA MANOEL OSIRO, S/N - UBAÚNA;UBAÚNA;62160000;221;
64;23;1147;E.M.E.I.F. PEDRO CONRADO;RUA MANOEL OSIRO, S/N - UBAÚNA;UBAÚNA;62160000;223;
