zona;secao;cargo;numero;votos
92;81;6;1333;2
92;87;6;4444;1
92;138;3;95;6
92;92;6;2299;36
92;86;6;95;7
92;77;5;555;28
92;85;7;15333;12
92;138;6;5533;1
92;93;6;2233;2
92;82;7;12144;1
92;93;6;1322;9
92;81;6;2210;2
92;80;3;44;25
92;78;7;44190;2
92;94;7;13123;2
92;80;7;13222;15
92;83;7;96;2
92;97;6;1322;6
92;97;6;4490;2
92;93;6;1213;11
92;80;6;4456;1
92;81;7;10123;1
92;95;7;96;1
92;93;7;44222;1
92;89;7;13333;1
92;81;7;12123;1
92;83;6;2222;3
92;83;7;22022;1
92;78;5;700;7
92;91;6;1533;18
92;84;5;555;36
92;95;7;65013;2
92;80;7;96;3
92;95;5;96;14
92;85;7;22999;1
92;92;7;23192;1
92;77;7;12888;1
92;88;7;22120;1
92;84;7;23123;30
92;84;3;95;10
92;89;7;95;8
92;96;7;96;2
92;84;6;1010;1
92;77;6;1213;3
92;83;7;95;9
92;138;7;23123;67
92;138;6;2277;1
92;97;3;96;5
92;80;7;10122;1
92;88;7;22111;1
92;88;7;23123;56
92;84;6;1299;4
92;94;7;22556;1
92;86;6;2277;1
92;95;3;95;4
92;77;7;12333;1
92;95;6;2299;5
92;88;3;13;121
92;96;5;95;4
92;90;7;15333;3
92;95;6;1234;20
92;88;6;1222;1
92;88;6;1234;77
92;138;6;4490;1
92;138;6;5588;1
92;82;6;2299;33
92;83;5;555;17
92;82;6;4490;1
92;78;7;12100;3
92;94;7;10122;1
92;81;7;13123;1
92;82;7;12114;19
92;85;7;12345;1
92;85;7;65013;4
92;88;7;95;9
92;138;5;95;8
92;85;6;4000;1
92;96;3;96;5
92;95;6;1010;3
92;92;6;1299;1
92;96;7;13258;21
92;94;7;44789;1
92;92;6;1213;4
92;94;7;23123;10
92;90;6;1299;9
92;94;6;95;10
92;97;6;1234;98
92;80;6;1533;7
92;93;7;96;4
92;79;6;2299;28
92;86;7;22777;1
92;77;3;96;4
92;85;5;96;18
92;93;6;5555;18
92;83;6;1533;15
92;89;7;15333;14
92;94;7;45333;1
92;86;6;2222;3
92;86;7;15331;1
92;84;6;4000;3
92;85;7;12555;46
92;87;7;15222;1
92;96;6;1234;54
92;86;6;2100;1
92;77;7;11113;4
92;93;7;15333;8
92;87;6;4490;2
92;86;6;1232;1
92;84;7;13258;21
92;86;6;1322;10
92;84;6;2299;25
92;90;7;13222;1
92;79;7;12112;1
92;79;7;70070;2
92;91;6;1213;9
92;83;7;22777;1
92;91;7;11;1
92;91;7;12;7
92;91;7;13;16
92;91;7;22;1
92;91;7;23;1
92;91;7;55;8
92;91;7;70;1
92;91;6;12;4
92;91;6;13;1
92;91;6;15;1
92;91;6;22;1
92;92;3;13;117
92;80;6;95;2
92;92;7;44789;6
92;95;7;13555;1
92;89;7;23333;1
92;96;3;13;50
92;90;7;12555;40
92;86;6;2299;48
92;81;5;555;29
92;94;7;13333;1
92;97;3;44;19
92;90;7;12114;48
92;94;6;1322;11
92;78;6;1255;2
92;95;3;12;45
92;80;7;15222;2
92;80;6;96;2
92;90;7;95;8
92;77;6;95;5
92;77;7;45000;1
92;84;3;21;1
92;94;6;1201;2
92;89;6;12;1
92;89;6;19;1
92;89;6;22;1
92;79;5;95;9
92;78;7;12344;1
92;89;7;11113;2
92;86;6;96;2
92;83;7;13132;1
92;80;7;22555;1
92;92;7;95;6
92;76;7;12555;27
92;89;6;1299;10
92;78;6;2222;1
92;79;3;96;5
92;87;7;12333;1
92;82;5;700;3
92;77;6;1333;2
92;94;6;1533;14
92;87;6;1188;1
92;81;6;1299;9
92;91;6;2211;1
92;76;5;96;11
92;94;7;12100;1
92;97;6;1023;1
92;97;7;13222;7
92;78;5;555;28
92;76;6;1322;2
92;138;6;4422;2
92;92;6;2211;2
92;94;3;96;5
92;78;7;55123;1
92;138;7;55123;1
92;97;7;12114;52
92;86;7;13333;2
92;84;6;1213;2
92;95;6;95;4
92;89;7;23123;46
92;92;7;12555;35
92;81;7;22777;1
92;79;3;44;23
92;89;7;14357;1
92;87;6;95;7
92;87;7;45000;1
92;76;5;95;11
92;77;7;70333;1
92;76;7;55;5
92;76;7;70;1
92;94;3;95;5
92;85;7;22222;3
92;85;7;44190;1
92;84;7;15333;10
92;76;3;95;10
92;85;7;50013;1
92;94;7;13258;109
92;82;6;1234;44
92;81;6;2277;1
92;88;7;44123;1
92;94;5;700;10
92;81;7;13456;2
92;97;3;12;104
92;91;6;1292;3
92;85;6;5555;35
92;80;7;44789;1
92;82;6;95;7
92;80;6;2210;1
92;92;7;96;6
92;81;7;96;4
92;78;6;4490;2
92;96;6;1533;3
92;84;7;12114;32
92;83;6;4422;1
92;84;6;95;10
92;138;7;10123;1
92;95;3;44;12
92;97;7;15333;6
92;91;3;12;74
92;96;6;1100;2
92;90;5;95;9
92;82;6;23;1
92;82;7;12;2
92;82;7;13;8
92;82;7;15;1
92;82;7;23;3
92;82;7;33;1
92;82;7;45;1
92;82;7;55;3
92;82;7;65;1
92;86;7;13111;1
92;78;7;23123;28
92;85;6;4490;1
92;84;7;95;12
92;93;6;1233;1
92;78;7;12114;27
92;138;7;12114;52
92;96;7;13222;4
92;86;6;4490;1
92;78;5;131;99
92;85;7;23123;48
92;82;7;10122;1
92;83;7;36192;1
92;77;3;44;21
92;81;7;23192;1
92;86;7;10444;1
92;86;7;44123;2
92;94;6;1255;2
92;76;6;1299;8
92;87;6;1213;7
92;93;5;95;4
92;87;6;1533;10
92;92;3;44;32
92;91;6;95;7
92;87;6;2211;2
92;87;6;1232;1
92;82;7;95;6
92;87;7;55333;1
92;79;7;44447;1
92;88;5;96;10
92;81;6;1292;2
92;88;6;2211;2
92;87;6;5055;1
92;88;7;12114;42
92;86;7;13555;1
92;84;6;1123;1
92;85;7;12444;1
92;80;7;12333;1
92;81;3;96;7
92;88;6;1333;1
92;83;5;96;13
92;77;7;22111;1
92;78;7;13111;1
92;95;5;95;6
92;83;7;10123;1
92;89;7;70070;1
92;94;7;13222;9
92;91;6;2277;1
92;88;7;12100;1
92;85;3;95;4
92;91;6;96;2
92;84;7;10122;1
92;83;3;13;91
92;93;7;12111;1
92;77;5;131;99
92;82;7;13333;1
92;92;7;13777;1
92;85;3;44;33
92;76;6;1123;1
92;89;6;1213;4
92;84;6;1322;6
92;79;6;5055;1
92;80;6;2222;2
92;79;6;2288;1
92;87;7;10123;1
92;93;6;1234;135
92;76;6;1533;7
92;79;7;44123;3
92;82;6;5555;16
92;94;7;22222;4
92;79;7;13222;6
92;87;7;22222;3
92;87;7;44190;2
92;79;7;96;2
92;78;7;12333;1
92;92;7;44333;1
92;86;6;5555;27
92;92;3;96;13
92;89;7;96;5
92;94;6;1299;1
92;80;5;96;18
92;77;7;44222;1
