zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
64;1;1503;SEDE COREAÚ - CENTRO DE EDUCAÇÃO BÁSICA PE. JOSÉ MARIA DE AGUIAR;RUA TABELIAO ANGELIM;CENTRO;62160000;246;
64;2;1503;SEDE COREAÚ - CENTRO DE EDUCAÇÃO BÁSICA PE. JOSÉ MARIA DE AGUIAR;RUA TABELIAO ANGELIM;CENTRO;62160000;244;
64;3;1031;SEDE COREAÚ - SECRETARIA MUNICIPAL DE EDUCAÇÃO;AV. PREFEITO VILAR FONTENELE, 81- CENTRO;CENTRO;62160000;219;
64;4;1082;SEDE COREAÚ - CENTRO EDUCACIONAL SÃO FRANCISCO DE ASSIS;RUA FCO. NAPOLEÃO XIMENES, S/N - COREAÚ;CENTRO;62160000;288;14,15
64;5;1031;SEDE COREAÚ - SECRETARIA MUNICIPAL DE EDUCAÇÃO;AV. PREFEITO VILAR FONTENELE, 81- CENTRO;CENTRO;62160000;360;12
64;6;1031;SEDE COREAÚ - SECRETARIA MUNICIPAL DE EDUCAÇÃO;AV. PREFEITO VILAR FONTENELE, 81- CENTRO;CENTRO;62160000;363;58
64;7;1040;SEDE CORAÚ - ESCOLA MUNICIPAL NOSSA SRª. DA PIEDADE;RUA CEL. FCO. GOMES CAMILO, 226 - ALTO SÃO JOSÉ;CENTRO;62160000;277;
64;8;1040;SEDE CORAÚ - ESCOLA MUNICIPAL NOSSA SRª. DA PIEDADE;RUA CEL. FCO. GOMES CAMILO, 226 - ALTO SÃO JOSÉ;CENTRO;62160000;266;
64;9;1058;SEDE COREAÚ - EEMTI VILEBALDO AGUIAR;RUA CORONEL ANTÔNIO TELES, 33 - CENTRO - COREAÚ;CENTRO;62160000;286;
64;10;1058;SEDE COREAÚ - EEMTI VILEBALDO AGUIAR;RUA CORONEL ANTÔNIO TELES, 33 - CENTRO - COREAÚ;CENTRO;62160000;274;
64;11;1546;POSTO DE SAÚDE SÃO MIGUEL;RUA CORONEL ANTONIO TELES;CENTRO;62160000;287;
64;13;1406;SEDE COREAÚ - CENTRO DE EVANGILIZAÇÃO FREI LEÔNIDAS;RUA ALFERIS RAIMUNDO LEOPOLDO, S/N - CENTRO - COREAÚ;CENTRO;62160000;315;90
64;16;1090;CUNHASSU VELHO - EXTENSÃO ESCOLA MUNICIPAL JOSÉ SALES;LOCALIDADE CUNHASSU VELHO;CUNHASSU VELHO;62160000;189;
64;17;1104;CORREDORES - ESCOLA MUNICIPAL CEL. ANTÔNIO TELES;LOCALIDADE CORREDORES;CORREDORES;62160000;253;94
64;18;1449;SÃO VICENTE - ESCOLA MUNICIPAL JOAQUIM AQUILES XIMENES;LOCALIDADE SÃO VICENTE;SÃO VICENTE;62160000;237;
64;19;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;245;
64;20;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;244;
64;21;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;243;
64;22;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;243;
64;23;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;244;
64;24;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;241;
64;25;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;245;
64;26;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;245;
64;27;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;250;
64;28;1180;LAJEIRO - ESCOLA MUNICIPAL REINALDO PIMENTA;LOCALIDADE LAJEIRO;LAJEIRO;62160000;195;
64;29;1198;ARAQUÉM - ESCOLA MUNICIPAL SANTO ANTÔNIO;AV. SÃO SAMUEL FÉLIX DA CUNHA, 128;ARAQUÉM;62160000;204;
64;30;1198;ARAQUÉM - ESCOLA MUNICIPAL SANTO ANTÔNIO;AV. SÃO SAMUEL FÉLIX DA CUNHA, 128;ARAQUÉM;62160000;208;
64;31;1198;ARAQUÉM - ESCOLA MUNICIPAL SANTO ANTÔNIO;AV. SÃO SAMUEL FÉLIX DA CUNHA, 128;ARAQUÉM;62160000;206;
64;32;1198;ARAQUÉM - ESCOLA MUNICIPAL SANTO ANTÔNIO;AV. SÃO SAMUEL FÉLIX DA CUNHA, 128;ARAQUÉM;62160000;206;
64;33;1210;FEITORIA - ESCOLA MUNICIPAL;LOCALIDADE FEITORIA;FEITORIA;62160000;284;137
64;34;1228;AROEIRAS - ESCOLA MUNICIPAL CORAÇÃO DE JESUS;RUA ANTONIO MONTEIRO DA COSTA, S/N;AROEIRAS;62160000;277;
64;35;1228;AROEIRAS - ESCOLA MUNICIPAL CORAÇÃO DE JESUS;RUA ANTONIO MONTEIRO DA COSTA, S/N;AROEIRAS;62160000;284;
64;36;1333;LAGOA DO BARRO - EXTENSÃO DA ESCOLA MUNICIPAL CORAÇÃO DE JESUS;LOCALIDADE LAGOA DO BARRO;LAGOA DO BARRO;62160000;294;117
64;37;1244;CANTO - ESCOLA MUNICIPAL SÃO JOAQUIM;DISTRITO CANTO;CANTO;62160000;198;
64;38;1252;MOTA - ESCOLA MUNICIPAL RAIMUNDO BARROSO TABOSA;LOCALIDADE MOTA;MOTA;62160000;240;
64;57;1147;UBAÚNA - ESCOLA MUNICIPAL PEDRO CONRADO;RUA MANOEL OSIRO, S/N;UBAÚNA;62160000;243;
64;60;1554;ARAQUÉM - CEI SANTA RITA;DISTRITO DE ARAQUÉM;ARAQUÉM;62165000;204;
64;63;1090;CUNHASSU VELHO - EXTENSÃO ESCOLA MUNICIPAL JOSÉ SALES;LOCALIDADE CUNHASSU VELHO;CUNHASSU VELHO;62160000;190;
