zona;secao;cargo;numero;votos
4;192;13;13222;6
4;150;13;15222;10
4;153;13;44222;3
4;609;13;40111;2
4;165;13;44044;9
4;152;13;44044;9
4;191;13;13999;4
4;168;13;15222;2
4;156;13;15444;3
4;598;13;13100;1
4;168;13;40043;5
4;170;13;44444;4
4;165;13;15333;9
4;396;13;40777;4
4;607;13;40043;1
4;382;13;40000;2
4;168;13;44000;12
4;606;13;13100;6
4;153;13;95;2
4;176;13;15555;2
4;186;13;15999;13
4;156;13;40111;6
4;161;13;13222;7
4;152;13;15999;2
4;192;13;13100;7
4;165;13;13100;5
4;396;13;15155;1
4;155;13;40043;1
4;159;13;40888;4
4;606;13;44222;4
4;150;13;15;2
4;167;13;13123;78
4;154;13;95;1
4;176;13;13333;3
4;180;13;40;4
4;155;13;15155;1
4;166;13;44567;7
4;166;13;44789;12
4;180;13;44567;7
4;396;13;13111;4
4;606;13;33012;1
4;186;13;44123;10
4;164;13;44;3
4;153;13;40;5
4;161;13;13100;6
4;396;13;15555;6
4;606;13;15444;6
4;598;13;15555;1
4;152;13;13;10
4;177;13;40;3
4;167;13;40;1
4;168;13;44777;4
4;168;13;13123;2
4;607;13;15123;1
4;396;13;15123;31
4;191;13;13222;16
4;180;13;15000;19
4;606;13;13555;2
4;160;13;15444;3
4;159;13;95;4
4;150;13;40888;2
4;186;13;44555;5
4;187;13;15123;18
4;156;13;95;1
4;166;13;15123;18
4;179;13;40000;16
4;169;13;13333;7
4;598;13;44044;1
4;177;13;96;6
4;182;13;15123;7
4;152;13;40444;16
4;153;13;40444;10
4;171;13;44555;1
4;165;13;40555;1
4;177;13;40444;1
4;178;13;15777;3
4;159;13;40444;13
4;159;13;15222;1
4;170;13;44567;16
4;582;13;13333;10
4;192;13;44555;8
4;182;13;15111;9
4;169;13;15333;6
4;164;13;15333;6
4;192;13;44123;7
4;164;13;40777;4
4;170;13;40777;4
4;582;13;95;1
4;598;13;40333;43
4;191;13;15999;7
4;153;13;96;9
4;176;13;40123;2
4;164;13;15000;11
4;172;13;40888;6
4;154;13;13555;5
4;168;13;15999;6
4;152;13;13555;5
4;181;13;95;2
4;382;13;40888;5
4;178;13;13555;6
4;171;13;15333;1
4;155;13;40123;9
4;174;13;44222;1
4;154;13;13111;5
4;175;13;44222;2
4;187;13;15444;5
4;382;13;15333;14
4;153;13;40888;4
4;164;13;15155;1
4;606;13;15999;5
4;161;13;13555;7
4;155;13;15999;2
4;171;13;15;1
4;187;13;40;3
4;191;13;13;3
4;181;13;40444;2
4;157;13;43;2
4;165;13;13;5
4;159;13;15123;25
4;186;13;44777;3
4;609;13;40;1
4;187;13;40123;13
4;161;13;15123;27
4;598;13;13;3
4;180;13;13;3
4;160;13;13333;7
4;175;13;13123;3
4;175;13;13;2
4;157;13;40000;1
4;191;13;50555;2
4;175;13;15123;5
4;150;13;44777;7
4;155;13;40333;7
4;166;13;40;3
4;174;13;15000;1
4;396;13;44044;8
4;168;13;40888;5
4;153;13;44789;12
4;191;13;44555;9
4;165;13;13333;9
4;179;13;15444;45
4;186;13;13555;4
4;382;13;44567;12
