zona;secao;cargo;numero;votos
25;20;6;7040;2
25;6;6;7011;1
25;43;7;95;14
25;236;6;4488;21
25;24;7;22222;3
25;24;7;44190;1
25;11;6;1333;1
25;183;7;22777;4
25;12;6;2211;1
25;98;6;96;4
25;11;7;22222;3
25;11;7;44190;1
25;164;7;12345;1
25;197;6;95;5
25;53;3;96;8
25;50;6;2200;1
25;198;7;50500;1
25;156;7;70333;1
25;154;3;44;32
25;38;6;4410;2
25;64;7;12888;26
25;64;7;13333;1
25;24;7;44700;2
25;97;6;1322;1
25;138;3;13;149
25;132;6;1277;5
25;21;6;2211;1
25;220;6;1010;3
25;3;5;96;26
25;20;6;4422;1
25;142;6;1212;4
25;42;6;95;9
25;2;6;4000;4
25;215;3;44;46
25;123;7;55234;1
25;130;6;5055;1
25;1;6;2201;1
25;60;3;95;10
25;1;6;2200;1
25;108;7;13444;5
25;165;6;1055;1
25;235;6;2100;1
25;40;7;22777;1
25;151;7;44234;1
25;178;7;45111;2
25;116;7;22556;1
25;23;6;5511;29
25;184;6;1333;3
25;11;6;1213;11
25;23;7;11000;1
25;117;6;1321;1
25;35;6;2288;1
25;179;7;12888;15
25;194;5;555;1
25;191;6;96;11
25;32;6;13;1
25;32;6;33;1
25;32;6;44;1
25;32;7;11;2
25;32;7;12;12
25;32;7;13;16
25;32;7;44;1
25;49;6;4088;1
25;216;6;2288;1
25;215;6;4456;6
25;215;6;1010;1
25;14;7;65013;1
25;108;3;12;19
25;10;7;55234;1
25;18;7;50444;2
25;237;3;21;1
25;63;7;11111;1
25;129;6;4000;2
25;98;3;12;17
25;32;7;22777;2
25;145;6;4512;1
25;129;6;6565;3
25;21;7;45111;2
25;207;7;45111;1
25;171;7;12123;1
25;27;6;95;8
25;204;5;700;16
25;131;7;22777;5
25;199;7;44441;4
25;212;6;2222;1
25;15;6;1333;1
25;5;6;4490;2
25;181;7;11111;1
25;188;3;95;18
25;35;6;1214;3
25;25;7;70;1
25;20;6;12;5
25;20;6;13;3
25;20;6;15;1
25;20;6;22;1
25;20;6;23;1
25;20;6;44;1
25;214;7;12888;13
25;1;5;95;12
25;204;5;96;22
25;156;7;70222;4
25;40;6;4555;1
25;24;6;4000;4
25;124;7;10123;1
25;190;7;96;5
25;16;6;5098;1
25;39;6;1233;100
25;39;6;12;12
25;54;6;2277;1
25;39;7;44;1
25;39;7;45;3
25;39;7;55;1
25;39;7;70;2
25;193;6;1123;2
25;171;3;12;13
25;20;7;65700;1
25;1;5;700;28
25;20;6;6565;4
25;57;6;1313;2
25;24;7;23123;1
25;215;5;700;31
25;139;7;95;15
25;151;5;95;4
25;52;6;4400;2
25;18;7;44888;1
25;179;6;1215;1
25;39;7;13;23
25;195;6;1233;136
25;213;6;5511;1
25;159;6;1333;1
25;29;7;96;9
25;20;5;555;12
25;38;7;12888;13
25;204;5;131;103
25;60;7;13132;1
25;210;7;12456;198
25;5;5;555;9
25;64;7;44123;1
25;154;7;11;1
25;154;7;12;14
25;18;7;96;14
25;154;7;13;10
25;154;7;14;3
25;1;7;44;1
25;1;7;70;1
25;108;6;11;1
25;108;6;12;8
25;108;6;13;3
25;108;6;44;1
25;108;7;11;1
25;108;7;12;6
25;108;7;13;17
25;108;7;40;2
25;46;6;1533;1
25;203;7;12345;1
25;9;7;12456;103
25;138;6;4567;1
25;8;6;1221;1
25;121;6;1233;76
25;49;6;5055;6
25;28;5;96;23
25;12;7;44123;1
25;138;6;1111;1
25;165;7;95;5
25;18;6;5098;2
25;181;5;96;8
25;7;5;95;15
25;112;7;96;8
25;97;7;12888;41
25;97;7;13333;1
25;54;7;11;2
25;54;7;12;8
25;137;6;4488;22
25;52;5;96;31
25;63;6;4040;1
25;204;7;10122;1
25;178;6;2277;4
25;235;7;45111;1
25;198;6;1233;40
25;206;6;4488;37
25;31;7;11000;3
25;170;6;2323;2
25;171;7;95;9
25;28;3;96;9
25;29;3;96;9
25;121;7;44441;17
25;138;6;5055;1
25;40;6;4512;1
25;53;7;22777;5
25;2;3;13;152
25;216;7;11000;1
25;15;7;55011;1
25;197;7;70333;1
25;110;6;7040;1
25;175;6;13;2
25;175;6;23;1
25;175;7;10;1
25;175;7;12;2
25;175;7;13;6
25;175;7;45;1
25;175;7;70;1
25;174;6;4444;2
25;9;6;1533;1
25;197;6;2233;1
25;196;7;22777;15
25;192;6;96;4
25;180;7;22022;1
25;59;6;4411;2
25;181;7;22111;2
25;165;7;12888;14
25;53;7;12888;31
25;22;7;50500;2
25;1;6;5555;1
25;116;7;22777;1
25;143;6;1233;141
25;15;6;2277;1
25;198;7;11111;1
25;154;6;1000;1
25;15;6;2201;1
25;117;6;7000;1
25;143;6;4422;3
25;44;3;95;3
25;34;6;2210;1
25;23;7;44027;1
25;191;5;131;188
25;11;7;44888;3
25;121;6;4488;19
25;198;6;4000;5
25;52;7;12555;1
25;61;7;44111;19
25;10;6;1213;13
25;14;6;2211;1
25;3;7;44441;10
25;42;7;45999;1
25;139;7;44111;25
25;43;7;12888;13
25;58;3;12;11
25;2;7;44777;1
25;99;6;4488;19
25;206;6;1245;1
25;196;7;33193;1
25;59;3;95;6
25;169;3;95;23
25;129;6;2210;2
25;150;7;11000;2
25;54;6;95;20
25;136;7;12888;26
25;124;6;4488;21
25;14;7;12456;107
25;25;6;4422;2
25;99;6;5098;2
25;203;7;13131;1
25;235;6;4444;1
25;97;6;4000;3
25;6;3;95;12
25;108;6;2255;1
25;196;6;2288;5
25;118;6;1213;6
25;45;7;96;4
25;23;6;2277;3
25;138;5;131;155
25;155;3;95;8
25;156;5;700;16
25;51;6;96;10
