zona;secao;cargo;numero;votos
40;98;13;95;2
40;106;13;55123;3
40;96;13;11;2
40;206;13;15888;5
40;130;13;28000;2
40;90;13;13444;12
40;130;13;13456;3
40;138;13;95;2
40;108;13;95;2
40;102;13;13222;2
40;111;13;55555;19
40;195;13;55222;43
40;130;13;15000;1
40;138;13;15777;4
40;96;13;15888;5
40;98;13;13456;16
40;82;13;13456;1
40;79;13;55678;9
40;127;13;13345;7
40;78;13;13611;4
40;118;13;55000;7
40;154;13;13456;13
40;96;13;13555;2
40;77;13;13456;50
40;85;13;13456;4
40;138;13;96;3
40;154;13;13345;2
40;205;13;55123;6
40;102;13;11444;24
40;144;13;96;10
40;96;13;13333;8
40;98;13;28000;2
40;116;13;11111;5
40;102;13;95;2
40;85;13;13613;1
40;102;13;13;1
40;90;13;13222;7
40;118;13;13222;2
40;78;13;28999;12
40;108;13;13456;11
40;88;13;11111;16
40;195;13;13222;5
40;205;13;28777;2
40;89;13;28000;1
40;89;13;13456;14
40;106;13;55678;8
40;81;13;55123;6
40;102;13;11222;1
40;106;13;13444;6
40;78;13;13555;14
40;89;13;55000;5
40;90;13;11111;14
40;90;13;11222;3
40;87;13;28888;3
40;82;13;13555;1
40;76;13;11333;6
40;86;13;55222;1
40;83;13;15777;1
40;118;13;13333;10
40;82;13;55678;3
40;76;13;13456;13
40;118;13;55678;2
40;96;13;28555;22
40;96;13;15;1
40;98;13;15333;18
40;96;13;55;1
40;106;13;13;2
40;89;13;55;2
40;88;13;15333;17
40;106;13;11666;1
40;93;13;28999;12
40;206;13;13444;1
40;98;13;28777;4
40;108;13;55444;3
40;142;13;95;1
40;84;13;11444;18
40;84;13;15777;7
40;79;13;11444;10
40;83;13;13444;37
40;78;13;55678;14
40;98;13;11444;21
40;84;13;11111;17
40;87;13;11111;19
40;138;13;11444;25
40;90;13;28555;8
40;144;13;15888;15
40;154;13;96;11
40;84;13;95;2
40;84;13;15000;12
40;208;13;55222;28
40;88;13;55678;16
40;143;13;55222;1
40;79;13;15777;3
40;118;13;15000;7
40;108;13;13611;10
40;116;13;13;5
40;81;13;55;1
40;206;13;55;7
40;78;13;55555;7
40;116;13;15888;6
40;106;13;28555;8
40;138;13;11;1
40;94;13;13222;5
40;76;13;55555;8
40;144;13;15333;10
40;80;13;15333;9
40;76;13;28000;4
40;100;13;28999;6
