cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002232344;ANTONIO ROBERTO UCHOA DE ALMEIDA;ROBERTO UCHÔA;PT;ELEITO;MASCULINO;EMPRESÁRIO;60002232344.jpg
Prefeito;50;60001963531;JOAO DAMASCENO CHAVES;DR. DAMASCENO;PSOL;NÃO ELEITO;MASCULINO;AGRICULTOR;60001963531.jpg
Prefeito;55;60002116948;IGOR DE ALMEIDA PINHO;IGOR PINHO;PSD;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002116948.jpg
Vereador;11111;60002114379;ANTONIA TATIELLE CARREIRO DA SILVA FEITOSA;TATIELLE CARREIRO;PP;ELEITO POR QP;FEMININO;VEREADOR;60002114379.jpg
Vereador;11222;60002114380;JOSÉ AURIMAR AMÂNCIO DE MOURA;AURIMAR;PP;SUPLENTE;MASCULINO;TÉCNICO EM AGRONOMIA E AGRIMENSURA;60002114380.jpg
Vereador;11333;60002114378;JEOVÁ DE ALMEIDA CHAVES;JEOVÁ ALMEIDA;PP;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002114378.jpg
Vereador;11444;60002114377;ANTONIO BEZERRA GOMES;ANTONIO BEZERRA;PP;ELEITO POR QP;MASCULINO;VIGILANTE;60002114377.jpg
Vereador;11666;60002389065;MARIA VILMA BEZERRA DOS SANTOS;VILMA BEZERRA;PP;SUPLENTE;FEMININO;AGRICULTOR;60002389065.jpg
Vereador;13222;60002114404;RAIMUNDO ANCELHO CHAVES PESSOA;ANCELHO CHAVES;PT;SUPLENTE;MASCULINO;ADMINISTRADOR;60002114404.jpg
Vereador;13333;60002114407;SAMARA GOMES MARINHO;SAMARA MARINHO;PT;ELEITO POR QP;FEMININO;DONA DE CASA;60002114407.jpg
Vereador;13345;60002114406;RAIMUNDA RODRIGUES CHAVES MARINHO;RAIMUNDINHA MARINHO;PT;SUPLENTE;FEMININO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002114406.jpg
Vereador;13444;60002114409;MANOEL ALMEIDA PINHO;TIBIJU;PT;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002114409.jpg
Vereador;13456;60002114408;LORENA MARIA GOMES MOURÃO MATIAS;LORENA MATIAS;PT;NÃO ELEITO;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002114408.jpg
Vereador;13555;60002114405;LIDUINA MARIA PINHO ARAÚJO;LIDUÍNA DO PIAL;PT;ELEITO POR QP;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002114405.jpg
Vereador;13611;60002114402;CICERO ALVES DE ASSUNÇÃO;CÍCERO CONRADO;PT;ELEITO POR QP;MASCULINO;VEREADOR;60002114402.jpg
Vereador;13613;60002114403;RAFAEL TAVEIRA DE ALMEIDA;RAFAEL ALMEIDA;PT;SUPLENTE;MASCULINO;OUTROS;60002114403.jpg
Vereador;15000;60002058691;REIJANE BEZERRA DE PINHO LEMOS DE AGUIAR;REIJANE PINHO;MDB;SUPLENTE;FEMININO;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;60002058691.jpg
Vereador;15111;60002058689;FRANCISCO JOSE FURTADO DO NASCIMENTO;FRANZER;MDB;SUPLENTE;MASCULINO;SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS;60002058689.jpg
Vereador;15333;60002058687;JOSE FERNANDO ALVES MARINHO;FERNANDO MARINHO;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002058687.jpg
Vereador;15777;60002058690;MARIA JAKELINE CHAVES DA SILVA;JAKELINE PORTELA;MDB;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002058690.jpg
Vereador;15888;60002058688;JOSE GENTIL CAVALCANTE FILHO;DR GENTIL;MDB;ELEITO POR QP;MASCULINO;ENFERMEIRO;60002058688.jpg
Vereador;28000;60002058210;LUCIA DE FATIMA ALVES MARINHO;LUCIA DA LOTERICA;PRTB;NÃO ELEITO;FEMININO;COMERCIANTE;60002058210.jpg
Vereador;28555;60002058211;ANA KARLA GOMES MARINHO;PROFESSORA KARLA;PRTB;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002058211.jpg
Vereador;28777;60002058209;FRANCISCA MARIA SILVA DA COSTA;FRANCISCA MARIA;PRTB;NÃO ELEITO;FEMININO;AGENTE DE SAÚDE E SANITARISTA;60002058209.jpg
Vereador;28888;60002384984;FRANCISCO ANTONIO PORFIRO DE SOUSA;IRMÃO FRANCISCO;PRTB;NÃO ELEITO;MASCULINO;AGRICULTOR;60002384984.jpg
Vereador;28999;60002058208;ANTONIO ALCEMIR ALVES LEITÃO;ALCEMIR LEITÃO;PRTB;NÃO ELEITO;MASCULINO;COMERCIANTE;60002058208.jpg
Vereador;55000;60002059161;ISRAEL MELO DA SILVA;ISRAEL MELO;PSD;SUPLENTE;MASCULINO;OUTROS;60002059161.jpg
Vereador;55123;60002059165;RAIMUNDO NONATO GOMES DA SILVA;TICA DO ZEZÊ;PSD;SUPLENTE;MASCULINO;VEREADOR;60002059165.jpg
Vereador;55222;60002059166;MARIA ELIANE DA SILVA GOMES;ELIANE TABAJARA;PSD;ELEITO POR QP;FEMININO;PROFESSOR DE ENSINO MÉDIO;60002059166.jpg
Vereador;55444;60002059162;MARIA NESCI MINEIRO CHAVES;NESCI MINEIRO;PSD;SUPLENTE;FEMININO;DONA DE CASA;60002059162.jpg
Vereador;55555;60002059163;RAIMUNDO ANTENOR MARINHO PINHO;BOBÔ;PSD;SUPLENTE;MASCULINO;VEREADOR;60002059163.jpg
Vereador;55678;60002059164;ETEVALDO GOMES LIMA;ETEVALDO;PSD;ELEITO POR MÉDIA;MASCULINO;AGRICULTOR;60002059164.jpg
