cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;15;60002113009;RENAN BARROS GUEDES;DR RENAN;MDB;ELEITO;MASCULINO;VEREADOR;60002113009.jpg
Prefeito;55;60002208520;STELA MACLA FEITOSA DE MATOS RODRIGUES;MACLA;PSD;NÃO ELEITO;FEMININO;ADMINISTRADOR;60002208520.jpg
Vereador;15000;60002113492;VIRGILIO HOLANDA LIMA NETTO;GUILA HOLANDA;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002113492.jpg
Vereador;15111;60002113493;ELIVANDO PEDROZA BEZERRA;LEE DO ELIZEU;MDB;SUPLENTE;MASCULINO;VEREADOR;60002113493.jpg
Vereador;15115;60002113491;INÊS GISLAND MARTINS FEITOSA FARIAS;INÊS FEITOSA;MDB;SUPLENTE;FEMININO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002113491.jpg
Vereador;15123;60002113498;FERNANDA RIBAISA BENEVIDES CUSTODIO;DRA FERNANDA RIBAÍSA;MDB;ELEITO POR MÉDIA;FEMININO;VEREADOR;60002113498.jpg
Vereador;15222;60002113495;FRANCISCO FLAUDINEUDO PEREIRA SILVA;DINEUDO PEREIRA;MDB;SUPLENTE;MASCULINO;OUTROS;60002113495.jpg
Vereador;15333;60002113494;FRANCISCO AUGUSTO OLIVEIRA PAES DE ANDRADE;AUGUSTO PAES DE ANDRADE;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002113494.jpg
Vereador;15444;60002113490;ANTONIO FRANCISCO RODRIGUES PEREIRA;TATÁ RODRIGUES;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002113490.jpg
Vereador;15678;60002113499;LIGIANE CARVALHO CUSTODIO CARLOS;LIGIANE CARVALHO;MDB;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002113499.jpg
Vereador;15777;60002113496;RIVELINO MENDONÇA DOS SANTOS;RIVELINO MENDONÇA;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002113496.jpg
Vereador;15888;60002113497;JOSE FEITOSA DA SILVA;ZÉ FEITOSA;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002113497.jpg
Vereador;25111;60002191856;JERVYSON BARROS DA SILVA;GÊ DA LAGOINHA;PRD;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002191856.jpg
Vereador;25123;60002191858;MARA LUCIA ARAUJO HOLANDA;MARA HOLANDA;PRD;NÃO ELEITO;FEMININO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002191858.jpg
Vereador;25222;60002191860;LUCAS RODRIGUES DE LIMA;LUCAS RODRIGUES;PRD;NÃO ELEITO;MASCULINO;AGRICULTOR;60002191860.jpg
Vereador;25333;60002191855;ELISVALDO ALVES GUEDES;ELISVALDO GUEDES;PRD;NÃO ELEITO;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002191855.jpg
Vereador;25456;60002191857;MARIA HELENA GOMES DA SILVA;MARIA HELENA;PRD;NÃO ELEITO;FEMININO;DONA DE CASA;60002191857.jpg
Vereador;25666;60002191859;JOSÉ MARCOS ARAÚJO DE SOUZA;MARCOS DO ITAMAR;PRD;NÃO ELEITO;MASCULINO;AGRICULTOR;60002191859.jpg
Vereador;55000;60002243723;ANTÔNIO GELSIMAR LEITE;DEDÉ DE SOLON;PSD;ELEITO POR QP;MASCULINO;OUTROS;60002243723.jpg
Vereador;55111;60002243727;LÍDIA MARA TEIXEIRA DA COSTA CAVALCANTE;LÍDIA MARA;PSD;ELEITO POR QP;FEMININO;COMERCIANTE;60002243727.jpg
Vereador;55123;60002243722;FRANCISCO VISGOMIO GOMES CARVALHO;VISGOMIO;PSD;SUPLENTE;MASCULINO;OUTROS;60002243722.jpg
Vereador;55222;60002243729;JOSÉ IRONILDO FERREIRA CARDOSO;DECA DO SINDICATO;PSD;SUPLENTE;MASCULINO;OUTROS;60002243729.jpg
Vereador;55333;60002243724;NAIRA FURTADO DE OLIVEIRA;NAIRA;PSD;ELEITO POR QP;FEMININO;OUTROS;60002243724.jpg
Vereador;55444;60002243726;MARIA DE FÁTIMA MOREIRA MENDONÇA;FATINHA MENDONÇA;PSD;SUPLENTE;FEMININO;OUTROS;60002243726.jpg
Vereador;55555;60002243728;ANTÔNIO RODRIGUES TEIXEIRA;ANDRÉ RODRIGUES;PSD;SUPLENTE;MASCULINO;VEREADOR;60002243728.jpg
Vereador;55678;60002243720;VALMIR RODRIGUES DE OLIVEIRA;VALMIR RODRIGUES;PSD;SUPLENTE;MASCULINO;OUTROS;60002243720.jpg
Vereador;55777;60002243725;ANTÔNIO ALVES DE SOUZA BEZERRA;ANTÔNIO ALVES;PSD;SUPLENTE;MASCULINO;OUTROS;60002243725.jpg
Vereador;55888;60002243721;WILLYAN KAROL DE AMORIM DUARTE;KAROL;PSD;SUPLENTE;MASCULINO;OUTROS;60002243721.jpg
