zona;secao;cargo;numero;votos
35;51;6;96;4
35;93;6;4488;30
35;19;6;1201;3
35;179;6;2255;1
35;39;7;12999;1
35;171;5;700;60
35;144;6;2288;1
35;187;7;44777;1
35;26;6;4410;7
35;182;6;2200;4
35;42;6;4456;2
35;30;3;12;27
35;59;7;12345;1
35;59;7;65013;1
35;114;6;15;3
35;114;6;22;1
35;104;7;45645;1
35;87;6;1233;2
35;105;6;4000;3
35;179;5;95;14
35;5;6;5533;2
35;187;6;2323;1
35;36;6;5013;1
35;114;3;44;55
35;9;6;1515;1
35;35;6;1533;103
35;6;7;22556;3
35;147;6;1010;1
35;124;7;44777;1
35;40;3;12;8
35;90;6;7040;1
35;153;7;44777;7
35;15;7;33000;1
35;94;6;11;2
35;94;6;12;5
35;94;6;13;2
35;94;6;15;2
35;94;6;18;1
35;94;6;22;1
35;94;6;33;1
35;94;6;50;1
35;94;6;51;1
35;54;3;95;9
35;54;6;1500;1
35;27;6;5555;2
35;92;7;95;5
35;140;6;5013;19
35;22;3;44;63
35;103;6;4490;3
35;1;6;1111;1
35;1;7;95;14
35;7;7;70333;1
35;21;6;4447;1
35;29;7;22022;1
35;12;7;12300;4
35;124;6;2222;2
35;8;7;15120;1
35;8;7;12345;2
35;26;7;22120;1
35;103;3;44;76
35;85;5;700;33
35;35;6;2211;2
35;23;6;1123;1
35;70;7;12123;2
35;34;7;11999;1
35;122;7;13555;6
35;113;6;4000;6
35;130;7;22422;2
35;153;7;95;6
35;50;6;5500;1
35;58;6;1323;1
35;114;3;12;14
35;177;7;95;10
35;87;6;2288;1
35;22;6;2222;8
35;8;7;22555;1
35;144;7;10;1
35;144;6;13;1
35;144;6;15;2
35;144;6;44;2
35;144;7;11;1
35;144;7;12;1
35;144;7;13;16
35;144;7;15;1
35;144;7;33;2
35;144;7;44;1
35;144;7;70;1
35;48;6;13;3
35;48;6;40;1
35;48;7;10;1
35;48;7;11;1
35;48;7;12;1
35;48;7;13;7
35;48;7;22;1
35;48;7;44;1
35;48;7;45;1
35;48;7;55;1
35;48;7;70;1
35;9;6;4490;2
35;60;6;1322;8
35;25;6;1333;2
35;19;7;40888;2
35;120;3;12;11
35;163;7;44101;2
35;129;7;22556;1
35;96;6;4488;13
35;170;6;5050;1
35;170;6;5044;1
35;127;7;44777;10
35;120;6;1322;2
35;18;7;11999;6
35;63;6;2255;1
35;72;6;4000;5
35;91;7;12555;1
35;49;6;5511;1
35;93;7;12123;9
35;54;6;5013;4
35;32;5;700;13
35;59;7;45333;3
35;78;7;12888;3
35;78;7;13333;1
35;1;6;1292;1
35;61;6;95;5
35;113;6;1933;1
35;122;7;96;10
35;7;7;13133;1
35;74;7;11111;1
35;16;7;22222;2
35;16;7;44190;3
35;135;6;5013;5
35;16;3;13;158
35;147;6;5555;1
35;94;7;11999;2
35;178;6;1313;1
35;74;6;1233;17
35;30;6;1221;1
35;111;7;12888;8
35;166;7;13132;5
35;128;6;1010;1
35;59;7;96;5
35;53;6;4455;1
35;21;6;4455;5
35;169;6;2288;1
35;108;6;2288;1
35;81;7;55555;1
35;164;6;1000;2
35;30;6;1213;25
35;47;7;23123;1
35;142;7;70007;1
35;54;7;11100;1
35;179;6;2277;2
35;105;6;1323;1
35;101;7;70;1
35;101;7;13;3
35;101;7;15;2
35;101;7;22;1
35;177;6;12;1
35;177;6;13;4
35;177;6;15;1
35;177;6;50;1
35;177;7;13;5
35;177;7;70;1
35;177;7;90;1
35;181;7;12;2
35;181;7;13;1
35;181;7;44;1
35;181;7;55;1
35;72;3;12;24
35;136;7;12300;7
35;7;7;10123;4
35;12;6;1016;1
35;105;7;44888;2
35;155;6;5013;4
35;166;7;44123;2
35;70;3;95;9
35;96;7;45333;3
35;154;5;555;24
35;25;6;1313;1
35;20;6;4488;17
35;168;7;11000;11
35;20;7;65700;5
35;172;6;1245;1
35;172;7;22422;9
35;129;7;70070;1
35;94;5;700;19
35;131;6;96;15
35;87;3;95;3
35;17;7;44444;1
35;103;6;5055;1
35;23;6;1133;1
35;103;6;1311;2
35;114;3;95;4
35;128;6;5120;1
35;71;7;23123;1
35;81;7;11000;89
35;146;6;5044;1
35;27;6;1100;1
35;152;5;95;18
35;26;6;4477;1
35;109;6;5511;1
35;146;7;50444;1
35;70;7;12333;4
35;73;3;13;158
35;20;6;1213;12
35;32;6;4477;1
35;124;6;5013;4
35;48;7;11999;2
35;144;7;22777;2
35;135;6;1245;4
35;135;7;22422;1
35;101;6;1333;2
35;55;7;12888;21
35;135;7;95;33
35;87;6;2222;5
35;23;6;1322;6
35;67;6;1322;4
35;98;6;4410;28
35;13;7;12300;5
35;63;7;12456;34
35;57;7;22777;3
35;55;7;33000;1
35;169;6;5533;2
35;40;6;1533;106
35;98;6;1322;18
35;131;6;4444;5
35;26;7;13456;6
35;177;7;22777;2
35;51;6;4422;1
35;5;7;22422;28
35;5;6;1245;1
35;160;6;5533;3
35;82;7;22777;12
35;135;3;12;27
35;145;6;5599;1
35;98;3;12;32
35;86;6;1010;13
35;86;6;4456;1
35;23;7;45333;5
35;140;5;700;24
35;13;6;4410;5
35;66;6;4488;3
35;153;7;22222;2
35;72;6;4444;1
35;137;6;2277;1
35;42;7;22422;5
35;109;6;1533;100
35;115;6;1234;1
35;105;6;4444;1
35;150;7;45413;3
35;40;3;96;16
35;40;7;33000;1
35;92;3;13;165
35;5;3;12;27
35;45;5;95;23
35;166;6;1213;12
35;170;7;12444;1
35;170;7;45333;4
35;49;7;44;1
