cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;10;60002265641;YNARA FURTADO VASCONCELOS MOTA;YNARA MOTA;REPUBLICANOS;ELEITO;FEMININO;EMPRESÁRIO;60002265641.jpg
Prefeito;12;60002212767;MARCOS ANTONIO CARACAS DE SOUZA;MARCOS CARACAS;PDT;NÃO ELEITO;MASCULINO;ADVOGADO;60002212767.jpg
Prefeito;36;60002342109;RICARDO PONTES CELESTINO DE BARROS;RICARDO PONTES;AGIR;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002342109.jpg
Prefeito;65;60002217493;JAIRO DE CARVALHO CASTELO BRANCO;JAIRO CASTELO BRANCO;PC do B;NÃO ELEITO;MASCULINO;ADVOGADO;60002217493.jpeg
Vereador;10000;60002047531;ADRIANO REGIS FLOR  VIEIRA;ADRIANO VIANA;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60002047531.jpg
Vereador;10111;60002047529;FRANCISCO JERRY DE SOUZA;JERRY SOUZA;REPUBLICANOS;ELEITO POR QP;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002047529.jpg
Vereador;10123;60002047530;SILVANIA MARIA CHAGAS;SILVANIA CHAGAS;REPUBLICANOS;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002047530.jpg
Vereador;10222;60002047527;CARLOS MATEUS PEREIRA CATARINA;MATEUS GOLEIRO;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60002047527.jpg
Vereador;10333;60002047526;FRANCISCO JONAS CARDOSO DA CUNHA;JONAS CARDOSO;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60002047526.jpg
Vereador;10555;60002047532;ILKA DE SOUSA PEREIRA;ILKA SOUSA;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002047532.jpg
Vereador;10700;60002047528;ELIZABETH DA SILVA;ELIZABETH DA LINHA DA SERRA;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002047528.jpg
Vereador;10888;60002047533;CARMEN SILVIA FERNANDES ALVES SOUSA;CARMEN NORA DO BIEL;REPUBLICANOS;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002047533.jpg
Vereador;10999;60002047534;SERGIO VAZ DE MESQUITA JÚNIOR;SERGINHO MESQUITA;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;OUTROS;60002047534.jpg
Vereador;11000;60002214599;SIDINETO GONÇALVES BANDEIRA;GAMELA;PP;NÃO ELEITO;MASCULINO;TRABALHADOR DE CONSTRUÇÃO CIVIL;60002214599.jpeg
Vereador;11111;60002214601;CESAR WAGNER MONTENEGRO CIMA;DR CESAR CIMA;PP;NÃO ELEITO;MASCULINO;MÉDICO;60002214601.jpeg
Vereador;11123;60002214598;LADY DIANA ARRUDA MOTA;DRA LADY;PP;NÃO ELEITO;FEMININO;GERENTE;60002214598.jpeg
Vereador;11555;60002214597;MARCIA TAMIRES BEZERRA ALMEIDA;TAMIRES DA BOTIJA;PP;NÃO ELEITO;FEMININO;COZINHEIRO;60002214597.jpeg
Vereador;11777;60002214600;ROBERTO SANTOS DE ALMEIDA;ROBERTO ALMEIDA;PP;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002214600.jpeg
Vereador;12000;60002206991;FRANCISCO RONIE DE SOUSA;RONIE;PDT;SUPLENTE;MASCULINO;TRABALHADOR DE CONSTRUÇÃO CIVIL;60002206991.jpg
Vereador;12123;60002206984;CHRISTIAN BEZERRA DA SILVA;CHRISTIAN BEZERRA;PDT;ELEITO POR MÉDIA;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;60002206984.jpg
Vereador;12222;60002206987;RONALDO MARTINS ALVES;RONALDINHO;PDT;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002206987.jpg
Vereador;12321;60002206990;ANTONIO GILVAN TEIXEIRA JUNIOR;DR JUNIOR;PDT;SUPLENTE;MASCULINO;MÉDICO;60002206990.jpg
Vereador;12333;60002206986;BENEDITA RICARDO TEIXEIRA;BRENA RICARDO;PDT;SUPLENTE;FEMININO;ADMINISTRADOR;60002206986.jpg
Vereador;12345;60002379114;CLAUDIO ROMARIO TEIXEIRA BARROZO;ROMARIO BARROZO;PDT;ELEITO POR QP;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;60002379114.jpg
Vereador;12444;60002206992;REGIS GONDIM RUIVO;REGIS DA LINHA DA SERRA;PDT;ELEITO POR QP;MASCULINO;ADMINISTRADOR;60002206992.jpg
Vereador;12555;60002206993;MARIA DAS GRAÇAS ARRUDA LIMA;GRAÇA CORREIA;PDT;SUPLENTE;FEMININO;COMERCIANTE;60002206993.jpg
Vereador;12666;60002206988;FRANCISCO DE PAULO PAZ RODRIGUES;PAULO DA NEBLINA;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002206988.jpg
Vereador;12789;60002206985;NAYLA SALDANHA CAVALCANTE;NAYLA SALDANHA;PDT;SUPLENTE;FEMININO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002206985.jpg
