zona;secao;cargo;numero;votos
92;39;7;15010;1
92;40;6;4456;1
92;15;6;4422;1
92;41;6;1533;44
92;34;3;13;122
92;73;6;4477;15
92;52;6;5555;58
92;5;7;50444;1
92;40;6;1333;6
92;21;6;96;12
92;22;7;12555;68
92;16;7;23192;1
92;48;7;65013;1
92;60;7;14200;3
92;70;7;15123;36
92;59;6;1520;1
92;61;7;15123;41
92;27;5;95;6
92;27;7;22022;1
92;57;6;1512;1
92;20;6;4490;2
92;8;6;1255;1
92;36;7;96;4
92;60;6;1313;2
92;24;7;12555;38
92;46;7;13132;2
92;34;6;1111;4
92;34;7;95;18
92;14;6;1533;52
92;4;6;1321;1
92;54;6;2222;1
92;27;5;96;19
92;34;7;13513;5
92;137;5;555;9
92;49;7;13456;1
92;50;6;2210;1
92;50;6;1251;1
92;72;7;44555;3
92;72;5;700;13
92;7;6;2211;3
92;35;7;13132;1
92;55;6;2222;1
92;22;7;22222;1
92;21;3;12;46
92;72;6;1234;39
92;37;6;5050;2
92;62;6;5567;1
92;59;6;2277;4
92;38;6;2211;1
92;5;6;2277;1
92;35;6;1113;1
92;7;6;1313;5
92;61;3;96;7
92;24;6;4477;5
92;58;6;5007;1
92;19;6;1533;75
92;3;6;1214;1
92;38;6;1322;8
92;57;6;4455;2
92;8;7;23192;1
92;24;7;15555;1
92;19;7;15222;6
92;73;5;95;10
92;57;7;13789;1
92;44;7;15122;1
92;66;6;11;1
92;66;6;12;2
92;5;6;5050;2
92;48;7;22111;1
92;66;6;13;1
92;66;6;15;2
92;66;6;55;1
92;66;7;12;3
92;65;7;65013;2
92;66;6;4410;1
92;58;6;1533;44
92;46;7;23190;1
92;21;7;96;10
92;69;6;1213;7
92;5;6;5001;1
92;7;7;14200;1
92;68;6;4477;2
92;66;6;1111;5
92;66;7;95;21
92;5;6;1233;3
92;53;7;12555;32
92;23;6;4477;4
92;45;7;65123;1
92;137;7;44777;1
92;52;7;15777;1
92;16;7;13132;2
92;30;7;13333;16
92;31;7;12114;33
92;58;7;43210;1
92;57;7;45333;1
92;17;7;12;3
92;17;7;13;14
92;17;7;15;2
92;17;7;55;2
92;17;6;11;2
92;17;6;12;1
92;17;6;13;3
92;17;6;15;2
92;6;7;22022;2
92;44;6;1322;33
92;57;7;14714;1
92;137;6;4447;1
92;57;6;1300;1
