zona;secao;cargo;numero;votos
109;150;5;95;15
109;130;7;44556;1
109;140;6;96;11
109;133;7;13132;3
109;128;7;22380;1
109;128;7;44333;1
109;183;7;22380;2
109;116;6;1533;4
109;125;6;4000;1
109;172;7;44888;12
109;118;7;33789;1
109;166;7;44567;1
109;156;7;55555;1
109;143;5;555;9
109;163;6;4411;1
109;138;7;12400;1
109;138;7;95;11
109;146;6;95;8
109;146;7;45000;1
109;147;6;5007;1
109;149;6;6565;8
109;128;3;12;23
109;177;3;13;116
109;113;6;2201;2
109;196;6;6565;1
109;141;7;13333;1
109;155;6;5599;1
109;132;7;55888;1
109;132;7;13131;2
109;153;6;4488;32
109;168;7;23192;1
109;181;7;55011;1
109;113;7;44123;1
109;139;6;2222;7
109;107;7;44777;10
109;165;3;13;123
109;174;5;96;28
109;191;7;15123;1
109;180;6;1010;3
109;116;7;22010;5
109;152;6;1233;9
109;165;7;45111;2
109;193;6;1010;2
109;120;6;4456;1
109;120;6;1010;3
109;129;6;10;1
109;129;6;12;3
109;129;6;13;1
109;129;6;14;1
109;129;6;44;1
109;129;6;70;1
109;129;7;11;1
109;129;7;12;2
109;129;7;13;5
109;129;7;14;1
109;129;7;22;3
109;129;7;45;1
109;129;7;55;2
109;129;7;70;2
109;133;6;12;3
109;133;6;13;1
109;128;6;5588;1
109;132;3;95;7
109;117;7;12144;1
109;172;3;12;17
109;117;7;12999;1
109;128;3;44;85
109;196;5;96;33
109;170;6;4444;2
109;116;7;22556;1
109;191;7;11;1
109;191;7;12;3
109;191;7;13;4
109;191;7;44;2
109;191;7;55;1
109;167;7;13333;2
109;140;7;45111;1
109;196;7;12345;1
109;107;7;95;14
109;171;7;13777;3
109;106;7;11111;2
109;130;6;1277;2
109;130;7;22122;1
109;130;7;22722;1
109;184;6;1533;1
109;121;6;2323;1
109;127;6;1313;5
109;125;6;2233;1
109;107;7;70123;13
109;107;5;700;84
109;166;6;5555;99
109;197;7;11113;14
109;179;6;1213;4
109;145;7;44777;8
109;116;7;70007;1
109;145;6;4410;6
109;173;6;1023;3
109;178;3;13;112
109;183;6;4488;14
109;175;7;11111;4
109;132;6;1212;3
109;163;7;13777;5
109;172;7;13555;2
109;170;6;1588;1
109;170;6;96;6
109;141;6;1020;1
109;179;7;45123;1
109;112;7;13123;1
109;162;6;1233;1
109;174;6;2277;9
109;140;6;4444;4
109;182;6;5511;4
109;159;3;44;149
109;177;7;90114;1
109;119;6;5555;75
109;108;3;96;9
109;198;7;11111;2
109;181;7;12000;1
109;171;6;2201;2
109;169;7;13132;12
109;196;7;10000;1
109;158;3;12;11
109;136;6;5044;1
109;179;7;96;3
109;144;7;55234;2
109;133;6;22;1
109;133;6;65;2
109;133;7;12;3
109;133;7;13;6
109;133;7;22;1
109;121;7;13333;1
109;133;7;44;2
109;133;7;55;1
109;133;7;70;1
109;190;6;4447;24
109;114;6;1277;2
109;167;6;1313;5
109;170;7;70123;6
109;170;5;700;80
109;120;7;50500;1
109;137;6;4000;3
109;143;7;13555;16
109;150;7;90180;1
109;144;7;22022;3
109;144;7;11113;6
109;166;7;15000;2
109;124;6;4050;1
109;125;7;11444;12
109;177;3;16;1
109;115;7;45123;1
109;144;7;44444;1
109;135;6;2255;2
109;183;6;2210;2
109;195;7;96;13
109;183;7;44888;12
109;138;3;12;21
109;136;6;1322;3
109;160;7;95;5
109;144;7;65013;1
109;169;3;13;125
109;138;3;95;16
109;123;6;1020;1
109;190;7;22022;3
109;190;7;11113;2
109;167;7;13555;1
109;174;6;5050;2
109;146;5;131;173
109;179;6;4445;3
109;182;7;13123;2
109;161;6;11;1
109;161;6;12;1
109;161;6;13;4
109;161;6;15;1
109;161;6;22;1
109;161;6;55;1
109;161;7;11;2
109;161;7;12;7
109;161;7;13;19
109;161;7;22;1
109;161;7;55;5
109;161;7;70;1
109;118;6;2201;2
109;158;3;96;2
109;198;5;96;13
109;145;5;96;15
109;149;7;22777;10
109;181;7;55234;1
109;126;7;13234;1
109;146;6;5555;89
109;150;3;96;13
109;126;7;45000;1
109;157;7;50444;1
109;134;7;13789;1
109;175;7;13222;1
109;176;6;1023;1
109;107;7;44190;2
109;121;7;22380;3
109;121;7;44333;1
109;113;6;2288;3
109;191;7;96;3
109;142;6;2210;3
109;119;6;5050;1
109;107;6;4477;9
109;197;7;96;6
109;147;7;55011;1
109;190;7;22555;33
109;192;6;4477;5
109;165;6;1000;1
109;115;6;1213;6
109;115;6;2299;6
109;169;7;15151;1
109;191;7;12123;9
109;120;6;4400;1
109;138;7;10000;2
109;194;6;2277;1
109;149;7;12127;21
109;120;7;44123;1
109;169;6;2201;1
109;166;6;2201;2
109;127;7;12111;3
109;176;7;96;6
109;133;6;2227;1
109;153;6;1333;1
109;163;6;1215;1
109;127;3;95;6
109;116;7;12127;37
109;198;7;23192;1
109;178;7;11444;9
109;142;7;43640;1
109;116;7;44777;4
109;139;7;22222;1
109;146;7;65234;3
109;177;7;15222;1
109;132;6;2244;10
109;147;6;1111;2
109;147;7;95;12
109;143;6;2299;1
109;156;6;12;1
109;156;6;13;2
109;156;6;22;1
109;156;7;12;3
109;162;6;1313;9
109;131;7;13333;5
109;172;3;95;2
109;172;7;44447;2
109;176;6;4445;3
109;127;7;44444;1
109;118;6;5511;5
109;123;6;4447;6
109;138;5;131;158
109;140;7;70321;19
109;106;7;12;3
109;150;7;55555;1
109;146;6;2200;3
109;184;7;11444;5
109;121;7;45333;1
109;182;5;131;107
109;151;7;44567;6
109;168;6;5599;1
109;156;6;5555;113
109;166;6;4447;8
109;177;6;1251;3
109;148;6;1292;3
109;183;6;1213;2
109;112;7;96;10
109;136;7;44888;22
109;192;6;96;5
109;184;6;4488;9
109;150;6;2288;1
109;143;7;22777;5
109;142;7;65234;1
109;193;7;12127;11
109;147;6;5555;68
109;167;7;10123;1
109;182;7;55011;2
109;195;7;13777;4
109;177;7;13123;1
109;140;6;4445;8
109;153;6;4445;3
109;172;6;1111;1
109;126;7;15120;1
109;155;6;4488;3
109;127;6;4445;3
109;145;6;5050;1
109;145;7;13333;5
109;123;6;4445;1
109;198;7;22777;1
109;178;7;11113;4
109;178;7;22022;7
109;178;6;4477;5
109;144;6;1213;16
109;151;7;22777;11
109;146;5;95;14
109;122;5;700;70
109;156;7;10123;2
109;165;5;131;150
109;133;6;4447;2
109;163;7;44190;1
109;123;7;12000;1
109;139;6;2210;2
109;143;6;4410;1
109;167;6;4488;22
109;117;6;1113;1
109;209;6;2299;42
109;196;6;5555;57
109;142;7;10000;1
109;152;3;13;154
109;144;6;1292;3
109;173;6;96;10
109;178;6;1000;2
109;158;6;2277;6
109;124;7;11444;4
109;135;6;4012;2
109;184;7;13789;14
109;146;7;45413;2
109;163;6;1214;13
109;170;6;1010;2
109;170;6;4456;2
109;166;7;44777;4
109;197;7;10124;1
109;197;7;22010;2
109;105;7;45123;1
109;184;3;13;82
109;174;7;44567;7
109;150;7;65234;8
109;196;7;22022;2
109;106;3;96;13
