zona;secao;cargo;numero;votos
84;130;13;11444;6
84;79;13;11444;4
84;67;13;10;2
84;89;13;25;1
84;182;13;95;2
84;111;13;11333;4
84;27;13;12;1
84;27;13;13;1
84;66;13;10700;1
84;70;13;13789;2
84;58;13;40000;66
84;112;13;40000;72
84;152;13;55;1
84;112;13;12555;2
84;23;13;10;1
84;103;13;11;3
84;135;13;11000;175
84;56;13;11234;39
84;13;13;12123;2
84;7;13;25456;1
84;24;13;43456;2
84;64;13;55;6
84;128;13;40111;42
84;22;13;13789;2
84;33;13;55555;1
84;75;13;10555;3
84;56;13;11345;1
84;31;13;55555;2
84;61;13;10200;4
84;139;13;50789;1
84;146;13;40000;7
84;50;13;11444;6
84;37;13;40000;7
84;164;13;11345;1
84;147;13;20123;19
84;147;13;11234;31
84;142;13;40888;7
84;126;13;25234;1
84;48;13;11000;1
84;47;13;10888;2
84;50;13;13456;1
84;123;13;10777;1
84;153;13;11456;3
84;91;13;10200;1
84;110;13;13333;6
84;150;13;40500;14
84;22;13;20222;1
84;2;13;40111;13
84;16;13;25123;5
84;122;13;10000;10
84;70;13;95;2
84;121;13;13007;2
84;52;13;20222;1
84;84;13;25888;1
84;46;13;20123;5
84;178;13;10200;4
84;166;13;12123;2
84;40;13;18555;5
84;19;13;13123;1
84;174;13;13123;2
84;21;13;25234;10
84;51;13;10100;5
84;36;13;20162;1
84;149;13;10222;5
84;124;13;10000;12
84;126;13;96;3
84;57;13;40;1
84;98;13;10000;7
84;21;13;10777;2
84;20;13;11333;1
84;72;13;11222;1
84;66;13;18555;1
84;162;13;11333;1
84;165;13;65456;1
84;59;13;55555;30
84;34;13;25123;24
84;123;13;96;3
84;103;13;10222;2
84;9;13;40000;6
84;13;13;13007;2
84;156;13;20299;1
84;146;13;11444;15
84;40;13;40000;4
84;160;13;13789;1
84;159;13;25123;5
84;150;13;25234;12
84;40;13;10200;1
84;33;13;13222;2
84;96;13;11456;4
84;62;13;11456;4
84;20;13;11999;50
84;116;13;44420;3
84;88;13;10777;1
84;61;13;13007;1
84;16;13;40000;9
84;55;13;13456;1
84;61;13;40000;12
84;169;13;11456;4
84;49;13;10111;1
84;98;13;10555;3
84;85;13;20000;1
84;156;13;40500;34
84;34;13;95;1
84;49;13;13007;1
84;152;13;11456;2
84;150;13;18000;1
84;157;13;95;7
84;52;13;40500;19
84;97;13;11444;34
84;79;13;13789;1
84;25;13;10000;2
84;35;13;65123;1
84;123;13;12000;3
84;29;13;25123;2
84;26;13;55678;2
84;7;13;55555;7
84;17;13;55678;1
84;62;13;11222;7
84;37;13;18789;1
84;24;13;55678;2
84;21;13;11123;3
84;6;13;55999;2
84;149;13;40888;17
84;139;13;40222;1
84;147;13;25777;6
84;104;13;13456;3
84;42;13;10555;6
84;140;13;11234;1
84;40;13;20123;1
84;85;13;20299;3
84;38;13;11234;6
84;90;13;44420;1
84;49;13;11234;5
84;34;13;10777;1
84;33;13;20123;26
84;121;13;25123;1
84;129;13;12222;5
84;153;13;20202;2
84;112;13;10111;1
84;158;13;12000;6
84;94;13;11123;2
84;153;13;12000;7
84;124;13;11999;9
84;13;13;55800;3
84;72;13;20299;1
84;64;13;25888;1
84;116;13;44085;1
84;130;13;43456;1
84;12;13;43123;53
84;117;13;40666;3
84;121;13;40000;1
84;166;13;10777;1
84;5;13;20123;8
84;10;13;11345;1
84;62;13;10200;1
84;46;13;55666;1
84;61;13;11;6
84;68;13;43;1
84;62;13;44420;1
84;51;13;10111;12
84;173;13;10111;7
84;21;13;12444;1
84;34;13;11444;1
84;156;13;20123;1
84;63;13;40500;8
84;68;13;55;2
84;139;13;40400;1
84;86;13;11444;3
84;15;13;11222;105
84;52;13;44555;1
84;49;13;13222;1
84;13;13;25123;1
84;34;13;10000;7
84;172;13;55678;3
84;26;13;25234;2
84;140;13;10000;16
84;178;13;95;1
84;48;13;43789;2
84;137;13;10888;14
84;163;13;95;4
84;164;13;43123;4
84;143;13;43123;1
84;74;13;10555;4
84;51;13;11;5
84;173;13;10888;4
84;65;13;44000;2
84;174;13;11444;1
84;168;13;11123;2
84;38;13;20234;3
84;26;13;11;9
84;166;13;11;6
84;166;13;40;1
84;11;13;20000;1
84;1;13;12000;23
84;86;13;55800;1
84;4;13;55999;3
84;4;13;13789;1
84;34;13;40500;2
84;18;13;11999;4
84;174;13;95;3
84;9;13;43123;6
84;2;13;11444;6
84;57;13;11456;3
84;160;13;55678;3
84;175;13;11699;2
84;73;13;44999;3
84;51;13;20123;3
84;112;13;40888;10
84;100;13;20299;1
84;130;13;10888;6
84;97;13;11699;4
84;154;13;44420;2
84;16;13;50789;1
84;42;13;40123;1
84;69;13;40000;9
84;167;13;25123;1
84;45;13;10888;5
84;22;13;12444;2
84;116;13;11699;3
84;92;13;12000;6
84;112;13;11000;3
84;16;13;13123;1
84;16;13;20123;4
84;88;13;40000;4
84;66;13;40000;10
84;31;13;25234;3
84;90;13;10100;1
84;65;13;25234;1
84;126;13;55555;7
84;72;13;13222;3
84;8;13;40233;3
84;22;13;95;7
84;39;13;10200;2
84;152;13;20123;6
84;34;13;40665;1
84;6;13;13789;1
84;177;13;55100;1
84;4;13;20123;1
84;100;13;25123;3
84;96;13;25123;3
84;51;13;55555;2
84;40;13;11444;26
84;57;13;55555;3
84;107;13;55678;1
84;6;13;55678;5
84;150;13;11444;10
84;90;13;12444;2
84;163;13;11000;1
84;24;13;50789;1
84;147;13;18123;1
84;113;13;11456;2
84;175;13;11234;2
84;98;13;11000;14
84;32;13;11222;93
84;38;13;10000;10
84;155;13;11789;1
84;151;13;12000;8
84;172;13;11000;6
84;162;13;65100;1
84;8;13;11234;14
84;16;13;40665;8
84;174;13;20123;19
84;4;13;10000;9
84;158;13;11456;4
84;3;13;13789;2
84;133;13;11444;6
84;92;13;11234;1
84;90;13;55100;2
84;155;13;18000;3
84;20;13;55800;3
84;123;13;13123;1
84;138;13;11456;5
84;55;13;55800;1
84;178;13;65456;1
84;3;13;11123;1
84;105;13;40;1
84;34;13;25;2
84;21;13;40;1
84;84;13;11;8
84;33;13;11789;1
84;179;13;11;2
84;87;13;44;1
84;115;13;25555;3
84;21;13;12000;6
84;16;13;40500;21
84;137;13;13222;4
84;92;13;55;1
84;85;13;11333;50
84;125;13;12000;1
84;65;13;11000;7
84;156;13;12123;2
84;46;13;50369;1
84;152;13;95;3
84;63;13;55800;5
84;146;13;11789;3
84;88;13;10100;1
84;148;13;44;1
84;161;13;13007;1
84;42;13;12;1
84;6;13;11;4
84;6;13;12;1
84;1;13;11444;3
84;68;13;55800;1
84;6;13;10555;4
84;124;13;11444;6
84;5;13;13000;1
84;143;13;25888;2
84;179;13;96;1
84;19;13;40111;1
84;95;13;13123;3
84;53;13;11999;2
84;110;13;40500;8
84;110;13;20000;5
84;90;13;11699;4
84;3;13;10888;8
84;139;13;13222;10
84;155;13;44;1
84;28;13;11;9
84;76;13;10888;5
84;52;13;12123;1
84;30;13;11222;96
84;167;13;96;2
84;55;13;20000;2
84;173;13;40500;15
84;130;13;11222;9
84;139;13;43789;4
84;169;13;13333;8
84;70;13;11222;14
84;19;13;20000;1
84;55;13;95;3
84;58;13;65456;1
84;166;13;25234;4
84;15;13;40500;15
84;151;13;10555;1
84;56;13;43789;1
84;124;13;95;1
84;85;13;95;2
84;169;13;55800;3
84;141;13;96;4
84;162;13;10700;1
84;81;13;40123;1
84;9;13;13222;14
84;40;13;55800;1
84;153;13;11;1
84;177;13;20000;12
84;67;13;13456;6
84;148;13;55555;10
84;63;13;25777;8
84;160;13;11;3
84;139;13;10111;14
84;21;13;18789;1
84;29;13;11999;1
84;164;13;12123;3
84;4;13;55;1
84;48;13;11888;1
84;97;13;11;1
84;35;13;44;1
84;169;13;55;1
84;129;13;20000;1
84;41;13;10111;4
84;26;13;96;2
84;144;13;55;3
84;141;13;11;3
84;66;13;10888;3
84;55;13;10111;7
84;107;13;96;2
84;121;13;13222;1
84;23;13;40888;12
84;89;13;11999;19
84;68;13;11333;2
84;60;13;96;5
84;177;13;40111;4
84;126;13;40111;7
84;55;13;10888;5
84;111;13;40111;7
84;73;13;13007;1
84;18;13;10000;11
84;10;13;11123;3
84;78;13;18888;1
84;5;13;10000;3
84;158;13;25444;5
84;18;13;12000;78
84;38;13;11222;13
84;26;13;40500;6
84;155;13;40500;18
84;85;13;11123;2
84;116;13;11000;2
84;40;13;10555;5
84;84;13;55678;5
84;69;13;12000;73
84;159;13;10111;4
84;165;13;55;2
84;16;13;65100;2
84;160;13;11444;3
84;86;13;44;1
84;116;13;55;1
84;43;13;12000;1
84;95;13;40000;1
84;38;13;11;4
84;42;13;13789;5
84;11;13;11789;1
84;161;13;11345;1
84;46;13;65345;1
84;52;13;18123;4
84;56;13;20123;16
84;22;13;20123;5
84;86;13;40;1
84;27;13;55;1
84;40;13;25;1
84;79;13;20275;1
84;56;13;40123;1
84;7;13;11222;2
84;114;13;10000;4
84;17;13;11;1
84;161;13;12444;1
84;145;13;55;1
84;103;13;10;1
84;88;13;13123;1
84;67;13;10200;1
84;157;13;55800;1
84;121;13;12123;2
84;6;13;44555;1
84;34;13;55555;5
84;157;13;18555;1
84;154;13;65789;1
84;70;13;40665;2
84;148;13;10200;11
84;30;13;40000;1
84;46;13;10000;6
84;53;13;55;2
84;171;13;43456;1
84;92;13;43456;2
84;153;13;95;1
84;96;13;40000;10
84;62;13;40665;2
84;42;13;44999;15
84;34;13;10888;1
84;164;13;44420;7
84;173;13;43123;6
84;23;13;10100;1
84;75;13;11444;61
84;161;13;20299;2
84;126;13;11456;11
84;46;13;11456;2
84;4;13;55666;1
84;17;13;40665;5
84;57;13;25234;11
84;35;13;11699;5
84;167;13;11345;1
84;17;13;55055;1
84;48;13;10200;7
