zona;secao;cargo;numero;votos
99;69;3;95;1
99;17;6;5555;6
99;160;7;95;18
99;54;7;22022;4
99;30;6;2222;6
99;142;6;1311;1
99;21;7;55888;1
99;17;5;131;103
99;27;7;12345;1
99;27;7;65013;1
99;52;7;33123;3
99;51;7;22111;1
99;19;5;555;7
99;58;6;1299;2
99;156;7;13777;4
99;61;6;95;9
99;137;6;1234;1
99;21;6;1233;2
99;15;7;65013;1
99;28;5;95;7
99;33;7;15123;11
99;142;6;5533;1
99;56;7;12444;89
99;142;7;44700;1
99;25;6;2211;1
99;8;7;44888;4
99;14;6;3000;1
99;13;6;1221;1
99;71;7;12300;4
99;54;6;7040;1
99;69;5;96;16
99;66;5;131;162
99;39;6;1322;9
99;48;7;95;10
99;156;3;13;176
99;52;6;5555;31
99;19;7;43640;1
99;27;5;131;113
99;13;6;2201;4
99;9;7;22777;4
99;13;7;44888;4
99;13;7;44567;1
99;20;6;1522;1
99;47;5;96;12
99;160;6;22;3
99;160;6;29;1
99;160;6;43;1
99;160;7;12;3
99;160;7;13;11
99;160;7;15;2
99;160;7;22;4
99;160;7;30;1
99;160;7;55;2
99;160;7;70;4
99;47;6;2244;1
99;151;6;96;7
99;53;6;1322;4
99;14;6;7000;1
99;27;7;12444;65
99;27;7;45333;3
99;151;7;10123;1
99;69;7;12444;145
99;56;6;2255;20
99;66;7;95;4
99;2;6;4400;1
99;63;7;95;8
99;63;3;12;40
99;20;6;2255;12
99;71;5;555;6
99;53;6;1233;1
99;20;5;700;38
99;25;7;65234;1
99;156;6;1322;9
99;65;6;7044;1
99;16;6;2201;1
99;11;5;555;11
99;53;7;15123;40
99;27;6;1533;11
99;37;6;2277;3
99;34;6;96;7
99;32;6;1212;1
99;31;7;12422;1
99;69;7;43640;1
99;71;6;1322;3
99;3;6;2277;4
99;150;6;2255;20
99;70;6;2277;2
99;27;7;23192;2
99;13;7;13777;4
99;156;7;12444;117
99;52;7;13333;3
99;31;7;33000;1
99;68;6;2255;83
99;50;5;131;93
99;44;3;96;9
99;34;7;33123;1
99;57;7;22777;6
99;37;7;44888;1
99;6;7;23192;1
99;9;6;1221;2
99;1;6;4477;1
99;12;6;1522;1
99;29;6;2266;1
99;34;6;1322;4
99;19;6;1213;2
99;159;7;22022;1
99;35;6;2299;79
99;137;6;4488;9
99;39;7;70170;1
99;1;7;12300;3
99;161;7;13131;1
99;12;6;4512;1
99;29;6;5555;8
99;14;3;21;1
99;150;7;11444;1
99;10;7;13133;1
99;158;5;131;185
99;24;6;1322;6
99;20;6;1292;1
