zona;secao;cargo;numero;votos
33;77;13;13700;3
33;79;13;11222;1
33;477;13;10111;2
33;82;13;10123;21
33;261;13;11777;6
33;63;13;12777;1
33;279;13;12999;3
33;399;13;77;1
33;277;13;12777;2
33;258;13;12410;9
33;421;13;10333;1
33;461;13;12222;1
33;482;13;12410;7
33;384;13;10555;2
33;73;13;10800;2
33;497;13;10111;1
33;18;13;55123;2
33;50;13;55222;7
33;461;13;25444;4
33;42;13;10777;3
33;25;13;40789;1
33;355;13;10444;4
33;459;13;10444;12
33;454;13;25999;7
33;406;13;25555;16
33;300;13;12000;1
33;31;13;25888;5
33;409;13;55255;1
33;206;13;10123;6
33;5;13;77111;1
33;41;13;55999;1
33;299;13;10444;3
33;406;13;40123;2
33;468;13;12012;14
33;99;13;10222;5
33;99;13;40123;6
33;16;13;12012;5
33;477;13;10789;4
33;435;13;12222;1
33;5;13;40000;5
33;438;13;10777;4
33;2;13;77190;4
33;51;13;13013;1
33;476;13;77190;17
33;378;13;12777;1
33;1;13;10123;8
33;315;13;11000;1
33;40;13;10789;3
33;10;13;40123;4
33;280;13;13;2
33;57;13;10222;2
33;79;13;96;2
33;227;13;13444;2
33;4;13;12555;1
33;16;13;10110;2
33;196;13;77456;3
33;280;13;40123;3
33;301;13;10789;2
33;18;13;10444;2
33;21;13;10444;8
33;210;13;25888;7
33;6;13;77999;3
33;375;13;95;4
33;10;13;95;5
33;247;13;40555;1
33;332;13;40100;5
33;71;13;40333;4
33;227;13;96;4
33;235;13;40000;2
33;3;13;40100;1
33;51;13;40789;1
33;405;13;55222;16
33;438;13;12123;1
33;54;13;55255;1
33;210;13;12777;2
33;471;13;40222;10
33;385;13;11555;8
33;336;13;95;1
33;254;13;12222;2
33;262;13;12222;3
33;228;13;12999;2
33;37;13;12000;2
33;16;13;12999;1
33;323;13;12123;1
33;375;13;11411;1
33;405;13;10444;3
33;25;13;40333;3
33;239;13;25333;1
33;473;13;77999;2
33;500;13;11613;1
33;69;13;12777;5
33;435;13;25999;4
33;23;13;40222;3
33;36;13;11222;3
33;311;13;55222;15
33;77;13;40333;6
33;331;13;25555;1
33;100;13;12000;2
33;349;13;77333;1
33;222;13;25555;13
33;41;13;25444;6
33;322;13;12410;2
33;84;13;25025;1
33;485;13;40555;1
33;406;13;77000;1
33;40;13;40234;2
33;235;13;12455;1
33;356;13;55111;1
33;436;13;40444;10
33;405;13;25333;8
33;247;13;11222;2
33;97;13;55222;1
33;479;13;40333;4
33;479;13;25333;13
33;78;13;40333;6
33;258;13;13013;2
33;453;13;10123;8
33;427;13;10222;2
33;42;13;10111;3
33;39;13;10444;6
33;324;13;11555;8
33;430;13;40;2
33;322;13;10;3
33;78;13;25222;2
33;453;13;55222;8
33;375;13;25333;4
33;470;13;77888;10
33;75;13;13700;4
33;497;13;13333;4
33;471;13;25333;1
33;357;13;77888;1
33;41;13;13123;4
33;16;13;40000;1
33;20;13;10789;1
33;272;13;13333;3
33;499;13;10444;2
33;247;13;12222;4
33;16;13;12222;6
33;332;13;12444;2
33;23;13;10100;8
33;481;13;77456;2
33;52;13;11333;1
33;499;13;77333;3
33;487;13;10222;8
33;245;13;25333;1
33;488;13;25888;6
33;15;13;11333;1
33;24;13;10222;8
33;95;13;77456;1
33;454;13;13000;6
33;37;13;25777;1
33;10;13;10000;1
33;487;13;13123;7
33;478;13;12012;4
33;312;13;40000;3
33;64;13;40444;1
33;280;13;10000;11
33;379;13;11777;1
33;299;13;40000;1
33;355;13;12012;6
33;481;13;12;2
33;492;13;77222;2
33;493;13;55123;3
33;245;13;55222;2
33;99;13;55222;5
33;430;13;13700;6
33;15;13;25222;3
33;376;13;11;1
33;100;13;25222;4
33;7;13;12012;2
33;372;13;12012;5
33;74;13;11777;6
33;198;13;25190;5
33;68;13;40222;1
33;68;13;13333;26
33;228;13;10000;5
33;406;13;25190;4
33;84;13;77222;1
33;84;13;13123;2
33;60;13;77777;10
33;99;13;11555;3
33;50;13;10555;1
33;48;13;77777;9
33;349;13;25000;1
33;80;13;77190;12
33;95;13;25444;1
33;205;13;77123;2
33;317;13;25888;9
33;265;13;77777;10
33;69;13;55133;1
33;20;13;13400;1
33;41;13;10444;11
33;19;13;13000;3
33;7;13;77123;1
33;10;13;11555;6
33;24;13;40456;6
33;81;13;77555;2
33;20;13;77555;1
33;7;13;11852;1
33;443;13;77190;5
33;266;13;13000;5
33;453;13;13100;1
33;82;13;11111;1
33;299;13;25444;9
33;14;13;10100;4
33;78;13;40456;1
33;349;13;77190;11
33;368;13;77190;1
33;55;13;25444;3
33;352;13;25444;3
33;276;13;25777;6
33;440;13;40333;5
33;472;13;77777;10
33;82;13;25222;4
33;311;13;77777;12
33;360;13;11852;5
33;198;13;13100;1
33;300;13;40333;2
33;33;13;55222;10
33;482;13;11112;1
33;77;13;10100;11
33;488;13;13013;2
33;37;13;77777;17
33;246;13;77777;10
33;481;13;13100;1
33;38;13;11555;4
33;453;13;13555;3
33;493;13;25555;5
33;475;13;40244;1
33;375;13;77190;13
33;9;13;11852;2
33;15;13;12345;5
33;405;13;13000;1
33;364;13;10100;7
33;247;13;13100;1
33;309;13;12222;2
33;479;13;40789;1
33;80;13;25999;9
33;470;13;10110;2
33;74;13;10000;1
33;454;13;11777;1
33;54;13;10110;1
33;355;13;10000;2
33;88;13;11411;1
33;206;13;11852;7
33;355;13;25555;2
33;384;13;12666;1
33;388;13;40100;1
33;40;13;55111;1
33;461;13;12;3
33;60;13;11852;2
33;487;13;13333;3
33;70;13;10;6
33;388;13;10333;1
33;485;13;25111;12
33;436;13;40222;3
33;436;13;13333;9
33;255;13;11000;1
33;196;13;77555;3
33;477;13;10777;1
33;61;13;10000;2
33;76;13;40000;2
33;22;13;40123;6
33;24;13;12789;2
33;320;13;55;1
33;58;13;25;2
33;80;13;40456;2
33;487;13;10123;5
33;302;13;77190;7
33;47;13;40;1
33;48;13;55;1
33;60;13;40;3
33;54;13;77;1
33;382;13;40123;1
33;374;13;77999;2
33;229;13;10333;1
33;468;13;25333;5
33;208;13;77000;7
33;485;13;25999;4
33;53;13;25999;12
33;385;13;77333;3
33;388;13;12666;1
33;2;13;10100;10
33;374;13;55255;1
33;47;13;10888;5
33;205;13;10888;10
33;51;13;10888;3
33;468;13;10000;3
33;265;13;12777;5
33;84;13;25190;3
33;20;13;10123;6
33;471;13;10789;2
33;472;13;13000;2
33;203;13;77333;1
33;96;13;12;1
33;385;13;12789;1
33;385;13;12222;7
33;206;13;77456;2
33;55;13;77999;3
33;479;13;77000;5
33;47;13;77190;13
33;14;13;55155;1
33;271;13;55888;38
33;440;13;40456;1
33;430;13;77000;9
33;479;13;12012;5
33;477;13;77000;1
33;488;13;11112;1
33;372;13;13400;1
