zona;secao;cargo;numero;votos
53;144;13;13000;3
53;1;13;13333;18
53;97;13;40111;3
53;1;13;13222;20
53;90;13;96;6
53;10;13;40123;8
53;5;13;13444;16
53;11;13;40123;5
53;8;13;40222;1
53;5;13;96;6
53;91;13;13333;17
53;141;13;40444;6
53;91;13;40000;3
53;2;13;13222;20
53;94;13;13666;25
53;79;13;13;6
53;7;13;40444;36
53;8;13;40123;95
53;4;13;13333;15
53;119;13;96;7
53;79;13;40222;18
53;6;13;40222;24
53;4;13;95;3
53;109;13;40123;3
53;112;13;13000;16
53;104;13;13222;28
53;141;13;13444;7
53;140;13;40444;40
53;10;13;13666;14
53;1;13;13666;31
53;2;13;13;3
53;5;13;40;6
53;140;13;13456;17
53;13;13;13666;5
53;93;13;40;3
53;111;13;40;7
53;2;13;40555;8
53;6;13;13456;10
53;139;13;13000;9
53;79;13;40000;26
53;97;13;13000;7
53;79;13;13222;30
53;8;13;40000;6
53;94;13;40111;9
53;10;13;40000;17
53;91;13;40555;1
53;6;13;40123;5
53;6;13;40789;19
53;9;13;13333;12
53;109;13;40000;24
53;5;13;40111;15
53;104;13;40222;36
53;141;13;40123;1
53;109;13;40222;20
53;111;13;40123;2
53;111;13;40000;24
53;112;13;95;4
53;79;13;40111;9
53;5;13;13666;19
53;139;13;95;3
53;140;13;13111;17
53;94;13;13444;14
53;141;13;95;2
53;2;13;40444;25
53;79;13;95;2
53;4;13;13666;19
53;1;13;40789;7
53;13;13;13;2
53;2;13;40;1
53;1;13;13;2
53;4;13;13369;1
53;2;13;13000;9
53;97;13;40222;39
53;119;13;40;1
53;111;13;13456;10
53;13;13;13456;3
53;7;13;13111;13
53;140;13;40;2
53;1;13;13000;12
53;112;13;40;1
53;140;13;13444;32
53;4;13;40444;29
53;6;13;40555;7
53;13;13;40222;1
53;141;13;13222;8
53;119;13;40444;6
53;141;13;40789;2
53;8;13;40789;1
53;139;13;13444;21
53;11;13;95;3
53;4;13;13;4
53;4;13;40;4
53;7;13;13;1
53;140;13;40555;4
53;112;13;13444;25
53;141;13;40111;2
53;112;13;13222;18
53;1;13;40555;11
53;6;13;13;4
53;6;13;13000;8
53;97;13;13333;6
53;139;13;13456;7
53;11;13;13000;18
53;5;13;13456;9
53;119;13;13;3
53;94;13;40;2
53;5;13;40444;30
53;2;13;13456;9
53;9;13;40111;16
53;11;13;13666;18
53;11;13;40000;17
53;109;13;95;3
53;140;13;13000;12
53;90;13;13666;2
53;141;13;40222;10
53;10;13;40444;30
53;12;13;96;8
53;8;13;13;2
53;141;13;40;1
53;90;13;95;2
53;8;13;96;8
53;4;13;40222;20
53;109;13;13;1
53;8;13;40111;8
53;2;13;95;3
53;2;13;96;12
53;109;13;13444;17
53;104;13;13666;19
53;93;13;40444;16
53;79;13;13111;19
53;6;13;13222;28
53;144;13;13444;6
53;6;13;40;1
53;97;13;13;7
53;139;13;13;5
53;91;13;40;2
53;5;13;40555;5
