zona;secao;cargo;numero;votos
12;103;13;13666;3
12;115;13;50000;2
12;90;13;40888;16
12;72;13;96;5
12;60;13;96;9
12;86;13;13222;4
12;155;13;44222;1
12;155;13;12222;8
12;155;13;50123;3
12;86;13;44333;1
12;169;13;96;1
12;167;13;96;6
12;53;13;13777;1
12;60;13;10000;2
12;118;13;13000;2
12;36;13;40444;4
12;89;13;40555;1
12;79;13;10000;34
12;60;13;40333;1
12;147;13;44654;7
12;159;13;44654;26
12;92;13;10000;6
12;91;13;13000;4
12;70;13;10222;23
12;102;13;44654;1
12;167;13;50123;1
12;50;13;13123;2
12;88;13;40888;13
12;167;13;40888;16
12;155;13;40888;31
12;44;13;13000;2
12;162;13;44123;2
12;154;13;12444;20
12;168;13;10222;2
12;159;13;40123;19
12;36;13;40888;15
12;150;13;50000;4
12;98;13;13000;3
12;52;13;13000;1
12;86;13;13666;7
12;146;13;40123;20
12;159;13;50123;2
12;92;13;12789;15
12;102;13;44444;1
12;148;13;12000;1
12;156;13;12444;1
12;92;13;10456;5
12;52;13;12222;4
12;95;13;13789;44
12;51;13;40456;1
12;106;13;12345;1
12;103;13;40444;2
12;45;13;96;2
12;90;13;96;9
12;60;13;40111;8
12;113;13;15123;4
12;92;13;40444;6
12;88;13;50555;1
12;97;13;12333;3
12;52;13;13333;10
12;116;13;13222;12
12;89;13;50123;1
12;121;13;12111;10
12;156;13;12333;11
12;40;13;40111;6
12;52;13;12000;1
12;116;13;13777;2
12;80;13;95;2
12;91;13;44777;6
12;44;13;15123;2
12;40;13;12111;12
12;162;13;44555;2
12;148;13;44444;7
12;80;13;13123;5
12;60;13;12111;6
12;77;13;40444;2
12;73;13;12444;1
12;49;13;12111;20
12;102;13;44;1
12;169;13;40;1
12;40;13;40;6
12;79;13;13;4
12;121;13;13;1
12;154;13;50;2
12;60;13;12;3
12;103;13;50000;3
12;42;13;12222;62
12;49;13;12222;19
12;159;13;50555;16
12;167;13;44444;8
12;92;13;10123;1
12;92;13;44777;2
12;53;13;40456;2
12;44;13;50131;1
12;99;13;44888;14
12;100;13;50333;13
12;150;13;40777;1
12;102;13;12111;1
12;116;13;40888;6
12;40;13;15555;5
12;147;13;13222;3
12;37;13;10000;2
12;162;13;12789;7
12;162;13;44444;20
12;154;13;10222;1
12;78;13;10456;1
12;60;13;44654;20
12;88;13;44654;14
12;60;13;10606;5
12;103;13;95;1
12;99;13;12789;6
12;104;13;44654;13
12;78;13;40888;1
12;89;13;13333;12
12;88;13;10700;1
12;158;13;50333;22
12;88;13;44111;1
12;91;13;10606;2
12;96;13;12111;9
12;109;13;95;1
12;49;13;44000;1
12;76;13;10222;5
12;113;13;44654;6
12;50;13;12789;121
12;162;13;40555;2
12;146;13;10606;1
12;156;13;44777;4
12;64;13;40222;1
12;99;13;13777;2
12;86;13;15111;2
12;86;13;40000;7
12;69;13;40333;3
12;90;13;44123;2
12;97;13;10222;1
12;80;13;50;1
12;48;13;13;4
12;163;13;40;2
12;148;13;12222;82
12;86;13;12333;4
12;156;13;12789;6
12;69;13;40123;2
12;121;13;50333;4
12;78;13;50000;2
12;100;13;44777;2
12;95;13;40456;1
12;53;13;50131;4
12;53;13;44888;2
12;92;13;12777;1
12;97;13;44000;13
12;73;13;50555;3
12;146;13;13789;48
12;96;13;12789;12
12;159;13;13789;15
12;153;13;12333;1
12;168;13;44444;3
12;97;13;40111;5
12;78;13;13789;12
12;46;13;12;4
12;51;13;40;1
12;97;13;13777;1
12;62;13;10456;2
12;43;13;13789;3
12;146;13;40777;1
12;158;13;13000;6
12;105;13;40111;2
12;98;13;40111;5
12;63;13;40111;7
12;96;13;13333;8
12;90;13;44777;3
12;63;13;12789;3
12;146;13;44777;4
12;163;13;44654;13
12;100;13;15666;2
12;55;13;40222;1
12;88;13;44333;3
12;153;13;13;2
12;43;13;13;7
12;78;13;12;2
12;91;13;13666;3
12;51;13;44777;2
12;91;13;13123;5
12;52;13;40888;14
12;89;13;40;2
12;155;13;44;2
12;100;13;40444;3
12;100;13;12111;8
12;52;13;40456;2
12;104;13;15123;6
12;79;13;15555;2
12;50;13;40123;5
12;48;13;13333;2
12;167;13;15555;3
12;70;13;40000;8
12;80;13;50000;2
12;80;13;13000;6
12;40;13;13222;8
12;55;13;40444;2
12;72;13;40555;20
12;40;13;44111;3
12;70;13;40333;1
12;67;13;44654;7
12;146;13;15555;4
12;150;13;13666;7
12;104;13;10606;2
12;64;13;40888;10
12;99;13;10000;3
12;168;13;13123;41
12;90;13;15666;2
12;105;13;40333;1
12;105;13;44654;3
12;67;13;13333;7
12;104;13;13222;3
12;86;13;13333;11
12;85;13;13123;25
12;106;13;44777;5
12;158;13;40123;11
12;91;13;13333;11
12;113;13;10456;1
12;88;13;95;5
12;60;13;44777;4
12;50;13;40555;4
12;88;13;15123;9
12;37;13;10456;2
12;72;13;13222;8
12;89;13;40888;16
12;55;13;96;11
12;106;13;40000;4
12;70;13;12111;8
12;62;13;15111;1
12;42;13;40123;6
12;46;13;44111;1
12;118;13;13333;2
12;115;13;12111;7
12;88;13;12345;1
12;78;13;50333;1
12;90;13;13123;6
12;70;13;13666;14
12;51;13;96;8
12;90;13;12000;1
12;158;13;12111;16
12;89;13;13666;5
12;54;13;44234;3
12;55;13;95;3
12;106;13;40888;4
12;100;13;10606;1
12;90;13;44555;2
12;97;13;13123;3
12;103;13;13000;2
12;91;13;12111;13
12;88;13;44555;4
12;158;13;10;2
12;158;13;12;2
12;40;13;10;2
12;167;13;44;2
12;53;13;12;3
12;168;13;44;1
12;72;13;12;3
12;154;13;40000;8
12;42;13;40000;9
12;104;13;40456;1
12;40;13;40456;1
12;169;13;50333;18
12;50;13;50131;2
12;158;13;40456;6
12;86;13;12777;1
12;96;13;44123;1
12;99;13;40123;23
12;62;13;50723;2
12;66;13;13222;2
12;89;13;15222;1
12;151;13;44000;7
12;60;13;13000;3
12;89;13;13000;9
12;92;13;44123;1
12;99;13;13123;8
12;106;13;12000;1
12;116;13;40000;1
12;96;13;10222;2
12;48;13;96;4
12;77;13;50123;24
12;102;13;15222;1
12;99;13;44000;14
12;106;13;44000;2
12;148;13;44777;2
12;98;13;15666;1
12;97;13;13222;4
12;159;13;15555;5
12;162;13;12222;25
12;63;13;10000;2
12;86;13;40888;18
12;67;13;40000;3
12;99;13;12777;1
12;116;13;10999;2
12;43;13;10222;7
12;105;13;10606;71
12;55;13;50555;2
12;148;13;40123;5
12;73;13;40123;10
12;99;13;44444;7
12;146;13;10000;4
12;167;13;40999;2
12;74;13;13;2
12;85;13;50;1
12;86;13;40;2
12;60;13;12333;12
12;97;13;40000;2
12;67;13;50131;1
12;51;13;15555;2
12;160;13;40456;1
12;74;13;13789;3
12;109;13;50333;5
12;43;13;44444;16
12;63;13;12222;8
12;113;13;44444;13
12;60;13;40000;7
12;155;13;12333;40
12;116;13;10;1
12;88;13;13666;7
12;53;13;13000;2
12;73;13;15123;4
12;104;13;44333;2
12;109;13;44654;1
12;90;13;10456;4
12;100;13;44333;1
12;148;13;44654;4
12;150;13;44654;11
12;167;13;13000;6
12;151;13;40111;6
12;160;13;44777;3
12;63;13;10456;3
12;153;13;44654;10
12;36;13;95;3
12;96;13;13000;4
12;146;13;50333;2
12;148;13;10000;1
12;92;13;12;2
12;93;13;40;7
12;99;13;10456;3
12;88;13;10456;4
12;150;13;10222;4
12;92;13;10;1
12;37;13;40888;8
12;63;13;50123;1
12;96;13;95;1
12;73;13;40555;1
12;155;13;12110;1
12;97;13;12222;16
12;154;13;40111;3
12;60;13;40555;1
12;73;13;13666;3
12;41;13;44111;2
12;153;13;12111;15
12;81;13;44654;6
12;97;13;44654;5
12;109;13;40444;1
12;168;13;95;1
12;103;13;13123;3
12;64;13;13000;5
12;115;13;40777;1
12;96;13;40888;20
12;46;13;50131;1
12;86;13;96;9
12;147;13;13123;1
12;62;13;12000;1
12;96;13;13666;7
12;149;13;50000;1
12;41;13;13666;9
12;106;13;96;1
12;36;13;10456;1
12;76;13;13222;8
12;118;13;15123;2
12;115;13;13222;1
12;103;13;15123;6
12;98;13;50000;3
12;113;13;13222;1
12;96;13;40444;7
12;154;13;40888;5
12;62;13;44777;2
12;73;13;40111;3
12;154;13;13333;1
12;77;13;40000;1
12;77;13;12777;1
12;40;13;40444;2
12;168;13;40444;2
12;147;13;12111;2
12;160;13;44123;2
12;100;13;44555;1
12;70;13;13333;4
12;85;13;13666;14
12;151;13;40777;1
12;67;13;13777;2
12;155;13;44444;11
12;63;13;15555;3
12;71;13;13222;5
12;99;13;40444;5
12;90;13;12345;1
12;86;13;40111;4
12;90;13;44333;3
12;42;13;13222;2
12;109;13;96;2
12;41;13;10606;5
12;63;13;13222;9
12;46;13;96;4
12;168;13;40000;41
12;155;13;40999;1
12;116;13;10606;82
12;48;13;12222;3
12;167;13;13333;14
12;146;13;13000;2
12;158;13;40;1
12;90;13;44;1
12;95;13;13;2
12;40;13;44;2
12;79;13;12;2
12;149;13;40;2
12;168;13;13;4
12;98;13;50;1
12;121;13;12;1
