zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
14;1;1082;COLEGIO SAO VICENTE FERRER;RUA HILDA AUGUSTO S/N;CENTRO - SEDE;63300000;346;16
14;2;1279;GRUPO ESCOLAR JOAO PINTO;SITIO CALABACO S/N;CALABACO - SITIO;63000000;340;77
14;3;1716;CREAS - CENTRO DE REFERÊNCIA ESPECIALIZADO DE ASSISTÊNCIA SOCIAL;RUA ELESBÃO DE ALMEIDA CRISPIM, S/N;CENTRO - SEDE;63300000;389;117
14;4;1139;ESCOLA DE 1 GRAU FILGUEIRAS LIMA;RUA RAIMUNDO GOMES DE HOLANDA 142, CENTRO;CENTRO - SEDE;63300000;354;71
14;5;1716;CREAS - CENTRO DE REFERÊNCIA ESPECIALIZADO DE ASSISTÊNCIA SOCIAL;RUA ELESBÃO DE ALMEIDA CRISPIM, S/N;CENTRO - SEDE;63300000;342;
14;6;1139;ESCOLA DE 1 GRAU FILGUEIRAS LIMA;RUA RAIMUNDO GOMES DE HOLANDA 142, CENTRO;CENTRO - SEDE;63300000;357;72
14;7;1058;ESCOLA DE 1 GRAU DR JOAO GONCALVES DE SOUZA;AV. SAO SEBASTIAO S/N;MANGABEIRA - DISTRITO;63307700;232;79
14;8;1589;EEMTI ALDA FERRER AUGUSTO DUTRA;RUA CORONEL JOAO AUGUSTO 454;CENTRO - SEDE;63300000;283;
14;9;1589;EEMTI ALDA FERRER AUGUSTO DUTRA;RUA CORONEL JOAO AUGUSTO 454;CENTRO - SEDE;63300000;277;
14;10;1724;CENTRO DE EDUCAÇÃO INFANTIL MUNDO MÁGICO - CRECHE;RUA PETRONÍLIA DOS SANTOS, S/N - SEDE, CRUZEIRO;CRUZEIRO;63300000;206;
14;11;1724;CENTRO DE EDUCAÇÃO INFANTIL MUNDO MÁGICO - CRECHE;RUA PETRONÍLIA DOS SANTOS, S/N - SEDE, CRUZEIRO;CRUZEIRO;63300000;208;
14;12;1082;COLEGIO SAO VICENTE FERRER;RUA HILDA AUGUSTO S/N;CENTRO - SEDE;63300000;347;69
14;13;1082;COLEGIO SAO VICENTE FERRER;RUA HILDA AUGUSTO S/N;CENTRO - SEDE;63300000;348;19
14;14;1724;CENTRO DE EDUCAÇÃO INFANTIL MUNDO MÁGICO - CRECHE;RUA PETRONÍLIA DOS SANTOS, S/N - SEDE, CRUZEIRO;CRUZEIRO;63300000;201;
14;15;1082;COLEGIO SAO VICENTE FERRER;RUA HILDA AUGUSTO S/N;CENTRO - SEDE;63300000;190;
14;17;1082;COLEGIO SAO VICENTE FERRER;RUA HILDA AUGUSTO S/N;CENTRO - SEDE;63300000;349;18
14;20;1058;ESCOLA DE 1 GRAU DR JOAO GONCALVES DE SOUZA;AV. SAO SEBASTIAO S/N;MANGABEIRA - DISTRITO;63307700;337;66,78
14;21;1180;ESCOLA DE 1 GRAU VIRGILIO AGUIAR GURGEL;RUA JOSE LOBO 450;ALEM RIO - SEDE;63300000;307;
14;22;1589;EEMTI ALDA FERRER AUGUSTO DUTRA;RUA CORONEL JOAO AUGUSTO 454;CENTRO - SEDE;63300000;270;
14;23;1139;ESCOLA DE 1 GRAU FILGUEIRAS LIMA;RUA RAIMUNDO GOMES DE HOLANDA 142, CENTRO;CENTRO - SEDE;63300000;357;61
14;24;1139;ESCOLA DE 1 GRAU FILGUEIRAS LIMA;RUA RAIMUNDO GOMES DE HOLANDA 142, CENTRO;CENTRO - SEDE;63300000;356;62
14;25;1635;ESCOLA DE 1 GRAU STELA SAMPAIO;BAIRRO DO CRUZEIRO S/N;CRUZEIRO;63300000;305;
14;26;1287;ESCOLA DE 1 E 2 GRAU JOAQUIM LEITE TEIXEIRA;RUA JOAQUIM LEITE TEIXEIRA 240;QUITAIUS - DISTRITO;63300000;332;41
14;27;1287;ESCOLA DE 1 E 2 GRAU JOAQUIM LEITE TEIXEIRA;RUA JOAQUIM LEITE TEIXEIRA 240;QUITAIUS - DISTRITO;63300000;166;
14;28;1287;ESCOLA DE 1 E 2 GRAU JOAQUIM LEITE TEIXEIRA;RUA JOAQUIM LEITE TEIXEIRA 240;QUITAIUS - DISTRITO;63300000;331;104
14;29;1155;ASSOCIAÇÃO COMUNITÁRIA JOSE LEANDRO;SITIO BARRO S/N;BARRO - SITIO;63300000;170;
14;30;1163;ESCOLA DE 1 GRAU MANOEL GONCALVES;RUA JOSE CAETANO S/N;ARROJADO - DISTRITO;63305500;348;75,35
14;31;1759;CENTRO DE EDUCAÇÃO INFANTIL PAPA PAULO VI - CRECHE;AVENIDA SÃO SEBASTIÃO, S/N - MANGABEIRA;MANGABEIRA - DISTRITO;63300000;321;
14;32;1180;ESCOLA DE 1 GRAU VIRGILIO AGUIAR GURGEL;RUA JOSE LOBO 450;ALEM RIO - SEDE;63300000;310;
14;33;1180;ESCOLA DE 1 GRAU VIRGILIO AGUIAR GURGEL;RUA JOSE LOBO 450;ALEM RIO - SEDE;63300000;310;
14;34;1635;ESCOLA DE 1 GRAU STELA SAMPAIO;BAIRRO DO CRUZEIRO S/N;CRUZEIRO;63300000;306;
14;36;1759;CENTRO DE EDUCAÇÃO INFANTIL PAPA PAULO VI - CRECHE;AVENIDA SÃO SEBASTIÃO, S/N - MANGABEIRA;MANGABEIRA - DISTRITO;63300000;317;
14;37;1759;CENTRO DE EDUCAÇÃO INFANTIL PAPA PAULO VI - CRECHE;AVENIDA SÃO SEBASTIÃO, S/N - MANGABEIRA;MANGABEIRA - DISTRITO;63300000;316;
14;38;1236;ESCOLA DE 1 GRAU AGOSTINHO CAETANO GOMES;SITIO PATOS 2 S/N;PATOS 2 - SITIO;63300000;263;
14;39;1244;EEF FRANCISCO ASSIS DE SOUZA;RUA RAIMUNDO RODRIGUES VIANA;IBOREPI - DISTRITO;63303300;365;109
14;40;1244;EEF FRANCISCO ASSIS DE SOUZA;RUA RAIMUNDO RODRIGUES VIANA;IBOREPI - DISTRITO;63303300;259;
14;42;1775;ASSOCIAÇÃO DOS AGRICULTORES DO SÍTIO CARNAÚBA E ADJACÊNCIAS;SÍTIO CARNAÚBA;CARNAUBA - SITIO;63300000;268;
14;43;1279;GRUPO ESCOLAR JOAO PINTO;SITIO CALABACO S/N;CALABACO - SITIO;63000000;171;
14;44;1287;ESCOLA DE 1 E 2 GRAU JOAQUIM LEITE TEIXEIRA;RUA JOAQUIM LEITE TEIXEIRA 240;QUITAIUS - DISTRITO;63300000;333;64
