zona;secao;cargo;numero;votos
24;3;6;96;7
24;535;7;43333;1
24;442;3;95;7
24;634;5;700;13
24;12;6;5001;1
24;5;3;13;107
24;360;6;2210;1
24;442;6;1213;3
24;613;7;13;2
24;613;7;70;1
24;399;6;2222;5
24;460;7;15111;1
24;13;7;15111;7
24;538;6;1123;2
24;559;7;96;8
24;8;6;1222;1
24;8;6;1234;2
24;4;7;45000;1
24;460;7;44447;1
24;14;7;13555;2
24;1;7;11113;2
24;442;6;4456;2
24;535;6;4488;16
24;538;7;10123;1
24;14;6;1333;2
24;457;7;96;6
24;515;5;700;20
24;457;6;1221;1
24;442;3;12;40
24;613;5;95;7
24;613;6;21;1
24;613;7;12;1
24;1;6;1234;1
24;612;6;96;1
24;535;6;5555;22
24;6;7;13123;1
24;423;7;22122;1
24;536;6;1233;18
24;423;7;12344;1
24;1;7;23192;2
24;13;6;1111;2
24;13;7;95;27
24;634;6;1533;1
24;6;6;4410;1
24;7;7;22222;3
24;7;7;44190;1
24;360;3;13;145
24;14;6;5013;5
24;515;7;22222;3
24;13;7;12888;64
24;13;7;13333;22
24;15;5;700;7
24;423;7;23333;2
24;634;7;12345;13
24;538;7;12999;1
24;5;7;22222;1
24;13;6;4488;27
24;422;7;70699;1
24;647;7;22111;1
24;536;7;11;1
24;536;7;12;8
24;536;7;13;16
24;536;7;23;1
24;536;7;44;2
24;536;7;55;1
24;4;7;12112;1
24;360;6;1292;2
24;442;6;5013;3
24;559;6;95;15
24;559;7;45000;2
24;515;7;12456;1
24;14;6;1322;2
24;361;7;13777;3
24;9;3;21;1
24;422;7;55888;1
24;1;6;1321;2
24;12;6;1233;30
24;538;6;2222;1
24;1;7;22556;1
24;7;3;96;10
24;442;7;96;7
24;8;7;96;8
24;15;7;10123;1
24;460;3;12;38
24;423;6;2222;1
24;515;6;1322;1
24;559;6;1012;1
24;5;5;95;8
24;460;7;12345;51
24;6;7;22777;2
24;5;6;95;9
24;7;6;1533;1
24;460;7;40888;1
24;360;7;96;11
24;612;7;44027;1
24;535;6;2255;1
24;2;5;96;19
24;360;7;55888;1
24;3;5;700;21
24;515;7;22022;1
24;456;6;1511;1
24;535;7;10123;1
24;4;6;1232;2
24;5;7;44888;10
24;647;7;95;13
24;3;5;96;23
24;8;7;12888;59
24;8;7;13333;16
24;647;7;50500;1
24;423;7;70722;1
24;12;5;555;17
24;612;7;96;3
24;361;7;12888;72
24;361;7;13333;7
24;5;7;12888;34
24;535;3;44;30
24;460;6;96;4
24;457;6;5511;6
24;535;7;22022;1
24;7;6;1123;1
24;647;7;12345;69
24;647;7;65013;2
24;12;7;50500;3
24;14;7;22022;3
24;460;5;131;120
24;1;6;95;19
24;515;6;4490;2
24;442;7;12888;63
24;442;7;13333;12
24;423;6;2299;2
24;8;6;1123;1
24;455;7;44888;15
24;7;6;2222;5
24;361;3;13;148
24;422;5;95;20
24;1;6;1292;3
24;422;6;65;1
24;422;7;11;1
24;422;7;12;6
24;422;7;13;4
24;422;7;23;1
24;422;7;70;1
24;8;7;22777;2
24;361;6;4050;1
24;442;5;555;14
24;559;7;55678;1
24;5;7;50500;1
24;399;7;96;10
24;455;6;5013;6
24;457;6;1233;67
24;360;5;700;24
24;1;5;131;183
24;613;5;131;87
24;8;7;44447;1
24;457;6;96;6
24;4;6;3333;1
24;3;6;1234;2
24;14;7;12888;35
24;14;7;13333;16
24;361;7;95;7
24;6;7;12888;40
24;6;7;13333;19
24;515;6;1221;11
24;6;7;50500;1
24;8;7;45333;1
24;423;5;131;183
24;536;3;13;165
24;3;7;45111;1
24;9;6;4410;1
24;9;6;4455;2
24;422;7;12888;36
24;422;7;13333;19
24;3;5;131;175
24;12;6;1321;3
24;612;6;95;19
24;360;7;11999;1
24;3;7;96;4
24;1;7;55;1
24;4;3;12;45
24;15;6;11;1
24;15;6;12;5
24;15;6;15;1
24;15;6;55;1
24;15;7;12;5
24;15;7;13;4
24;15;7;44;1
24;15;7;45;1
24;612;5;555;6
24;4;7;11999;1
24;9;7;55111;1
24;1;7;15888;1
24;457;6;5013;5
24;455;6;12;7
24;455;6;13;1
24;455;6;44;1
24;455;6;50;1
24;455;6;55;2
24;538;6;4488;43
24;12;5;131;172
24;422;6;96;5
24;361;3;96;12
24;535;3;96;12
24;3;6;2277;4
24;399;7;11111;1
24;4;7;11111;1
24;399;3;13;146
24;399;6;5555;37
24;6;7;12345;54
24;9;6;5511;2
24;8;6;4488;31
24;12;6;1221;8
24;535;6;1213;8
24;423;7;55234;1
24;559;7;11;1
24;559;7;12;10
24;559;7;13;11
24;559;7;15;1
24;559;7;18;1
24;559;7;43;1
24;559;7;44;3
24;559;7;45;1
24;559;6;12;2
24;559;6;43;1
24;559;6;55;4
24;12;6;2277;4
24;647;3;95;6
24;10;7;13133;1
24;14;6;4455;2
24;536;6;5013;7
24;538;3;95;12
24;460;7;65700;1
24;14;7;12555;1
24;634;5;131;60
24;361;6;2277;5
24;5;6;2277;3
24;8;7;70123;1
24;8;5;700;21
24;612;7;22022;1
24;15;7;22777;2
24;612;6;4433;1
24;7;7;55888;5
24;6;7;14180;1
24;423;6;1321;1
24;634;6;2244;1
24;8;6;1292;1
24;9;7;44447;2
24;456;6;1221;10
24;5;6;1321;1
24;647;6;96;6
24;559;6;1234;3
24;399;6;1090;1
24;399;7;12222;1
24;15;6;96;5
24;515;5;131;162
24;536;7;13555;4
24;2;5;700;18
24;2;7;70000;1
24;6;3;95;9
24;536;5;95;26
24;2;7;11999;1
24;1;7;96;10
24;559;5;96;30
24;647;3;96;11
24;361;7;70222;1
24;361;7;13132;1
24;6;5;555;11
24;360;7;13777;2
24;423;7;70070;1
24;559;7;14444;1
24;647;7;12888;80
24;647;7;13333;9
24;2;6;5013;3
24;9;7;40;1
24;9;7;44;1
24;9;7;55;1
24;5;7;96;10
24;422;6;2277;5
24;442;6;5555;32
24;634;6;4488;17
24;4;5;555;10
24;3;6;1010;1
24;3;6;4456;1
24;456;5;96;12
24;10;6;1212;70
24;5;3;95;4
24;647;6;2255;1
24;538;5;555;13
24;13;6;95;25
24;612;7;12888;77
24;1;7;44700;1
24;12;7;12123;1
24;559;6;2277;5
24;4;5;95;5
24;456;6;2211;3
24;442;6;1212;72
24;5;7;44190;1
24;456;6;4488;52
24;538;6;2244;1
24;10;6;1010;2
24;10;6;4456;2
24;423;6;1333;1
24;515;3;21;1
24;535;6;1212;76
24;1;6;4488;39
24;14;6;1020;1
24;14;6;96;4
24;460;7;70123;1
24;460;5;700;18
24;9;7;45999;1
24;423;6;4555;1
24;7;5;95;7
24;7;6;11;2
24;7;6;12;3
24;7;6;21;1
24;7;6;44;1
24;7;6;55;1
24;7;7;10;1
24;7;7;12;3
24;4;6;1221;4
24;538;6;1213;4
24;456;6;1233;12
24;3;7;14;1
24;3;7;33;1
24;3;7;45;1
24;3;7;55;1
24;3;7;70;1
24;10;6;1221;5
24;612;7;12345;46
24;612;7;65013;2
24;612;6;5013;7
24;360;6;1234;2
24;2;6;1221;2
24;5;7;13;7
24;5;7;43;1
24;5;7;45;1
24;5;7;70;1
24;5;6;11;1
24;5;6;12;5
24;5;6;13;5
24;399;6;1221;5
24;422;6;95;11
24;536;6;95;21
24;3;3;44;46
24;13;6;1313;2
24;536;5;96;24
24;12;7;55111;1
24;559;7;10;1
24;2;7;13555;2
24;8;6;1322;2
24;12;6;4410;1
24;361;6;1212;73
24;5;6;1212;71
24;8;6;2288;1
24;399;7;70000;2
24;399;6;4477;1
24;535;7;12333;2
24;1;6;2100;1
24;457;7;12345;112
24;3;7;33000;1
24;634;6;5555;11
24;10;7;12888;58
24;10;7;13333;29
24;457;6;95;21
24;10;6;96;7
24;10;3;95;6
24;612;7;22777;3
24;422;7;12345;65
24;422;7;65013;4
24;12;6;1245;1
24;2;6;4455;2
24;538;7;12345;67
24;360;5;131;199
24;1;7;33123;1
24;647;7;50444;1
24;460;6;5013;1
24;9;6;1212;78
24;7;6;4455;1
24;13;7;13131;1
24;13;7;55888;3
24;6;7;22111;1
24;12;6;1292;2
24;7;6;5013;2
24;634;7;15111;63
24;460;6;12;3
24;538;6;1000;2
24;10;6;2277;5
24;9;6;1500;1
24;455;6;1333;3
24;8;6;1232;1
24;460;5;555;8
24;455;5;95;13
24;559;6;1000;1
24;559;6;1221;15
24;399;6;4488;45
24;457;7;22111;1
24;538;5;96;21
24;647;7;10190;2
24;6;6;1313;1
24;423;3;12;66
24;422;7;22190;1
24;422;5;131;140
24;515;6;1222;1
24;399;6;5511;7
24;5;7;13777;2
24;423;7;12345;59
24;423;7;65013;1
24;1;7;45000;1
24;12;7;70007;1
24;9;5;700;18
24;399;6;1234;1
24;423;6;5555;28
24;535;6;2222;2
24;515;3;44;59
24;613;7;44888;13
24;423;7;10123;1
24;613;6;1111;1
24;613;7;95;6
24;535;7;15111;1
24;536;5;555;7
24;360;7;13555;1
24;1;6;1233;32
24;7;7;12600;1
24;457;7;22222;1
24;12;7;12222;1
24;8;3;95;9
24;455;6;4455;1
24;538;6;4499;2
24;3;6;4488;24
24;360;5;95;17
24;399;6;11;4
24;399;6;13;2
24;399;6;44;1
24;399;6;50;1
24;399;7;12;2
24;399;7;13;6
24;399;7;15;1
24;399;7;23;1
24;399;7;44;1
24;399;7;55;2
24;612;7;22111;1
24;7;6;4490;2
24;423;3;13;134
24;422;7;44044;1
24;15;6;1322;4
24;422;6;1321;1
24;515;6;2255;2
24;1;7;44190;1
24;647;7;44888;32
24;10;6;12;3
24;10;6;13;2
24;10;6;16;1
24;10;7;11;1
24;10;7;12;5
24;10;7;13;4
24;10;7;14;1
24;10;7;36;1
24;10;7;44;1
24;10;7;55;1
24;10;7;70;1
24;8;7;44700;1
24;559;5;555;27
24;559;6;1010;4
24;423;6;4488;30
24;399;6;1213;6
24;12;3;95;10
24;13;6;1010;2
24;613;3;44;22
24;2;6;1010;3
24;2;6;2244;1
24;10;6;5511;3
24;7;5;131;171
24;3;6;1111;3
24;3;7;95;12
24;535;6;1221;2
24;361;6;1311;1
24;7;7;22777;2
24;12;7;44700;2
24;535;5;131;194
24;423;7;23123;1
24;456;6;1450;1
24;399;7;44447;1
24;5;7;13131;1
24;5;7;55888;1
24;14;6;1213;6
24;538;7;44888;34
24;535;6;2211;1
24;1;6;2277;2
24;361;5;96;20
24;399;6;9090;1
24;399;7;44888;31
