zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
28;1;1015;ESCOLA DE SABERES DANIEL WALKER ALMEIDA MARQUES;RUA SÃO FRANCISCO, 187;CENTRO;63010215;242;292
28;2;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;271;
28;3;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;266;
28;4;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;269;
28;5;1031;CAGECE;RUA SÃO DOMINGOS;CENTRO;63010165;248;
28;6;1031;CAGECE;RUA SÃO DOMINGOS;CENTRO;63010165;247;
28;7;1775;GINASIO BATISTA DO CARIRI;RUA SAO PAULO 797;CENTRO;63010000;361;341
28;8;1040;CAMARA MUNICIPAL;DO CRUZEIRO 217;CENTRO;63010070;223;
28;9;1040;CAMARA MUNICIPAL;DO CRUZEIRO 217;CENTRO;63010070;222;
28;10;1295;ESCOLA MODELO FRANCISCO BARBOSA DA SILVA;VILA BOM JESUS;HORTO;63000000;290;
28;11;1295;ESCOLA MODELO FRANCISCO BARBOSA DA SILVA;VILA BOM JESUS;HORTO;63000000;291;
28;12;1732;CENTRO UNIVERSITÁRIO DE JUAZEIRO DO NORTE - UNIJUAZEIRO;RUA SÃO FRANCISCO, 1224;SAO MIGUEL;63010475;313;13
28;15;2330;EEF PELUSIO CORREIA DE MACEDO;RUA MARIETA FRANCA DE MENEZES 360;SANTO ANTONIO;63050145;336;
28;16;1090;CENTRO EDUCACIONAL PROFESSOR MOREIRA DE SOUZA;DO CRUZEIRO 497;CENTRO;63010070;246;
28;17;1090;CENTRO EDUCACIONAL PROFESSOR MOREIRA DE SOUZA;DO CRUZEIRO 497;CENTRO;63010070;247;
28;18;1090;CENTRO EDUCACIONAL PROFESSOR MOREIRA DE SOUZA;DO CRUZEIRO 497;CENTRO;63010070;268;
28;19;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;298;20
28;21;1112;SECRETARIA DE DESENVOLVIMENTO SOCIAL E TRABALHO (CSU);MONSENHOR ESMERALDO SN;FRANCISCANOS;63020020;349;
28;22;1112;SECRETARIA DE DESENVOLVIMENTO SOCIAL E TRABALHO (CSU);MONSENHOR ESMERALDO SN;FRANCISCANOS;63020020;346;
28;23;1112;SECRETARIA DE DESENVOLVIMENTO SOCIAL E TRABALHO (CSU);MONSENHOR ESMERALDO SN;FRANCISCANOS;63020020;348;
28;24;1112;SECRETARIA DE DESENVOLVIMENTO SOCIAL E TRABALHO (CSU);MONSENHOR ESMERALDO SN;FRANCISCANOS;63020020;343;
28;25;1732;CENTRO UNIVERSITÁRIO DE JUAZEIRO DO NORTE - UNIJUAZEIRO;RUA SÃO FRANCISCO, 1224;SAO MIGUEL;63010475;319;26
28;27;1732;CENTRO UNIVERSITÁRIO DE JUAZEIRO DO NORTE - UNIJUAZEIRO;RUA SÃO FRANCISCO, 1224;SAO MIGUEL;63010475;313;28
28;29;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;348;
28;30;1120;CIRCULO OPERARIO SAO JOSE;PADRE CICERO 133;CENTRO;63010020;138;
28;31;1147;EEM ALAÍDE SILVA SANTOS;RUA JOSE CAETANO DO SALGADINHO;SALGADINHO;63011125;212;
28;32;1147;EEM ALAÍDE SILVA SANTOS;RUA JOSE CAETANO DO SALGADINHO;SALGADINHO;63011125;212;
28;33;1147;EEM ALAÍDE SILVA SANTOS;RUA JOSE CAETANO DO SALGADINHO;SALGADINHO;63011125;215;
28;34;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;301;35
28;42;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;338;
28;43;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;339;
28;44;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;338;
28;45;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;337;
28;46;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;333;
28;47;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;343;
28;48;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;337;
28;49;1171;COLEGIO SALESIANO;PADRE CICERO 1492;SALESIANOS;63010020;341;
28;50;1600;EEF PADRE CICERO (GRUPO PADRE CÍCERO);MONSENHOR JOVINIANO BARRETO 116;CENTRO;63010080;316;
28;51;1600;EEF PADRE CICERO (GRUPO PADRE CÍCERO);MONSENHOR JOVINIANO BARRETO 116;CENTRO;63010080;305;
28;57;1791;COLÉGIO OBJETIVO;RUA DOUTOR FLORO, 776;SAO MIGUEL;63010050;304;
28;58;1090;CENTRO EDUCACIONAL PROFESSOR MOREIRA DE SOUZA;DO CRUZEIRO 497;CENTRO;63010070;260;
28;59;1090;CENTRO EDUCACIONAL PROFESSOR MOREIRA DE SOUZA;DO CRUZEIRO 497;CENTRO;63010070;258;
28;60;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;278;
28;61;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;273;
28;62;2119;EEF LEAO SAMPAIO;DOUTOR FLORO BARTOLOMEU 517;CENTRO;63010055;300;
28;63;1260;EMEI AFRO ALVES DE MACENA (ADELAIDE MENDOÇA);SITIO NOVO;AREA RURAL DE JUAZEIRO DO NORTE;63079899;249;
28;69;1295;ESCOLA MODELO FRANCISCO BARBOSA DA SILVA;VILA BOM JESUS;HORTO;63000000;293;
28;70;1295;ESCOLA MODELO FRANCISCO BARBOSA DA SILVA;VILA BOM JESUS;HORTO;63000000;288;
28;88;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;350;
28;89;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;347;
28;90;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;343;
28;91;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;342;
28;92;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;344;
28;93;1341;EEF DOUTOR EDVAR TEIXEIRA FERRER;DOM PEDRO II 1643;FRANCISCANOS;63020030;348;
28;96;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;342;
28;97;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;340;
28;98;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;338;
28;99;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;337;
28;100;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;341;
28;101;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;335;
28;102;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;336;
28;103;1368;EEF FIGUEIREDO CORREIA;PRACA DA CONCEICAO S/N;PIO XII;63020721;335;
28;104;1376;EEF HELOISA SOBREIRA DIAS CAMILO;RUA MIGUEL PEDRO DE BRITO, 46;PIO XII;63020280;297;
28;105;1376;EEF HELOISA SOBREIRA DIAS CAMILO;RUA MIGUEL PEDRO DE BRITO, 46;PIO XII;63020280;297;
28;106;1376;EEF HELOISA SOBREIRA DIAS CAMILO;RUA MIGUEL PEDRO DE BRITO, 46;PIO XII;63020280;296;
28;107;1376;EEF HELOISA SOBREIRA DIAS CAMILO;RUA MIGUEL PEDRO DE BRITO, 46;PIO XII;63020280;297;
28;108;2330;EEF PELUSIO CORREIA DE MACEDO;RUA MARIETA FRANCA DE MENEZES 360;SANTO ANTONIO;63050145;331;
28;109;2330;EEF PELUSIO CORREIA DE MACEDO;RUA MARIETA FRANCA DE MENEZES 360;SANTO ANTONIO;63050145;335;
28;110;2330;EEF PELUSIO CORREIA DE MACEDO;RUA MARIETA FRANCA DE MENEZES 360;SANTO ANTONIO;63050145;337;
28;126;1716;EEF VEREADOR ANTONIO FERNANDES COIMBRA;FISCAL JOSE ISIDORO SN;SALESIANOS;63050110;257;
28;127;1716;EEF VEREADOR ANTONIO FERNANDES COIMBRA;FISCAL JOSE ISIDORO SN;SALESIANOS;63050110;254;
28;130;1449;EEF JOAO ROMAO DE SA BARRETO;SITIO BREJO SECO;PROFESSORA MARIA GELI SA BARRETO;63079899;288;
28;131;1449;EEF JOAO ROMAO DE SA BARRETO;SITIO BREJO SECO;PROFESSORA MARIA GELI SA BARRETO;63079899;357;479
28;132;1457;EEF JOSE ARAUJO;VILA SAO GONCALO;MARROCOS;63079899;241;
28;133;1457;EEF JOSE ARAUJO;VILA SAO GONCALO;MARROCOS;63079899;241;
28;134;1457;EEF JOSE ARAUJO;VILA SAO GONCALO;MARROCOS;63079899;240;
28;135;1465;EEF JOSE BEZERRA;SAO JORGE 440;SAO MIGUEL;63010470;257;
