zona;secao;cargo;numero;votos
26;74;13;36999;3
26;70;13;12123;8
26;115;13;15000;2
26;117;13;13222;2
26;6;13;12123;4
26;8;13;13111;1
26;4;13;12444;1
26;15;13;96;7
26;15;13;15678;4
26;131;13;13333;21
26;1;13;12111;4
26;107;13;13333;3
26;72;13;12111;6
26;14;13;13555;3
26;4;13;13222;10
26;8;13;12345;2
26;72;13;12345;2
26;12;13;36;1
26;12;13;65;1
26;70;13;96;7
26;70;13;12222;32
26;1;13;12345;1
26;107;13;13456;36
26;13;13;12222;5
26;1;13;15623;1
26;15;13;13555;2
26;12;13;13456;14
26;12;13;12123;68
26;8;13;96;9
26;2;13;96;9
26;10;13;13222;55
26;1;13;36999;3
26;2;13;15222;7
26;75;13;15222;8
26;117;13;13456;5
26;70;13;12444;2
26;75;13;96;3
26;1;13;36333;11
26;75;13;13888;9
26;70;13;12345;1
26;71;13;13567;4
26;9;13;36123;8
26;70;13;15567;9
26;9;13;12777;48
26;3;13;12000;1
26;15;13;12222;4
26;108;13;96;1
26;75;13;15000;3
26;8;13;13;6
26;3;13;13;9
26;4;13;15345;2
26;125;13;15345;5
26;70;13;13000;3
26;11;13;36456;5
26;9;13;36333;10
26;11;13;12123;64
26;126;13;36;1
26;70;13;15222;5
26;107;13;95;2
26;1;13;95;4
26;131;13;13111;4
26;130;13;15333;8
26;72;13;15333;10
26;71;13;12777;17
26;75;13;95;3
26;6;13;12222;24
26;1;13;36000;2
26;115;13;15555;2
26;9;13;15333;10
26;2;13;12000;3
26;4;13;12;5
26;7;13;95;3
26;13;13;13222;2
26;115;13;15623;1
26;130;13;13555;26
26;130;13;12444;1
26;1;13;12777;20
26;70;13;36999;1
26;7;13;13456;31
26;10;13;36456;13
26;72;13;96;13
26;11;13;96;3
26;130;13;15222;2
26;15;13;13456;24
26;130;13;15000;1
26;125;13;12222;17
26;11;13;12222;7
26;2;13;15333;18
26;74;13;15567;11
26;14;13;12333;1
26;9;13;15678;2
26;8;13;15345;1
26;72;13;15222;5
26;70;13;36456;6
26;107;13;96;7
26;6;13;36456;9
26;3;13;36456;7
26;14;13;12111;1
26;4;13;36321;2
26;75;13;36;1
26;72;13;13333;13
26;6;13;12111;1
26;9;13;13123;15
26;75;13;13111;3
26;5;13;13111;5
26;75;13;12222;23
26;126;13;13123;11
26;1;13;12333;19
26;4;13;36000;6
26;126;13;36000;5
26;74;13;15333;18
26;75;13;13456;21
26;74;13;13;4
26;70;13;15345;6
26;8;13;12123;3
26;70;13;13123;16
26;12;13;13;4
26;115;13;95;1
26;72;13;13888;5
26;11;13;13;4
26;2;13;13222;18
26;74;13;12333;23
26;14;13;95;1
26;107;13;13888;1
26;126;13;15567;18
26;4;13;15333;13
26;126;13;15123;3
26;4;13;12111;9
26;131;13;15333;5
26;131;13;13222;25
26;107;13;12333;1
26;70;13;12333;12
26;5;13;12111;2
26;70;13;15623;1
26;15;13;13888;2
26;10;13;36333;6
26;11;13;36333;1
26;74;13;95;4
26;74;13;13111;11
26;12;13;96;8
26;125;13;13222;13
26;15;13;36123;7
26;131;13;36333;11
26;130;13;12333;1
26;107;13;36333;1
26;3;13;12444;2
26;71;13;12123;5
26;6;13;15222;5
26;5;13;36123;10
26;15;13;36456;34
26;6;13;12;5
26;71;13;15;1
26;1;13;13;7
26;74;13;12456;2
26;9;13;12444;1
26;9;13;15567;2
26;14;13;13;12
26;3;13;12345;1
26;131;13;15222;4
26;13;13;36333;7
26;72;13;15623;1
26;5;13;15;1
26;125;13;13567;1
26;11;13;15345;5
26;13;13;12123;16
26;9;13;95;2
26;75;13;12111;5
26;2;13;13111;10
26;12;13;15;1
26;72;13;12;4
26;10;13;15333;3
26;75;13;36666;1
26;75;13;12123;7
26;8;13;95;3
26;126;13;96;5
26;126;13;15333;11
26;5;13;12222;24
26;125;13;15333;14
26;6;13;13456;17
26;5;13;15222;4
26;5;13;13567;2
26;2;13;36333;7
26;10;13;13111;2
26;125;13;13123;1
26;13;13;12333;2
26;14;13;13333;6
26;6;13;13888;6
26;8;13;13456;23
26;11;13;15222;26
26;3;13;15678;2
26;13;13;36999;3
26;1;13;13567;1
26;14;13;13456;24
26;75;13;15678;4
26;126;13;36999;2
26;131;13;12;1
26;1;13;12456;1
26;1;13;36123;9
26;126;13;36123;15
26;10;13;36123;3
26;12;13;15567;2
26;15;13;13;8
26;126;13;12123;6
26;3;13;15567;16
26;13;13;15000;4
26;3;13;13222;9
26;131;13;13123;4
26;74;13;12000;1
26;6;13;15345;2
26;9;13;13000;2
26;15;13;12123;15
26;5;13;12777;13
26;4;13;15000;7
26;72;13;15;1
26;14;13;43;1
26;10;13;13333;11
26;130;13;13;4
26;2;13;12456;1
26;11;13;13456;12
26;15;13;15222;4
26;74;13;13000;3
26;13;13;15345;1
26;9;13;15345;1
26;74;13;12222;42
26;2;13;36000;1
26;126;13;13;2
26;126;13;13111;7
26;74;13;36000;1
26;11;13;12;12
26;14;13;13111;2
26;72;13;13222;20
26;75;13;15623;1
26;8;13;13222;9
26;70;13;15333;13
26;7;13;13333;4
26;8;13;12222;9
26;15;13;15567;1
26;5;13;15333;9
26;4;13;12345;1
26;107;13;13123;19
26;9;13;13;6
26;9;13;36;1
26;5;13;96;5
26;1;13;15567;11
26;71;13;12333;20
26;7;13;36999;1
26;10;13;12345;1
26;1;13;15678;3
26;126;13;13555;3
26;130;13;13888;2
26;130;13;15345;1
26;71;13;13000;3
26;7;13;12111;1
26;70;13;13;3
26;12;13;13333;12
26;9;13;12333;1
26;3;13;13111;8
26;13;13;36456;16
26;5;13;13456;14
26;117;13;36456;157
26;9;13;12123;4
26;5;13;15567;3
26;4;13;12123;8
26;4;13;15123;1
26;74;13;13333;10
26;71;13;15000;5
26;126;13;12444;1
26;3;13;13888;7
26;14;13;12444;26
26;11;13;13000;1
26;2;13;36;1
26;125;13;13000;1
26;70;13;13567;1
26;125;13;12333;1
26;125;13;12444;3
26;8;13;13888;2
26;12;13;12;23
26;117;13;13;5
26;107;13;13222;14
26;2;13;95;2
26;125;13;12;6
26;72;13;13;9
26;107;13;36999;2
26;71;13;36456;8
26;3;13;15333;17
26;5;13;36456;7
26;5;13;15623;1
26;72;13;36456;6
26;4;13;13888;16
26;11;13;15567;2
26;6;13;36123;17
26;115;13;15678;6
26;125;13;13111;1
26;10;13;12111;1
26;5;13;36666;1
26;117;13;36123;8
26;70;13;13333;10
26;130;13;15623;1
26;1;13;15345;4
26;1;13;15222;13
26;7;13;15222;2
26;9;13;13456;22
26;14;13;13123;100
26;6;13;13567;3
26;4;13;13000;2
26;5;13;12123;6
26;12;13;36456;2
26;13;13;15333;1
26;9;13;13333;10
26;6;13;13;8
26;12;13;13888;8
26;71;13;13111;3
26;131;13;36123;5
26;75;13;12444;2
26;12;13;15000;1
26;2;13;13456;24
26;6;13;96;8
26;8;13;36456;5
26;14;13;13222;2
26;131;13;15000;1
26;74;13;12777;15
26;117;13;15333;1
26;6;13;15000;3
26;117;13;12111;1
26;5;13;15345;3
26;2;13;13000;5
26;14;13;12777;5
26;6;13;15567;8
26;5;13;12000;1
26;5;13;15123;2
26;71;13;15123;1
26;3;13;13000;1
26;71;13;13888;7
26;5;13;15000;9
26;10;13;15555;1
26;10;13;12777;17
26;7;13;15678;3
26;71;13;15678;2
26;107;13;15;1
26;131;13;15678;3
26;3;13;36333;17
26;108;13;36123;1
26;130;13;36456;1
26;10;13;12222;3
26;7;13;12777;49
26;126;13;36456;8
26;4;13;12777;15
26;74;13;15123;1
26;8;13;36333;8
26;2;13;12777;5
26;12;13;12777;4
26;2;13;15000;4
26;75;13;15333;9
26;3;13;36000;2
26;115;13;12444;4
26;2;13;15567;9
26;74;13;15345;2
26;74;13;15222;7
26;115;13;36123;7
26;4;13;36333;19
26;72;13;13000;2
26;71;13;36999;3
26;115;13;12;1
26;6;13;12444;1
26;71;13;13555;7
26;70;13;13111;10
26;8;13;12777;48
26;126;13;13222;14
26;115;13;12222;9
