cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;25;60002196635;JOSE ARIMATEA LIMA BARROS JUNIOR;DR JUNIOR;PRD;ELEITO;MASCULINO;MÉDICO;60002196635.jpg
Prefeito;44;60001984139;MAURO HENRIQUE NASCIMENTO RAMALHO;DR MAURO;UNIÃO;NÃO ELEITO;MASCULINO;MÉDICO;60001984139.jpeg
Vereador;10000;60002189033;JORGE NILTON FERREIRA DA SILVA;JORGINHO MOTOTAXI;REPUBLICANOS;NÃO ELEITO;MASCULINO;MOTOBOY;60002189033.jpeg
Vereador;10123;60002189034;VICENTE PIMENTEL RAMOS NETO;NETO DA JOJO;REPUBLICANOS;NÃO ELEITO;MASCULINO;ADMINISTRADOR;60002189034.jpeg
Vereador;10125;60002189026;ANSELMO SOARES RIBEIRO;ANSELMO RIBEIRO;REPUBLICANOS;NÃO ELEITO;MASCULINO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;60002189026.jpeg
Vereador;10231;60002189031;MARIA ISMAELA ABREU RIBEIRO;ISMAELA;REPUBLICANOS;NÃO ELEITO;FEMININO;OUTROS;60002189031.jpeg
Vereador;10377;60002189027;JOSÉ ANTÔNIO FERREIRA COSTA;JOSE COSTA FILHO;REPUBLICANOS;NÃO ELEITO;MASCULINO;OUTROS;60002189027.jpeg
Vereador;10444;60002189029;FRANCISCO EUDES MOREIRA DA CRUZ;FRANCISCO FILHO DA DONA CREUZA;REPUBLICANOS;NÃO ELEITO;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002189029.jpg
Vereador;10522;60002189030;LEILA MARIA DA SILVA BRITO;PROFESSORA LEILA;REPUBLICANOS;NÃO ELEITO;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002189030.jpg
Vereador;13000;60002277583;DIÓGENES INÁCIO DOS SANTOS FILHO;DIÓGENES;PT;NÃO ELEITO;MASCULINO;AGENTE DE SAÚDE E SANITARISTA;60002277583.jpeg
Vereador;13013;60002277585;RAIMUNDO NONATO FEITOSA MONTEIRO;NONATO FEITOSA;PT;NÃO ELEITO;MASCULINO;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;60002277585.jpeg
Vereador;13113;60002277581;FRANCISCO INÁCIO RODRIGUES;AURÉLIO DO OVO;PT;NÃO ELEITO;MASCULINO;COMERCIANTE;60002277581.jpeg
Vereador;13123;60002277577;FRANCISCA EUGÊNIA ALVES RAMOS;EUGÊNIA ALVES;PT;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002277577.jpeg
Vereador;13133;60002277586;ESTÊNIO DA SILVA LIMA;ESTÊNIO LIMA;PT;NÃO ELEITO;MASCULINO;COMERCIANTE;60002277586.jpeg
Vereador;13333;60002277582;IVANEIÇA VIEIRA DA COSTA;MIMA COSTA;PT;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002277582.jpg
Vereador;13777;60002277584;VICTORIA  MOREIRA DE SOUSA;VICTÓRIA MOREIRA;PT;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002277584.jpeg
Vereador;13888;60002277578;JOSÉ SÉRGIO MARTINS JUVÊNCIO;SÉRGIO MARTINS;PT;NÃO ELEITO;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002277578.jpeg
Vereador;13999;60002277576;ANTÔNIO PAULO CORDEIRO BELEZIA;PAULO BELEZIA;PT;NÃO ELEITO;MASCULINO;AGENTE ADMINISTRATIVO;60002277576.jpg
Vereador;22000;60001984442;ANTONIO BARBOSA ANDRADE JUNIOR;BBB;PL;NÃO ELEITO;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60001984442.jpg
