cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;10;60001989947;ORLANDO BENEVIDES CAVALCANTE FILHO;ORLANDO FILHO;REPUBLICANOS;ELEITO;MASCULINO;PREFEITO;60001989947.jpg
Prefeito;55;60002120666;EDUARDO PEDROZA;EDUARDO DERECO;PSD;NÃO ELEITO;MASCULINO;COMERCIANTE;60002120666.jpg
Vereador;10000;60002191295;ANTONIO LUCAS MOREIRA SIQUEIRA;LUCAS ALMEIDA;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002191295.jpeg
Vereador;10111;60002191298;JOSIELMA PINHEIRO FERNANDES DE ARAUJO;JOSIELMA PINHEIRO;REPUBLICANOS;ELEITO POR QP;FEMININO;VEREADOR;60002191298.jpeg
Vereador;10113;60002191301;MARIA DE LOURDES DE OLIVEIRA;MARIA DE LOURDES;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002191301.jpeg
Vereador;10123;60002191297;FRANCISCO ANTONIO DE SOUSA SILVA;KIKO;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002191297.jpeg
Vereador;10222;60002191303;MATHEUS PEREIRA LIMA MARQUES;MATHEUS MARQUES;REPUBLICANOS;ELEITO POR QP;MASCULINO;ADVOGADO;60002191303.jpeg
Vereador;10333;60002191305;NAYANNE KELLY EVANGELISTA PADUA;NAYANNE ELEOTÉRIO;REPUBLICANOS;ELEITO POR QP;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002191305.jpeg
Vereador;10444;60002191299;CLAUDÊNIA DO NASCIMENTO SOUSA CAVALCANTE;CLAUDÊNIA CAVALCANTE;REPUBLICANOS;SUPLENTE;FEMININO;VEREADOR;60002191299.jpeg
Vereador;10555;60002191304;MARIA DE FATIMA DE SOUSA LIMA;FATINHA LIMA;REPUBLICANOS;ELEITO POR MÉDIA;FEMININO;COZINHEIRO;60002191304.jpeg
Vereador;10666;60002191302;ANTONIO JOSÉ DO Ó MARQUES;DEDÉ LUCAS;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002191302.jpg
Vereador;10777;60002191306;LEÔNCIO GOMES VIEIRA JUNIOR;JUNIOR DO LEÔNCIO;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002191306.jpeg
Vereador;10888;60002191300;CONSTANTINO PEREIRA MENDES JUNIOR;JUNIOR PADEIRO;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002191300.jpg
Vereador;10999;60002191296;ENNIO ERISON FRAGOSO BRAGA;PROFESSOR ENNIO;REPUBLICANOS;ELEITO POR QP;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002191296.jpg
Vereador;12000;60002188261;MARIA ELIANE MARTINS CAVALCANTE;ELIANE CAVALCANTE;PDT;SUPLENTE;FEMININO;PEDAGOGO;60002188261.jpg
Vereador;12100;60002188255;ANTONIO ANDRE SOUSA DA SILVA;ANDRÉ MULATO;PDT;SUPLENTE;MASCULINO;COMERCIANTE;60002188255.jpg
Vereador;12111;60002188263;GERIMIAS MEDEIROS GOMES;GERIMIAS DO CANGATI;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002188263.jpg
Vereador;12222;60002188260;ROOSBERG WILKER DO NASCIMENTO NUNES;WILKER NUNES;PDT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002188260.jpg
Vereador;12333;60002188259;ANDRELANIO TEIXEIRA RODRIGUES;ANDREZINHO DAS CACIMBAS;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002188259.jpg
Vereador;12345;60002188257;ALESSANDRA AIRES SABINO VIEIRA;ALESSANDRA SABINO;PDT;ELEITO POR QP;FEMININO;ASSISTENTE SOCIAL;60002188257.jpg
Vereador;12444;60002188252;ANTONIO JACINTO PEREIRA;JACINTO PEREIRA;PDT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002188252.jpg
Vereador;12555;60002188254;MARIA DAS DORES PEREIRA LIMA;IRMÃ DÊ;PDT;SUPLENTE;FEMININO;VIGILANTE;60002188254.jpg
Vereador;12666;60002188262;JOSE PEREIRA DO NASCIMENTO;ZÉ PISTOLA;PDT;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002188262.jpg
Vereador;12789;60002188253;ANTONIO RICARDO PEREIRA LEITE;RICARDO LEITE;PDT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002188253.jpg
Vereador;12888;60002188256;ANTONIO PINHEIRO DE SOUSA;TONINHO CRENTE;PDT;SUPLENTE;MASCULINO;COMERCIANTE;60002188256.jpg
Vereador;12999;60002188251;MARGARIDA SOARES PEDROSA;MARGARIDA SOARES;PDT;SUPLENTE;FEMININO;PEDAGOGO;60002188251.jpg
Vereador;15000;60002181253;ANTONIO LUCAS NASCIMENTO;LUCAS LEITE;MDB;SUPLENTE;MASCULINO;OUTROS;60002181253.jpg
Vereador;15111;60002181258;ANTONIA ROBERTA GRACIANO SALES;ROBERTA SALES;MDB;SUPLENTE;FEMININO;OUTROS;60002181258.jpg
Vereador;15222;60002181259;ANTONIO ABEL VIEIRA DA SILVA;JUNIOR ABEL;MDB;SUPLENTE;MASCULINO;COMERCIANTE;60002181259.jpg
