cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002226774;ROBERTO BADGER LOPES DE SOUZA FILHO;BETINHO;PT;NÃO ELEITO;MASCULINO;CONTADOR;60002226774.jpg
Prefeito;22;60002315487;HELOISA PINTO ARAUJO;DRA HELOISA;PL;NÃO ELEITO;FEMININO;ADVOGADO;60002315487.jpeg
Prefeito;40;60002163237;PATRICIA MARIA SANTOS BARRETO;PATRICIA BARRETO;PSB;ELEITO;FEMININO;PREFEITO;60002163237.jpg
Vereador;10000;60002105505;FRANCISCO JOSE PINTO GOMES;CHICO EDUARDO;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002105505.jpg
Vereador;10111;60002105504;THALITA POLYNE BASTOS VASCONCELOS;IRMA THALITA;REPUBLICANOS;SUPLENTE;FEMININO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002105504.jpeg
Vereador;10123;60002105502;JOSE IDANCLIER FREITAS MOTA;IDANCLIER MOTA;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002105502.jpg
Vereador;10222;60002105501;LUZIANE DE OLIVEIRA SOARES;LUZIANE OLIVEIRA;REPUBLICANOS;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002105501.jpg
Vereador;10333;60002105500;ABELHARDO ARAUJO ALCANTARA;ABELARDO PIRES;REPUBLICANOS;SUPLENTE;MASCULINO;VEREADOR;60002105500.jpg
Vereador;10444;60002105508;OTACILIO BATISTA DA SILVA;OTACILIO DO MANDACARU;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002105508.jpg
Vereador;10456;60002105506;MARCOS ANTONIO MAGALHAES FELIX;KIM MAGALHAES;REPUBLICANOS;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002105506.jpg
Vereador;10555;60002105507;NEZIANO DE PAULA LEITAO;NEZIANO LEITAO;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002105507.jpg
Vereador;10777;60002105503;VICENAR ARAUJO SOUSA;VICENAR FERNANDES;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;CONTADOR;60002105503.jpg
Vereador;10999;60002105499;EVANELISA MARIA DE SOUSA;DRA. EVANELISA BARRETO;REPUBLICANOS;SUPLENTE;FEMININO;ADVOGADO;60002105499.jpeg
Vereador;13111;60002322714;LEOCASSIO BRUNO CAVALCANTE;LÉO MOTO TAXI;PT;SUPLENTE;MASCULINO;MOTORISTA PARTICULAR;60002322714.jpg
Vereador;13123;60002322715;WALMAR DE ANDRADE BRAGA FILHO;WALMAR BRAGA;PT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002322715.jpeg
Vereador;13333;60002322712;RAIMUNDO ALVES LOPES;RAIMUNDO DO MILTON;PT;ELEITO POR QP;MASCULINO;OUTROS;60002322712.jpg
Vereador;13456;60002322713;DAIANE COSTA RODRIGUES;DAIANE COSTA;PT;SUPLENTE;FEMININO;OUTROS;60002322713.jpg
Vereador;13555;60002322718;MARIA DE FATIMA DE SOUSA LIMA;FATIMA SOUSA;PT;SUPLENTE;FEMININO;OUTROS;60002322718.jpg
Vereador;13888;60002322716;JOSE RODRIGUES TEIXEIRA;KABANA;PT;SUPLENTE;MASCULINO;OUTROS;60002322716.jpg
Vereador;22000;60002316067;ANA CLARA RODRIGUES BRAGA;KLARA BRAGA;PL;ELEITO POR QP;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002316067.jpg
Vereador;22022;60002316068;VANDERLANDO BARBOSA MOTA;DELANO MOTA;PL;SUPLENTE;MASCULINO;COMERCIANTE;60002316068.jpg
Vereador;22100;60002316077;JOSE ITAMAR ALVES GONÇALVES;ITAMAR GONÇALVES;PL;SUPLENTE;MASCULINO;OUTROS;60002316077.jpg
Vereador;22111;60002316078;MARIA AUCINEIDE DOS SANTOS DA COSTA;NEIDINHA DOS CONJUNTOS;PL;SUPLENTE;FEMININO;AGRICULTOR;60002316078.jpg
Vereador;22222;60002316069;FRANCISCO BARROS MATIAS;CHIQUINHO DO POVO;PL;SUPLENTE;MASCULINO;OUTROS;60002316069.jpg
Vereador;22333;60002316075;JOSIVAN FERREIRA BARROSO;JOSIVAN DO TÁXI;PL;SUPLENTE;MASCULINO;OUTROS;60002316075.jpg
