zona;secao;cargo;numero;votos
41;16;13;95;7
41;139;13;13333;4
41;155;13;96;4
41;253;13;40123;2
41;13;13;22555;3
41;162;13;10456;37
41;204;13;22222;1
41;19;13;96;12
41;23;13;10777;4
41;169;13;96;4
41;281;13;22100;1
41;14;13;22555;4
41;24;13;10777;3
41;5;13;40333;12
41;126;13;22333;1
41;10;13;22333;6
41;194;13;22022;2
41;4;13;40333;15
41;19;13;40333;7
41;29;13;22456;4
41;151;13;40777;6
41;32;13;22333;4
41;32;13;10000;1
41;10;13;22456;5
41;148;13;40777;20
41;7;13;40;2
41;32;13;44111;3
41;32;13;44999;3
41;17;13;22456;2
41;6;13;40333;17
41;18;13;22100;1
41;22;13;13;1
41;270;13;40333;16
41;136;13;13333;2
41;17;13;13333;2
41;5;13;22;1
41;194;13;44;1
41;18;13;10;1
41;272;13;95;4
41;17;13;96;6
41;225;13;40777;20
41;142;13;13111;4
41;19;13;10999;2
41;243;13;13333;6
41;1;13;40111;2
41;225;13;40111;16
41;143;13;10456;4
41;29;13;10456;5
41;30;13;40777;25
41;14;13;44333;4
41;243;13;40111;16
41;14;13;10123;1
41;21;13;10333;5
41;12;13;40123;2
41;5;13;13888;1
41;243;13;40000;7
41;194;13;44555;24
41;194;13;40777;56
41;29;13;13888;7
41;1;13;22000;1
41;18;13;10444;4
41;9;13;40123;2
41;256;13;44777;7
41;181;13;44111;1
41;139;13;40111;26
41;178;13;10777;2
41;180;13;40555;14
41;228;13;40777;14
41;225;13;22222;5
41;3;13;10456;2
41;32;13;40777;19
41;151;13;96;1
41;17;13;13456;2
41;11;13;13888;5
41;204;13;13333;2
41;13;13;44999;1
41;24;13;44555;24
41;25;13;44555;20
41;179;13;22000;4
41;26;13;13333;4
41;142;13;22456;3
41;155;13;44777;2
41;228;13;10555;3
41;14;13;22;1
41;13;13;13;3
41;162;13;44;1
41;21;13;40000;14
41;20;13;40000;22
41;22;13;96;8
41;204;13;10456;31
41;226;13;44333;12
41;8;13;13111;2
41;26;13;22444;1
41;12;13;22222;5
41;24;13;22222;2
41;270;13;22777;3
41;127;13;10777;11
41;18;13;10333;3
41;270;13;22333;3
41;162;13;10555;15
41;18;13;13888;6
41;202;13;40000;4
41;29;13;40000;11
41;281;13;22222;5
41;191;13;10000;1
41;136;13;22456;2
41;155;13;10999;1
41;184;13;44777;10
41;279;13;44999;1
41;270;13;40123;3
41;194;13;95;1
41;8;13;40123;3
41;27;13;40123;1
41;21;13;22444;1
41;226;13;10000;1
41;256;13;40777;1
41;191;13;40777;4
41;13;13;22222;3
41;15;13;44999;1
41;29;13;44999;1
41;29;13;40;6
41;15;13;10;1
41;25;13;10777;1
41;13;13;22456;7
41;272;13;13;1
41;3;13;13;2
41;12;13;44888;10
41;180;13;40000;6
41;21;13;44777;3
41;253;13;10123;1
41;220;13;10333;5
41;18;13;40123;5
41;18;13;44444;1
41;21;13;44123;6
41;136;13;44777;21
41;8;13;44777;20
41;178;13;10123;1
41;1;13;10333;21
41;12;13;10123;2
41;5;13;10444;5
41;142;13;44333;2
41;25;13;22333;1
41;5;13;40555;6
41;24;13;44333;32
41;204;13;96;3
41;22;13;40111;8
41;294;13;13888;8
41;7;13;95;8
41;27;13;40333;13
41;194;13;22000;9
41;11;13;10999;5
41;253;13;44111;4
41;21;13;44555;3
41;156;13;96;4
41;142;13;22444;2
41;20;13;10777;6
41;148;13;13333;3
41;233;13;13123;4
41;2;13;13123;26
41;294;13;40222;2
41;142;13;40555;3
41;142;13;10777;10
41;204;13;10000;16
41;191;13;10999;4
41;272;13;22555;4
41;243;13;40;4
41;16;13;44333;4
41;253;13;10456;5
41;28;13;13;3
41;204;13;44;3
41;18;13;40;3
41;9;13;10999;1
41;272;13;22999;1
41;1;13;40333;3
41;12;13;96;5
41;24;13;96;10
41;181;13;22333;13
41;26;13;22000;3
41;272;13;40555;8
41;1;13;13333;8
41;184;13;40555;7
41;21;13;44;1
41;194;13;22;1
41;281;13;10456;2
41;17;13;22222;5
41;23;13;22999;4
41;148;13;13111;2
41;180;13;95;3
41;17;13;13111;2
41;27;13;13456;2
41;253;13;13333;4
41;7;13;22444;1
41;202;13;96;9
41;21;13;95;3
41;4;13;13111;1
41;16;13;44777;21
41;216;13;44777;3
41;127;13;10444;5
41;243;13;44000;1
41;270;13;10444;6
41;191;13;44888;16
41;2;13;10456;49
41;142;13;44555;9
41;1;13;40000;1
41;136;13;13888;4
41;281;13;40555;9
41;191;13;44555;5
41;18;13;22222;4
41;20;13;44555;3
41;150;13;10000;16
41;14;13;10000;6
41;256;13;10555;2
41;30;13;44777;20
41;14;13;40555;7
41;216;13;40333;11
41;16;13;10111;1
41;13;13;44111;4
41;24;13;40000;5
41;16;13;10000;8
41;150;13;40555;2
41;294;13;10444;16
41;181;13;40;2
41;155;13;44;1
41;233;13;40;2
41;32;13;44888;2
41;180;13;44222;1
41;155;13;40000;52
41;148;13;44222;5
41;23;13;10;1
41;8;13;40333;11
41;139;13;22777;1
41;139;13;22333;3
41;181;13;22456;1
41;294;13;10999;1
41;270;13;44999;1
