zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
74;2;1520;ESCOLA DE EDUCACAO BASICA DOM TIMOTEO;RUA MANOEL BRAGA SN - CENTRO;SEDE;62390000;300;
74;5;1520;ESCOLA DE EDUCACAO BASICA DOM TIMOTEO;RUA MANOEL BRAGA SN - CENTRO;SEDE;62390000;298;
74;39;1287;ESCOLA DE ENSINO MEDIO FLAVIO RODRIGUES;CENTRO;SEDE;62390000;331;
74;40;1287;ESCOLA DE ENSINO MEDIO FLAVIO RODRIGUES;CENTRO;SEDE;62390000;324;
74;41;1287;ESCOLA DE ENSINO MEDIO FLAVIO RODRIGUES;CENTRO;SEDE;62390000;327;
74;42;1309;ESCOLA MUNICIPAL DE BARRA DO SOTERO;BARRA DO SOTERO;DISTRITO;62390000;300;
74;43;1309;ESCOLA MUNICIPAL DE BARRA DO SOTERO;BARRA DO SOTERO;DISTRITO;62390000;297;
74;44;1309;ESCOLA MUNICIPAL DE BARRA DO SOTERO;BARRA DO SOTERO;DISTRITO;62390000;299;
74;45;1287;ESCOLA DE ENSINO MEDIO FLAVIO RODRIGUES;CENTRO;SEDE;62390000;327;
74;46;1287;ESCOLA DE ENSINO MEDIO FLAVIO RODRIGUES;CENTRO;SEDE;62390000;329;
74;47;1430;ESCOLA MUNICIPAL DO POLO NORDESTE - BETANIA;BETANIA;DISTRITO;62390000;345;
74;48;1430;ESCOLA MUNICIPAL DO POLO NORDESTE - BETANIA;BETANIA;DISTRITO;62390000;344;
74;49;1430;ESCOLA MUNICIPAL DO POLO NORDESTE - BETANIA;BETANIA;DISTRITO;62390000;347;
74;53;1376;ESCOLA MUNICIPAL DE SAO ROQUE;SAO ROQUE;DISTRITO;62390000;250;
74;54;1376;ESCOLA MUNICIPAL DE SAO ROQUE;SAO ROQUE;DISTRITO;62390000;247;
74;55;1376;ESCOLA MUNICIPAL DE SAO ROQUE;SAO ROQUE;DISTRITO;62390000;254;
74;61;1430;ESCOLA MUNICIPAL DO POLO NORDESTE - BETANIA;BETANIA;DISTRITO;62390000;345;
74;62;1430;ESCOLA MUNICIPAL DO POLO NORDESTE - BETANIA;BETANIA;DISTRITO;62390000;347;
74;66;1538;ESCOLA MUNICIPAL DE SANTA TEREZA;SANTA TEREZA;DISTRITO;62390000;270;
74;67;1376;ESCOLA MUNICIPAL DE SAO ROQUE;SAO ROQUE;DISTRITO;62390000;136;
74;72;1520;ESCOLA DE EDUCACAO BASICA DOM TIMOTEO;RUA MANOEL BRAGA SN - CENTRO;SEDE;62390000;301;
74;73;1520;ESCOLA DE EDUCACAO BASICA DOM TIMOTEO;RUA MANOEL BRAGA SN - CENTRO;SEDE;62390000;301;
74;74;1538;ESCOLA MUNICIPAL DE SANTA TEREZA;SANTA TEREZA;DISTRITO;62390000;270;
74;78;1570;ESCOLA MUNICIPAL DE VISTA ALEGRE - TUCUNS;TUCUNS;DISTRITO;62390000;225;
