zona;secao;cargo;numero;votos
35;78;13;95;2
35;133;13;95;1
35;55;13;10777;2
35;74;13;15678;5
35;142;13;15999;2
35;120;13;20000;1
35;41;13;20888;1
35;23;13;55025;1
35;153;13;12123;3
35;53;13;55888;14
35;125;13;15135;2
35;58;13;15000;9
35;173;13;12222;8
35;108;13;55000;2
35;53;13;20567;2
35;47;13;15999;2
35;71;13;15000;22
35;22;13;10789;3
35;22;13;15777;1
35;77;13;20333;1
35;107;13;13111;11
35;155;13;15456;5
35;148;13;10999;1
35;158;13;13013;2
35;106;13;13;2
35;145;13;13;1
35;152;13;12;2
35;94;13;55333;28
35;107;13;20123;1
35;147;13;12321;1
35;48;13;15;4
35;69;13;15;10
35;109;13;12;2
35;57;13;20123;2
35;9;13;20356;1
35;132;13;15777;1
35;58;13;10111;11
35;72;13;15000;11
35;3;13;15777;2
35;14;13;15777;1
35;137;13;12456;1
35;127;13;15000;6
35;147;13;15015;3
35;173;13;10000;7
35;19;13;55000;4
35;74;13;55000;2
35;172;13;15345;25
35;117;13;15222;2
35;15;13;15345;19
35;123;13;20123;4
35;57;13;15222;4
35;75;13;20567;1
35;101;13;15000;5
35;170;13;20999;6
35;6;13;10777;2
35;158;13;10789;1
35;117;13;10000;20
35;7;13;55999;2
35;71;13;12321;10
35;113;13;15333;6
35;22;13;55888;4
35;171;13;55888;5
35;3;13;12777;3
35;26;13;55888;10
35;91;13;15456;13
35;180;13;15135;1
35;41;13;12999;1
35;70;13;12222;1
35;163;13;15555;1
35;98;13;13015;1
35;140;13;15135;1
35;121;13;13015;18
35;134;13;20777;1
35;186;13;55888;4
35;105;13;15000;13
35;144;13;15000;7
35;73;13;55000;24
35;57;13;10123;5
35;85;13;10123;1
35;65;13;15888;3
35;182;13;10123;3
35;50;13;12999;6
35;11;13;15555;3
35;25;13;12222;6
35;82;13;13015;3
35;60;13;13111;32
35;84;13;15015;5
35;163;13;15345;2
35;75;13;15345;19
35;115;13;55999;1
35;108;13;10456;1
35;163;13;95;4
35;2;13;55777;2
35;92;13;15456;2
35;42;13;10444;1
35;187;13;55999;5
35;12;13;15111;7
35;120;13;15111;6
35;107;13;15345;18
35;178;13;12123;1
35;51;13;15111;6
35;74;13;12123;2
35;124;13;95;3
35;112;13;15015;9
35;142;13;13015;2
35;119;13;13111;3
35;164;13;15135;5
35;141;13;13555;6
35;75;13;12321;2
35;180;13;15333;1
35;9;13;10777;2
35;193;13;15000;38
35;180;13;15444;1
35;26;13;55999;3
35;96;13;15333;1
35;28;13;12222;4
35;57;13;15999;14
35;15;13;20777;7
35;131;13;15999;2
35;99;13;55888;4
35;165;13;15777;1
35;103;13;10333;1
35;96;13;15555;2
35;73;13;15333;2
35;98;13;12999;1
35;42;13;15015;1
35;126;13;12222;5
35;71;13;12555;3
35;98;13;15555;13
35;11;13;13015;3
35;12;13;12300;7
35;170;13;15000;10
35;104;13;15222;13
35;73;13;15345;15
35;176;13;15456;1
35;112;13;15000;8
35;35;13;10123;2
35;112;13;15111;11
35;22;13;10333;1
35;7;13;15555;2
35;108;13;15;5
35;31;13;13;1
35;103;13;13;1
35;72;13;15;1
35;83;13;12;2
35;83;13;15;4
35;19;13;10;1
35;177;13;13;1
35;85;13;15;4
35;136;13;12300;11
35;29;13;20999;2
35;15;13;10777;5
35;19;13;15444;2
35;93;13;12456;42
35;171;13;12555;1
35;173;13;10010;18
35;180;13;55123;5
35;39;13;12;2
35;66;13;10111;1
35;7;13;15345;20
