cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;10;60001982293;RAIMUNDO NONATO SOUZA SILVA;NONATINHO;REPUBLICANOS;ELEITO;MASCULINO;OUTROS;60001982293.jpg
Prefeito;22;60001885641;VILAMAR ARAUJO SOUSA;VILAMAR;PL;NÃO ELEITO;MASCULINO;VEREADOR;60001885641.jpg
Prefeito;28;60002375397;JOSE MONTEIRO PRIMO DA PAZ;PASTOR DR. JOTA MONTEIRO;PRTB;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO ESTADUAL;60002375397.jpeg
Prefeito;40;60002043190;MARIA GORETE BARROSO MAGALHAES CAETANO;DRA GORETE;PSB;NÃO ELEITO;FEMININO;MÉDICO;60002043190.jpg
Vereador;11000;60002191832;ITAMAR NEUTEL BASTOS GERAUD MONTEIRO;NEUTEL MONTEIRO;PP;SUPLENTE;MASCULINO;VEREADOR;60002191832.jpeg
Vereador;11011;60002191830;ISMAEL ROCHA BRANDAO;NENEMBÃO;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002191830.jpeg
Vereador;11111;60002191836;ANTÔNIO LUCAS BRANDÃO LOTIF;LUCÃO;PP;SUPLENTE;MASCULINO;COMERCIANTE;60002191836.jpeg
Vereador;11123;60002191825;ELIZANDREA DE SOUSA SANTOS;ELIZANDREA SANTOS;PP;SUPLENTE;FEMININO;AGRICULTOR;60002191825.jpeg
Vereador;11222;60002191823;FABIANA MARIA MONTENEGRO MARTINS;FABIANA MONTENEGRO;PP;ELEITO POR MÉDIA;FEMININO;DONA DE CASA;60002191823.jpg
Vereador;11223;60002398053;FRANCISCO DAS CHAGAS UCHOA;UCHOA;PP;SUPLENTE;MASCULINO;AGRICULTOR;60002398053.jpg
Vereador;11255;60002191829;VERCENCIO MAGNO AGUIAR;MAGNO BASTOS;PP;SUPLENTE;MASCULINO;POLICIAL CIVIL;60002191829.jpeg
Vereador;11321;60002191835;VITÓRIA ELEN PINTO SANTOS;VITÓRIA ELEN;PP;SUPLENTE;FEMININO;COMERCIANTE;60002191835.jpeg
Vereador;11444;60002191833;GABRIEL DA SILVA VASCONCELOS;GABRIEL JÚNIOR;PP;SUPLENTE;MASCULINO;COMERCIANTE;60002191833.jpeg
Vereador;11555;60002191826;EMILENA DE MOURA LOPES PINTO;EMILENA LOPES;PP;SUPLENTE;FEMININO;COMERCIANTE;60002191826.jpeg
Vereador;11600;60002191827;EDINALDO DE SOUZA GONDIM;NALDO CAR;PP;SUPLENTE;MASCULINO;MECÂNICO DE MANUTENÇÃO;60002191827.jpg
Vereador;11777;60002191834;MARIA JOCILA ARAUJO VASCONCELOS;JÔ DA EXCLUSIVA;PP;SUPLENTE;FEMININO;COMERCIANTE;60002191834.jpeg
Vereador;11888;60002191831;FABRÍCIO BASTOS LIRA;FABRICIO LIRA;PP;SUPLENTE;MASCULINO;VEREADOR;60002191831.jpeg
Vereador;11999;60002191824;RAFAEL DE PAULA BARROSO;RAFAEL GAUDENCIO;PP;ELEITO POR QP;MASCULINO;MOTORISTA PARTICULAR;60002191824.jpeg
Vereador;12000;60002107988;CARLA JANE ANDRADE SALES SANTANA;CARLA JANE;PDT;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002107988.jpg
Vereador;12111;60002107980;MARIA IRANEIDE DA SILVA MAGALHAES;IRANEIDE MAGALHAES;PDT;SUPLENTE;FEMININO;OUTROS;60002107980.jpg
Vereador;12200;60002389228;FRANCISCO YAGO GOMES BASTOS CRUZ;YAGO CRUZ;PDT;SUPLENTE;MASCULINO;OUTROS;60002389228.jpg
Vereador;12222;60002107985;GLAUCIA MARIA MOTA ARAUJO;GLAUCIA ARAUJO;PDT;ELEITO POR QP;FEMININO;VEREADOR;60002107985.jpg
Vereador;12333;60002107986;LUIS RODRIGUES SILVA;TENENTE LUQUINHA;PDT;SUPLENTE;MASCULINO;POLICIAL MILITAR;60002107986.jpg
Vereador;12345;60002107982;FRANCISCO HAROLDO FONSECA MOTA;HAROLDO MOTA;PDT;ELEITO POR QP;MASCULINO;VEREADOR;60002107982.jpg
Vereador;12444;60002107983;JOÃO PINTO TEIXEIRA;IRMÃO JOÃO;PDT;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002107983.jpg
Vereador;12456;60002107984;RAIMUNDO RENATO BARROSO BRAGA;RENATINHO DA MARITACACA;PDT;SUPLENTE;MASCULINO;VEREADOR;60002107984.jpg
