zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
62;148;1040;EEF DR MAURO SAMPAIO;RUA DO CRUZEIRO SN;CENTRO;63230000;254;
62;150;1031;EEFM MIGUEL SARAIVA PINHEIRO;RUA HENRIQUE DE MACEDO SN;CENTRO;63230000;290;
62;151;1031;EEFM MIGUEL SARAIVA PINHEIRO;RUA HENRIQUE DE MACEDO SN;CENTRO;63230000;291;
62;152;1031;EEFM MIGUEL SARAIVA PINHEIRO;RUA HENRIQUE DE MACEDO SN;CENTRO;63230000;291;
62;153;1031;EEFM MIGUEL SARAIVA PINHEIRO;RUA HENRIQUE DE MACEDO SN;CENTRO;63230000;294;
62;156;1040;EEF DR MAURO SAMPAIO;RUA DO CRUZEIRO SN;CENTRO;63230000;237;
62;158;1040;EEF DR MAURO SAMPAIO;RUA DO CRUZEIRO SN;CENTRO;63230000;234;
62;160;1066;EEF RAIMUNDO FELICIANO DE AQUINO;SITIO SANTA VITORIA;SÍTIO SANTA VITÓRIA;63230000;390;263
62;161;1074;EEF ANTONIO CARLOS PINHEIRO;SITIO PICADAS;SÍTIO PICADAS;63230000;255;
62;162;1082;EEIF PROFA FCA DE ARAÚJO BORGES (D. FRANSQUINHA);SITIO SERRINHA;SÍTIO SERRINHA;63230000;330;
62;163;1082;EEIF PROFA FCA DE ARAÚJO BORGES (D. FRANSQUINHA);SITIO SERRINHA;SÍTIO SERRINHA;63230000;329;
62;164;1082;EEIF PROFA FCA DE ARAÚJO BORGES (D. FRANSQUINHA);SITIO SERRINHA;SÍTIO SERRINHA;63230000;302;
62;165;1090;EEF AUGUSTO FERREIRA DA SILVA;SITIO CANABRAVA DOS FERREIRAS;SÍTIO CANABRAVA DOS FERREIRAS;63230000;357;271
62;166;1090;EEF AUGUSTO FERREIRA DA SILVA;SITIO CANABRAVA DOS FERREIRAS;SÍTIO CANABRAVA DOS FERREIRAS;63230000;346;
62;167;1171;EEF HONÓRIO FELICIANO DE AQUINO;AV. FRANCISCO MONTEIRO, S/N;NOVO GRANJEIRO;63230000;288;
62;168;1120;EEF DR OSSIAN ALENCAR ARARIPE;SITIO SERRA NOVA;SÍTIO SERRA NOVA;63230000;177;
62;170;1031;EEFM MIGUEL SARAIVA PINHEIRO;RUA HENRIQUE DE MACEDO SN;CENTRO;63230000;315;
62;171;1120;EEF DR OSSIAN ALENCAR ARARIPE;SITIO SERRA NOVA;SÍTIO SERRA NOVA;63230000;208;174
62;172;1074;EEF ANTONIO CARLOS PINHEIRO;SITIO PICADAS;SÍTIO PICADAS;63230000;356;178
62;254;1082;EEIF PROFA FCA DE ARAÚJO BORGES (D. FRANSQUINHA);SITIO SERRINHA;SÍTIO SERRINHA;63230000;251;
