cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;12;60002158388;HENRIQUE PAULO SANTANA;HENRIQUE SANTANA;PDT;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002158388.jpg
Prefeito;13;60002017922;SAUL LIMA MACIEL;SAUL;PT;ELEITO;MASCULINO;ADVOGADO;60002017922.jpg
Prefeito;15;60002158697;MICHELL DO AMARAL ALMEIDA;DR MICHELL;MDB;NÃO ELEITO;MASCULINO;MÉDICO;60002158697.jpeg
Vereador;10000;60002018058;ANGÉLICA ALMEIDA MENDES;ANGÉLICA;REPUBLICANOS;NÃO ELEITO;FEMININO;DONA DE CASA;60002018058.jpg
Vereador;10123;60002018059;FRANCISCO CLEANO DA SILVA;CLEANO DA RECICLAGEM;REPUBLICANOS;NÃO ELEITO;MASCULINO;CATADOR DE RECICLÁVEIS;60002018059.jpg
Vereador;12000;60002158454;ANTONIO BARBOSA DE MORAES;TÁ NA ROÇA;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002158454.jpg
Vereador;12111;60002158463;FRANCISCA MARIA GOMES FELICIO;DIJÉ DA LAGOA;PDT;SUPLENTE;FEMININO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002158463.jpg
Vereador;12123;60002158462;LEONARDO DA SILVA MEDEIROS PINTO;PRIMO DO BAR;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002158462.jpg
Vereador;12212;60002158455;PALOMA MARINHO DOS SANTOS;PALOMA DO PP;PDT;SUPLENTE;FEMININO;REPRESENTANTE COMERCIAL;60002158455.jpg
Vereador;12222;60002158453;ANDREIA PAIVA DE MELO MEDEIROS;ANDREIA MELO;PDT;ELEITO POR MÉDIA;FEMININO;VEREADOR;60002158453.jpg
Vereador;12234;60002382086;JOSÉ GILBERTO ROCHA SILVA;BLUE DA VERDURA;PDT;SUPLENTE;MASCULINO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002382086.jpeg
Vereador;12333;60002158459;OSMANO HONORATO DE MEDEIROS;OSMANO DO PIAU;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002158459.jpg
Vereador;12345;60002158465;FRANCISCO DAS CHAGAS PAULA DE OLIVEIRA;DAS CHAGAS DAS QUEIMADAS;PDT;ELEITO POR QP;MASCULINO;VEREADOR;60002158465.jpg
Vereador;12444;60002158457;ROCIONE MARIA DE CARVALHO LIMA;ROCIONE CARVALHO;PDT;SUPLENTE;FEMININO;MANICURE E MAQUILADOR;60002158457.jpg
Vereador;12555;60002158458;DIEYME ARAUJO COSTA NEVES;DIEYME ENFERMEIRA;PDT;SUPLENTE;FEMININO;ENFERMEIRO;60002158458.jpg
Vereador;12665;60002158456;MARCOS JACINTO RODRIGUES;MARCOS DO SAX;PDT;SUPLENTE;MASCULINO;MÚSICO;60002158456.jpg
Vereador;12789;60002158460;LUIZ MOURA LIMA;NEGO DO INHUÇU;PDT;SUPLENTE;MASCULINO;EMPRESÁRIO;60002158460.jpg
Vereador;12999;60002158464;MANUEL JULIO E SILVA DE MARIA;JULIO SILVA;PDT;SUPLENTE;MASCULINO;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;60002158464.jpg
Vereador;13000;60002017769;ANTONIO FERREIRA OLIVEIRA;ANTONIO DO SINDICATO;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002017769.jpg
Vereador;13123;60002017767;ANDREA RUFINO DA SILVA;ANDREA KARIRI;PT;ELEITO POR QP;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002017767.jpg
Vereador;13222;60002017770;FRANCISCO JONAS GOMES DA SILVA;JONAS DO INHUÇU;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002017770.jpg
Vereador;13333;60002017768;MARCULINO FRANCO RODRIGUES;MARCULINO FRANCO;PT;ELEITO POR QP;MASCULINO;AGRICULTOR;60002017768.jpg
Vereador;13444;60002017776;LIVIA MARIA RODRIGUES DE FREITAS;LIVIA DO JOSÉ WÊNIO;PT;SUPLENTE;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002017776.jpg
Vereador;13456;60002017775;FRANCI PAULO ISAIAS ARAUJO;DR FRANCI PAULO;PT;ELEITO POR QP;MASCULINO;ADVOGADO;60002017775.jpg
Vereador;13555;60002017772;FRANCISCO HAROLDO VIEIRA DE ARAUJO;HAROLDO DO COCALZINHO;PT;ELEITO POR MÉDIA;MASCULINO;AGRICULTOR;60002017772.jpg
Vereador;13789;60002017773;MARIA DE FÁTIMA DE MORAES SOUSA;FATINHA DO BARREIRO;PT;SUPLENTE;FEMININO;AGRICULTOR;60002017773.jpg
