cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;11;60002106920;RENATA THAIS DUARTE VASCONCELOS;RENATA VASCONCELOS;PP;ELEITO;FEMININO;ODONTÓLOGO;60002106920.jpg
Prefeito;55;60001915837;PEDRO NOGUEIRA FERREIRA;TONA NOGUEIRA;PSD;NÃO ELEITO;MASCULINO;AGRICULTOR;60001915837.jpg
Vereador;11000;60002107800;MARCOS AURÉLIO DE ARAÚJO;MARCOS AURÉLIO;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002107800.jpg
Vereador;11011;60002107805;MARIA ALCILENE FERNANDES DA SILVA;LOURA DA LIMPEZA;PP;SUPLENTE;FEMININO;AGRICULTOR;60002107805.jpg
Vereador;11111;60002107799;MARIA DE LOURDES FREIRE MAIA LIMA;LURDINHA DO HOSPITAL;PP;ELEITO POR MÉDIA;FEMININO;VEREADOR;60002107799.jpg
Vereador;11123;60002107804;MARTA MARIA GADELHA XAVIER DO AMARAL;MARTA GADELHA;PP;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002107804.jpg
Vereador;11211;60002107802;THIAGO HENRIQUE OLIVEIRA DA SILVA;THIAGO DA ILUMINAÇÃO;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002107802.jpg
Vereador;11222;60002107809;ALNELÍ COSTA LIMA;NELÍ DE DEÍ;PP;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002107809.jpg
Vereador;11234;60002107797;ANA PAULA CHAVES DE SOUZA;ANA PAULA CHAVES;PP;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002107797.jpg
Vereador;11333;60002107796;FRANCISCO BRITO DE MORAIS;CHICO BRITO;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002107796.jpg
Vereador;11444;60002107798;MARCONI GADELHA SANTOS ANDRADE;MARCONIN GADELHA;PP;SUPLENTE;MASCULINO;VEREADOR;60002107798.jpg
Vereador;11456;60002107808;PATRICIO DA SILVA DE FREITAS;JUNINHO DO TERÇO;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002107808.jpg
Vereador;11511;60002107801;EVALDEMBERG VIANA CHAVES;BERG CHAVES;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002107801.jpg
Vereador;11777;60002107807;RONALDO GUIMARÃES MALVEIRA;RONALDO MALVEIRA;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002107807.jpg
Vereador;11888;60002107806;JOSÉ VANDECI MAIA;VANDECK;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002107806.jpg
Vereador;11999;60002107803;FRANCISCO EDIVAN GURGEL DA COSTA;EDIVAN DA SERRA;PP;SUPLENTE;MASCULINO;AGRICULTOR;60002107803.jpg
Vereador;13000;60002108689;RAIMUNDA CHAVES MOURA;VANIR CHAVES;PT;NÃO ELEITO;FEMININO;ASSISTENTE SOCIAL;60002108689.jpg
Vereador;13011;60002108691;LEIRY DAIANNE MACIEL SOUSA;LEIRY MACIEL;PT;NÃO ELEITO;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002108691.jpg
Vereador;13113;60002108686;RAIMUNDO MOREIRA DE ALMEIDA;RAIMUNDO DA GANGORRINHA;PT;NÃO ELEITO;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002108686.jpg
Vereador;13222;60002108687;LUIZ CARLOS NOGUEIRA DE LIMA;CARLOS KOTTY;PT;NÃO ELEITO;MASCULINO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002108687.jpg
Vereador;13311;60002108692;MARIA REJANE VIANA DA COSTA;REJANE VIANA;PT;NÃO ELEITO;FEMININO;EMPRESÁRIO;60002108692.jpg
Vereador;13333;60002108694;ROBERTO SILVA DA COSTA;ROBERTO PAPAGAIO;PT;NÃO ELEITO;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;60002108694.jpg
Vereador;13456;60002108690;ANTONIO MARCOS PINHEIRO SANTOS;ANTONIO MARCOS;PT;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002108690.jpg
Vereador;13613;60002108693;MEIRISLUCIA VIANA DA COSTA;MEIRE VIANA;PT;NÃO ELEITO;FEMININO;EMPRESÁRIO;60002108693.jpg
Vereador;40000;60002108160;ALBERT EINSTEIN FREITAS;PROFESSOR TIM;PSB;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002108160.jpg
Vereador;40011;60002108155;GERLIANE FREIRE DA SILVA;GERLY FREIRE;PSB;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002108155.jpg
Vereador;40040;60002108154;VANDERLANDO CHAVES DE FREITAS;DERLANDO;PSB;SUPLENTE;MASCULINO;EMPRESÁRIO;60002108154.jpg
Vereador;40100;60002108151;FABRICIO VIANA COSTA;FABRICIO VIANA;PSB;SUPLENTE;MASCULINO;AGRICULTOR;60002108151.jpg
Vereador;40111;60002108152;CHRIS LEYCONN CONRADO MOREIRA;LEYCONN CONRADO;PSB;ELEITO POR QP;MASCULINO;VEREADOR;60002108152.jpg
Vereador;40123;60002108157;LINDALVA BATISTA LINHARES;LINDALVA LINHARES;PSB;ELEITO POR QP;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002108157.jpg
Vereador;40222;60002108156;LUCIANA RODRIGUES MAGALHÃES SOARES;LUCIANA MAGALHÃES;PSB;SUPLENTE;FEMININO;ENFERMEIRO;60002108156.jpg
Vereador;40224;60002108158;NOEME REBOUÇAS DA SILVA;NOEME REBOUÇAS;PSB;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002108158.jpg
Vereador;40333;60002108159;JOSÉ DUDA NETO;IRMÃO ZÉ DUDA;PSB;SUPLENTE;MASCULINO;AGRICULTOR;60002108159.jpg
Vereador;40400;60002108162;LINDMARCIA CHAVES VIEIRA;MARCINHA CHAVES;PSB;SUPLENTE;FEMININO;ADMINISTRADOR;60002108162.jpg
Vereador;40444;60002108150;FRANCISCA VANDERLEA SOARES DE OLIVEIRA;VANDERLEIA;PSB;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002108150.jpg
