zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
55;22;1120;EEB JOAQUIM NAPOLEAO PINHEIRO;RUA JOAO ALFREDO;BETANIA;63645000;327;
55;23;1120;EEB JOAQUIM NAPOLEAO PINHEIRO;RUA JOAO ALFREDO;BETANIA;63645000;334;
55;24;1120;EEB JOAQUIM NAPOLEAO PINHEIRO;RUA JOAO ALFREDO;BETANIA;63645000;318;
55;25;1120;EEB JOAQUIM NAPOLEAO PINHEIRO;RUA JOAO ALFREDO;BETANIA;63645000;325;
55;43;1015;CRECHE TALITA ANDRADE PINHEIRO;BAIRRO NOVO IRAPUAN;CENTRO;63645000;345;96
55;44;1015;CRECHE TALITA ANDRADE PINHEIRO;BAIRRO NOVO IRAPUAN;CENTRO;63645000;177;
55;45;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;202;
55;46;1295;CAMARA MUNICIPAL;RUA DOS TRES PODERES;CENTRO;63645000;302;
55;47;1325;EEB FRANCISCA JOSUÉ DE SOUZA CARNEIRO;VILA SILVEIRA, 0;CENTRO;63645000;266;51
55;48;1295;CAMARA MUNICIPAL;RUA DOS TRES PODERES;CENTRO;63645000;283;
55;49;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;263;
55;50;1325;EEB FRANCISCA JOSUÉ DE SOUZA CARNEIRO;VILA SILVEIRA, 0;CENTRO;63645000;268;97
55;52;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;213;
55;53;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;200;
55;54;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;205;
55;83;1368;ESCOLA DE ENSINO BASICO JOAO BATISTA DA SILVA;RUA ANTONIO DIAS DOS SANTOS;SITIO BAIXIO;63645000;286;
55;93;1376;CENTRO ADMINISTRATIVO DA ASSIST. SOCIAL ANT. HOLANDA LIMA;RUA CANDIDO BORGES;CENTRO;63645000;243;150
55;94;1376;CENTRO ADMINISTRATIVO DA ASSIST. SOCIAL ANT. HOLANDA LIMA;RUA CANDIDO BORGES;CENTRO;63645000;248;145
55;110;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;205;
55;111;1120;EEB JOAQUIM NAPOLEAO PINHEIRO;RUA JOAO ALFREDO;BETANIA;63645000;331;
55;123;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;203;
55;124;1295;CAMARA MUNICIPAL;RUA DOS TRES PODERES;CENTRO;63645000;285;
55;126;1368;ESCOLA DE ENSINO BASICO JOAO BATISTA DA SILVA;RUA ANTONIO DIAS DOS SANTOS;SITIO BAIXIO;63645000;279;
55;127;1333;EEM JOAQUIM JOSUE DA COSTA;RUA OLGA DE SOUZA, 80;CENTRO;63645000;213;
55;128;1368;ESCOLA DE ENSINO BASICO JOAO BATISTA DA SILVA;RUA ANTONIO DIAS DOS SANTOS;SITIO BAIXIO;63645000;298;
55;146;1368;ESCOLA DE ENSINO BASICO JOAO BATISTA DA SILVA;RUA ANTONIO DIAS DOS SANTOS;SITIO BAIXIO;63645000;288;
55;149;1120;EEB JOAQUIM NAPOLEAO PINHEIRO;RUA JOAO ALFREDO;BETANIA;63645000;327;
55;154;1368;ESCOLA DE ENSINO BASICO JOAO BATISTA DA SILVA;RUA ANTONIO DIAS DOS SANTOS;SITIO BAIXIO;63645000;217;
