zona;secao;cargo;numero;votos
55;50;6;4422;1
55;110;7;96;3
55;24;3;12;29
55;123;5;555;23
55;45;6;1292;1
55;43;5;96;29
55;23;7;95;3
55;23;6;5555;1
55;45;7;12333;5
55;47;6;1123;1
55;123;7;12222;2
55;48;7;33882;6
55;50;7;55555;2
55;154;7;96;1
55;47;3;95;5
55;44;6;7011;1
55;154;6;5533;1
55;48;7;13777;2
55;110;6;2211;2
55;45;7;12345;1
55;45;7;65013;2
55;50;5;555;23
55;44;3;96;5
55;127;5;95;4
55;127;5;96;13
55;48;3;95;5
55;43;5;95;9
55;149;7;55333;58
55;47;5;555;20
55;149;6;2288;2
55;50;7;13;12
55;22;6;5511;1
55;93;7;96;3
55;124;7;22222;5
55;49;5;96;10
55;154;6;1215;1
55;93;7;12222;1
55;123;7;22777;1
55;54;7;11444;97
55;126;5;700;9
55;126;6;1234;37
55;43;6;2222;6
55;149;5;700;17
55;25;6;1322;13
55;53;5;131;113
55;127;6;5055;1
55;24;3;21;1
55;43;6;1292;3
55;83;7;65013;1
55;43;7;12222;3
55;52;7;95;5
55;126;6;4456;1
55;46;6;96;3
55;146;3;95;6
55;94;6;1122;2
55;50;6;1292;1
55;22;7;12;6
55;22;6;13;1
55;22;6;55;1
55;22;7;11;1
55;22;7;13;10
55;22;7;43;1
55;22;7;55;1
55;24;6;95;2
55;149;6;1234;103
55;46;6;5055;1
55;22;5;555;17
55;146;3;96;6
55;154;7;50777;1
55;146;6;13;1
55;146;7;12;1
55;146;7;13;5
55;146;7;14;2
55;146;7;70;1
55;146;6;12;2
55;94;6;5588;1
55;111;3;44;28
55;25;6;1333;1
55;53;5;555;11
55;83;7;22333;1
55;128;6;2288;2
55;124;3;44;20
55;50;6;1123;1
55;22;6;1213;48
55;54;6;11;2
55;110;5;95;5
55;83;7;12100;6
55;43;6;1333;1
55;111;7;12300;1
55;110;6;1322;7
55;25;5;95;4
55;24;7;10000;1
55;53;6;4000;1
55;50;3;44;18
55;50;6;1322;9
55;94;6;2211;6
55;50;6;5588;1
55;46;6;1213;20
55;47;7;11444;107
55;24;6;4447;7
55;49;6;1234;84
55;53;3;13;99
55;24;6;1221;49
55;50;3;12;28
55;46;6;2277;3
55;25;7;95;1
55;154;6;4447;1
55;111;7;13333;9
55;43;7;55333;55
55;123;3;95;3
55;53;6;96;2
55;47;7;33882;1
55;45;7;95;6
55;25;7;12100;2
55;49;5;700;12
55;47;6;1322;2
55;111;7;33700;1
55;54;6;1212;1
55;22;6;95;2
55;22;7;45000;1
55;24;7;12100;1
55;111;7;13258;2
55;53;7;90180;1
55;46;7;15888;1
55;110;7;12123;1
55;43;6;5122;1
55;43;6;4444;1
55;154;5;131;126
55;53;6;1818;1
55;123;7;65013;1
55;111;6;4000;1
55;50;6;2211;8
55;149;6;1122;1
55;43;5;131;207
55;128;6;4447;2
55;123;6;5005;1
55;124;7;15151;1
55;53;6;1234;62
55;48;7;13333;1
55;52;6;2222;2
55;47;7;96;5
55;128;5;95;6
55;110;7;55333;38
55;126;6;12;11
55;126;6;13;3
55;126;7;12;9
55;126;7;14;1
55;126;7;55;4
55;149;5;95;3
55;47;3;12;31
55;94;7;55333;41
55;45;6;1221;32
55;50;7;50777;1
55;93;7;12333;1
55;25;7;22222;4
55;146;7;12100;12
55;44;5;555;18
55;124;5;700;16
55;45;7;12100;1
55;127;6;2211;3
55;83;5;96;21
55;128;7;13333;1
55;93;3;12;24
55;126;6;2323;2
55;149;7;12011;1
55;54;7;13777;1
55;25;5;700;20
55;53;6;95;4
55;53;7;45000;1
55;127;3;13;106
55;43;3;96;21
55;22;6;1313;1
55;127;7;96;4
55;48;6;2222;2
55;48;6;1233;1
55;128;6;1322;1
55;83;3;12;76
55;43;7;23333;2
55;124;6;2211;1
55;22;6;96;3
55;154;7;95;4
55;126;6;1322;4
55;94;6;5567;1
55;46;6;1234;76
55;46;6;4411;2
55;43;7;15120;1
55;93;7;13777;2
55;23;6;21;1
55;23;6;23;1
55;23;7;10;1
55;23;7;11;4
55;23;7;12;4
55;53;7;15888;1
55;124;6;2277;2
55;94;5;131;142
55;47;6;1533;2
55;25;5;131;211
55;45;6;1222;1
55;45;6;1234;69
55;127;6;1222;1
55;127;6;1234;67
55;52;6;1123;1
55;93;6;2299;1
55;22;6;1010;1
55;22;7;33456;1
55;110;6;5511;1
55;128;6;2222;1
55;126;7;44111;1
55;45;3;12;27
55;127;7;11777;1
55;146;6;96;2
55;48;6;1322;12
55;110;6;11;5
55;110;6;12;3
55;110;6;13;1
55;124;6;1000;1
55;127;6;4422;1
55;54;5;131;130
55;127;7;22111;1
55;110;6;21;1
55;110;7;11;1
55;110;7;12;1
55;110;7;13;5
55;110;7;55;1
55;110;7;70;1
55;146;5;95;10
55;23;5;95;4
55;146;6;2200;1
55;111;7;33456;1
55;83;7;96;3
55;128;6;1212;1
55;127;6;1322;7
55;49;6;5533;1
55;48;6;1221;55
55;146;6;5533;2
55;47;7;55333;52
55;94;6;2222;2
55;25;7;22555;1
55;48;7;11444;99
55;43;7;10444;2
55;53;6;13;3
55;53;7;45;2
55;53;7;70;1
55;124;7;33882;1
55;22;7;13333;7
55;123;6;4000;1
55;44;6;1123;1
55;149;7;44444;1
55;52;5;131;122
55;111;7;11;2
55;111;7;12;2
55;111;7;13;6
55;111;7;14;1
55;111;7;15;1
55;111;7;55;1
55;111;7;70;1
55;111;6;11;10
55;111;6;12;7
55;111;6;22;1
55;25;6;5005;1
55;146;7;55234;4
55;25;3;44;27
55;49;5;555;20
55;47;7;15333;2
55;50;6;96;2
55;126;6;1122;1
55;25;7;13;7
55;25;6;70;1
55;25;7;11;1
55;25;7;12;5
55;25;7;33;1
55;44;6;2211;1
55;52;3;13;102
55;111;6;1322;13
55;45;3;95;4
55;47;6;1122;1
55;22;7;11333;1
