cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;10;60002183462;ALEXANDRE GOMES DIOGENES;ALEXANDRE DIOGENES;REPUBLICANOS;ELEITO;MASCULINO;PREFEITO;60002183462.jpeg
Prefeito;11;60002218444;JOSÉ ABNER NOGUEIRA DIÓGENES PINHEIRO;ZÉ ABNER;PP;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002218444.jpg
Vereador;10000;60002183126;JOSÉ VALDI VIEIRA;VALDI VIEIRA;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002183126.jpeg
Vereador;10100;60002183127;VERA LUCIA VERAS DE FREITAS;VERA FREITAS;REPUBLICANOS;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002183127.jpeg
Vereador;10111;60002183130;RAIMUNDO UCHOA FILHO;RAIMUNDO FILHO;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002183130.jpeg
Vereador;10123;60002183135;NALECIA MARIA GARCIA DIOGENES;NALECIA DIOGENES;REPUBLICANOS;SUPLENTE;FEMININO;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;60002183135.jpeg
Vereador;10133;60002183133;LUCIMEIRE FERNANDES LEANDRO;MEIRINHA DO BOX;REPUBLICANOS;SUPLENTE;FEMININO;AGRICULTOR;60002183133.jpeg
Vereador;10222;60002183125;AURICELIO TEIXEIRA LIMA;AURICELIO;REPUBLICANOS;SUPLENTE;MASCULINO;VEREADOR;60002183125.jpeg
Vereador;10333;60002183137;JOSE UEIMAS NOGUEIRA;ZÉ UEIMA;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002183137.jpeg
Vereador;10444;60002183136;TALVANES JUCA ARRUDA;TALVANES;REPUBLICANOS;SUPLENTE;MASCULINO;EMPRESÁRIO;60002183136.jpeg
Vereador;10456;60002183124;FRANCISCO EDSON BOTÃO DA SILVA;EDSON FRANÇA;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002183124.jpeg
Vereador;10555;60002183134;MOACIR DIOGENES SOBRINHO;MOACIR DIOGENES;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002183134.jpeg
Vereador;10777;60002183129;MARIA APARECIDA NOGUEIRA;APARECIDA DA SAÚDE;REPUBLICANOS;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002183129.jpeg
Vereador;10789;60002183128;JOSE RUI PEIXOTO PINHEIRO;ZÉ RUI;REPUBLICANOS;ELEITO POR QP;MASCULINO;VEREADOR;60002183128.jpeg
Vereador;10888;60002183131;HERIKA GOMES DA SILVA;PROFESSORA HERIKA GOMES;REPUBLICANOS;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002183131.jpeg
Vereador;10999;60002183132;CHARLES DE LIMA NUNES;CHARLES NUNES;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002183132.jpeg
Vereador;11000;60002182493;MARIA BEATRIZ DA SILVA;BIA GUEDES;PP;SUPLENTE;FEMININO;EMPRESÁRIO;60002182493.jpg
Vereador;11011;60002182491;FERNANDO RAMALHO TRIGUEIRO MENDES;DR FERNANDO MÉDICO;PP;SUPLENTE;MASCULINO;MÉDICO;60002182491.jpg
Vereador;11111;60002182492;ADRIANO COSTA DE OLIVEIRA;ADRYAN OLIVEIRA;PP;SUPLENTE;MASCULINO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;60002182492.jpg
Vereador;11123;60002182485;LAZARO HENNEG VIDAL GUIMARÃES;LAZARO VIDAL;PP;SUPLENTE;MASCULINO;OUTROS;60002182485.jpg
Vereador;11222;60002182488;NAYANA LIMA SANTOS;NAYANA LIMA;PP;ELEITO POR QP;FEMININO;VEREADOR;60002182488.jpg
Vereador;11234;60002182489;FRANCISCO FERREIRA NUNES;CHICO RICO;PP;SUPLENTE;MASCULINO;OUTROS;60002182489.jpg
Vereador;11333;60002182483;JOSÉ RODRIGUES VIEIRA;JOSE RODRIGUES;PP;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002182483.jpg
Vereador;11555;60002182487;ROBSON DIÓGENES MARTINS;ROBINHO DE FRANCISCO;PP;SUPLENTE;MASCULINO;OUTROS;60002182487.jpg
Vereador;11666;60002182490;DIANA PAULA DE ARAÚJO MATIAS;DIANA PAULA;PP;SUPLENTE;FEMININO;AGENTE ADMINISTRATIVO;60002182490.jpg
Vereador;11770;60002182494;MARIA LUÍZA FREIRE DE MOURA;LUIZA FREIRE;PP;SUPLENTE;FEMININO;OUTROS;60002182494.jpg
Vereador;11777;60002182484;FRANCISCO VANALDO ARAUJO BATISTA;VANALDO BATISTA;PP;ELEITO POR MÉDIA;MASCULINO;EMPRESÁRIO;60002182484.jpg
Vereador;11999;60002182486;MARCOS CÉZAR DE QUEIROZ;MARCOS CÉZAR BILAU;PP;SUPLENTE;MASCULINO;ENGENHEIRO;60002182486.jpg
Vereador;13000;60002183145;RICARDO BRUNO DIOGENES SOUSA;BRUNO;PT;ELEITO POR QP;MASCULINO;VEREADOR;60002183145.jpeg
Vereador;13111;60002183144;MARIA MARILUCE OLIVEIRA SILVA;MARILUCE OLIVEIRA;PT;SUPLENTE;FEMININO;AGENTE ADMINISTRATIVO;60002183144.jpeg
Vereador;13123;60002183141;LUCIANO LOPES PEIXOTO;LUCIANO PEIXOTO;PT;SUPLENTE;MASCULINO;COMERCIANTE;60002183141.jpeg
Vereador;13222;60002183150;FRANCISCO WILLYTON PINHEIRO;NEGUIM DE VÓVÓ;PT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002183150.jpeg
Vereador;13333;60002183147;ERILEUDA NUNES PINHEIRO;LELEDA NUNES;PT;SUPLENTE;FEMININO;COMERCIANTE;60002183147.jpeg
Vereador;13444;60002183148;MARIA GISLENE DIOGENES OLIVEIRA;GIGI DIÓGENES;PT;SUPLENTE;FEMININO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;60002183148.jpeg
Vereador;13456;60002183149;HERBETH DIOGENES LIMA;GUERREIRO;PT;SUPLENTE;MASCULINO;CABELEIREIRO E BARBEIRO;60002183149.jpeg
Vereador;13487;60002183142;ANA CRISTINA DA SILVA COSTA;CRISTINA;PT;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002183142.jpeg
Vereador;13555;60002183151;FRANCISCO RIBAMAR DE SOUSA BEZERRA;CABEÇÃO;PT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002183151.jpeg
Vereador;13777;60002183138;JOSE ALVES SARMENTO;DEDÉ DAS ROUPAS;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002183138.jpeg
Vereador;13888;60002183143;FRANCISCO CHARLES DA SILVA NOGUEIRA;CHARLES NOGUEIRA;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002183143.jpeg
Vereador;13991;60002183140;ANTONIO LIMA UCHOA;ANTÔNIO DE DÉ;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002183140.jpeg
Vereador;13999;60002183146;FRANCISCA VANUBIA BEZERRA;VANÚBIA BEZERRA;PT;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002183146.jpeg
Vereador;15000;60002182583;FABIO FREITAS DA SILVA;FABIO FREITAS - FABIM;MDB;SUPLENTE;MASCULINO;DIRETOR DE ESTABELECIMENTO DE ENSINO;60002182583.jpeg
Vereador;15111;60002182590;FRANCISCA EVILANIA DE OLIVEIRA;PROFESSORA EVILANIA;MDB;SUPLENTE;FEMININO;PEDAGOGO;60002182590.jpeg
Vereador;15123;60002182584;FRANCISCA VALZENIR RODRIGUES SILVA;VALZA;MDB;SUPLENTE;FEMININO;AGRICULTOR;60002182584.jpg
Vereador;15222;60002182595;DAVI ARRUDA QUARESMA;DAVI ARRUDA;MDB;SUPLENTE;MASCULINO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002182595.jpeg
Vereador;15333;60002182582;DOMINIQUE KATE CAVALCANTE BARBOSA;DOMINIQUE CAVALCANTE;MDB;SUPLENTE;FEMININO;ADVOGADO;60002182582.jpeg
Vereador;15444;60002182585;FRANCISCO VALDERIY MORAIS;DR VALDERIY;MDB;SUPLENTE;MASCULINO;ADVOGADO;60002182585.jpeg
Vereador;15456;60002182586;FRANCISO ENEZANGELO FREIRE COSME;ENEZANGELO FREIRE;MDB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002182586.jpg
Vereador;15500;60002182591;ISRAELANE DE SOUSA ARAUJO;ISA SOUSA;MDB;SUPLENTE;FEMININO;FRENTISTA;60002182591.jpeg
Vereador;15555;60002386485;SERGIO HENRIQUE LOPES DE MIRANDA;DR. SERGIO MIRANDA;MDB;SUPLENTE;MASCULINO;MÉDICO;60002386485.jpeg
Vereador;15678;60002182588;EDGAR FERNANDES DE LIMA JUNIOR;EDGAR FERNANDES;MDB;SUPLENTE;MASCULINO;AGENTE ADMINISTRATIVO;60002182588.jpg
Vereador;15777;60002182589;BENEDITO MATIAS DA SILVA;ALEXANDRE;MDB;SUPLENTE;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;60002182589.jpeg
Vereador;15789;60002182594;CICERA NORONHA DA SILVA;CICERA NORONHA;MDB;SUPLENTE;FEMININO;EMPRESÁRIO;60002182594.jpeg
Vereador;15888;60002182587;RICARDO CEZAR PESSOA PINHEIRO;RICARDO PESSOA;MDB;SUPLENTE;MASCULINO;ENGENHEIRO;60002182587.jpeg
Vereador;15999;60002182592;KÁSSIUS VENICIUS MATIAS MOURÃO;KÁSSIUS MOURÃO;MDB;ELEITO POR QP;MASCULINO;ADVOGADO;60002182592.jpg
