cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;11;60001965406;FRANCISCO EDIBERTO DE SOUZA;BETÃO DO JAMES BEL;PP;ELEITO;MASCULINO;PREFEITO;60001965406.jpg
Prefeito;44;60002011193;FILIPE FELIX SOUSA;FILIPÃO;UNIÃO;NÃO ELEITO;MASCULINO;CONTADOR;60002011193.jpg
Prefeito;55;60002239954;BRUNA SAYURI KYOMEN RORIZ;BRUNA DO JOE;PSD;NÃO ELEITO;FEMININO;VEREADOR;60002239954.jpeg
Vereador;11000;60002019798;LARISSA LIMA LINHARES;DRA LARISSA LINHARES;PP;ELEITO POR QP;FEMININO;ADVOGADO;60002019798.jpg
Vereador;11111;60002019789;ETEVALDO FROTA XIMENES;ETEVALDO;PP;SUPLENTE;MASCULINO;VEREADOR;60002019789.jpg
Vereador;11112;60002019793;ADRIANA FERREIRA BARROS;ADRIANA BEL;PP;SUPLENTE;FEMININO;RECEPCIONISTA;60002019793.jpg
Vereador;11222;60002019796;JOSÉ OSMAR DA FROTA;SUBTENENTE FROTA;PP;SUPLENTE;MASCULINO;VEREADOR;60002019796.jpg
Vereador;11234;60002019792;FRANCISCO ALEUDINEY MONTE CUNHA;NEY MONTE;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002019792.jpg
Vereador;11333;60002019795;FRANCISCO HÉLDER DOS SANTOS;HÉLDER DA BOA VISTA;PP;ELEITO POR MÉDIA;MASCULINO;TRABALHADOR DE FABRICAÇÃO DE CALÇADOS E ARTEFATOS DE COURO;60002019795.jpg
Vereador;11444;60002019797;JOSÉ ROBERTO MOREIRA FONTENELE;ROBERTINHO;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002019797.jpg
Vereador;11555;60002019790;JOSÉ ROBERTO GOMES FROTA JÚNIOR;DEDÉ JÚNIOR;PP;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002019790.jpeg
Vereador;11888;60002019794;JOSÉ BENEDITO DIAS;BENÉ DIAS;PP;SUPLENTE;MASCULINO;MOTORISTA PARTICULAR;60002019794.jpg
Vereador;11999;60002019791;MARIA EDIVÂNIA DA SILVA;EDIVÂNIA;PP;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002019791.jpg
Vereador;20000;60002115756;DIEGO DE OLIVEIRA FONTENELE;DIEGO FONTENELE;PODE;SUPLENTE;MASCULINO;ODONTÓLOGO;60002115756.jpeg
Vereador;20111;60002115754;ANTONIA ANDREA GOMES DA PAZ;ANDREA DA PAZ;PODE;SUPLENTE;FEMININO;OUTROS;60002115754.jpeg
Vereador;20222;60002115758;JOSE EVANDRO ALVES PINHEIRO;EVANDRO BULEGA;PODE;SUPLENTE;MASCULINO;OUTROS;60002115758.jpeg
Vereador;20333;60002115755;MARIA ERILANDY DA CRUZ DIAS;LANDY DIAS;PODE;SUPLENTE;FEMININO;OUTROS;60002115755.jpg
