zona;secao;cargo;numero;votos
111;120;7;15000;2
111;133;6;1313;3
111;120;7;23456;1
111;121;6;1233;3
111;153;7;13258;3
111;122;6;5044;1
111;137;3;13;131
111;141;7;70321;1
111;166;7;13258;3
111;124;6;1322;22
111;139;6;4410;2
111;128;6;5055;2
111;153;3;96;6
111;158;7;13456;16
111;162;7;12500;12
111;133;7;13333;1
111;161;6;2200;1
111;174;6;2244;1
111;130;6;1322;20
111;136;6;1234;20
111;164;7;13777;1
111;137;7;33123;1
111;130;6;4445;1
111;150;7;13132;1
111;150;7;70222;10
111;133;7;95;8
111;120;7;22001;1
111;176;7;12000;1
111;139;5;700;30
111;131;7;44111;18
111;158;6;4477;2
111;148;3;44;9
111;177;7;44111;3
111;162;6;1322;18
111;154;7;13258;3
111;146;6;1533;3
111;149;6;2288;9
111;153;6;2200;1
111;124;6;1111;7
111;120;7;10000;1
111;132;7;10190;1
111;139;7;12111;5
111;146;3;12;5
111;131;7;15115;1
111;131;6;1010;1
111;131;6;4456;1
111;149;6;5511;1
111;139;7;45300;2
111;134;6;5511;6
111;163;6;4444;2
111;164;6;4444;1
111;176;3;95;6
111;156;5;131;204
111;153;7;15123;1
111;154;6;1213;5
111;158;7;33000;3
111;152;7;44190;1
111;167;6;4488;34
111;162;3;12;8
111;167;7;15123;3
111;130;5;96;18
111;133;6;1214;3
111;131;5;700;52
111;131;3;13;141
111;133;6;1515;1
111;175;5;555;1
111;170;7;55555;1
111;128;7;55678;4
111;128;6;2222;1
111;138;6;1111;7
111;135;7;44111;12
111;131;6;4012;2
111;160;3;95;10
111;170;5;95;5
111;120;6;1010;2
111;120;6;4456;1
111;166;7;11000;2
111;158;5;96;27
111;130;7;33789;2
111;124;7;22001;1
111;157;6;1233;8
111;130;7;13234;1
111;139;7;15123;1
111;163;6;3000;1
111;152;6;2277;2
111;135;7;11113;8
111;135;7;22022;1
111;146;6;1313;1
111;150;7;13333;1
111;146;6;4488;32
111;156;3;44;41
111;122;7;23456;1
111;141;7;33777;8
111;176;6;1313;5
111;157;6;4511;1
111;137;7;44777;1
111;169;3;12;6
111;121;3;95;3
111;164;7;11999;5
111;137;7;45111;8
111;145;6;1010;1
111;158;7;12600;2
111;163;6;1322;49
111;158;3;96;15
111;146;6;1233;4
111;138;7;44776;1
111;124;7;55678;9
111;145;7;22556;1
111;154;6;1313;1
111;133;6;5567;1
111;176;6;1233;4
111;163;3;13;232
111;156;6;1533;23
111;153;7;70090;1
111;135;7;33000;1
111;169;7;44456;1
111;137;7;70123;1
111;154;3;13;180
111;141;6;1233;5
111;163;7;12123;9
111;160;7;11113;3
111;154;7;95;2
111;154;6;1111;1
111;159;7;95;3
111;176;6;5044;1
111;162;6;1313;1
111;150;6;2244;2
111;136;3;44;47
111;134;6;5588;8
111;176;6;1533;2
