cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60001963658;ILANNA MOURA AZEVEDO CIRILO;ILANNA CIRILO;PT;NÃO ELEITO;FEMININO;PSICÓLOGO;60001963658.jpg
Prefeito;35;60002397989;ANTÔNIA ERINEIDE BRASILEIRO DE OLIVEIRA;TONHA DO DANUSIO LOREL;PMB;NÃO ELEITO;FEMININO;AGRICULTOR;60002397989.jpeg
Prefeito;40;60002184344;VICENTE DE PAULO SOUSA E SILVA;VICENTE DO ZUZA;PSB;ELEITO;MASCULINO;OUTROS;60002184344.jpg
Prefeito;55;60002179620;VALMIRLAN FECHINE JAMACARU;DR VALMIRLAN DA SAUDE;PSD;NÃO ELEITO;MASCULINO;ODONTÓLOGO;60002179620.jpg
Vereador;10000;60002108190;ANTONIO WAGNER FELIX MOTA;WAGNER DO ZECA MOTA;REPUBLICANOS;ELEITO POR QP;MASCULINO;OUTROS;60002108190.jpg
Vereador;10111;60002108192;AUGUSTO CEZAR MATOS JUNIOR;PROFESSOR JUNIOR;REPUBLICANOS;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002108192.jpeg
Vereador;10123;60002108191;ANDREA PESSOA MENESES;PROF ANDREA MENESES;REPUBLICANOS;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002108191.jpg
Vereador;10190;60002108196;FRANCISCA IRACILDA VIRIATO VIEIRA;PIRRITA;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002108196.jpg
Vereador;10222;60002108198;MARIA ELIZANGELA BARBOSA FARIAS;ELIZANGELA DO PAULINHO NICÓ;REPUBLICANOS;ELEITO POR QP;FEMININO;OUTROS;60002108198.jpg
Vereador;10333;60002108202;PAULO SERGIO SANTOS BEZERRA;PAULO SERGIO;REPUBLICANOS;SUPLENTE;MASCULINO;ADVOGADO;60002108202.jpg
Vereador;10345;60002397922;MARIA DILVANIR GOMES ALMEIDA;DILVANIR;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002397922.jpg
Vereador;10444;60002108201;GILBERTO CAVALCANTE DE SOUSA;BETO CARNEIRO;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60002108201.jpg
Vereador;10456;60002108193;IZAQUEU HONORIO DE SOUSA;ZAQUEU;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002108193.jpg
Vereador;10555;60002108195;JOSE OZEAS DE SOUZA FERREIRA;OZEAS JILÓ;REPUBLICANOS;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002108195.jpg
Vereador;10777;60002108199;JOÃO FLAVIO PESSOA BRAGA;JOÃO FLAVIO;REPUBLICANOS;ELEITO POR QP;MASCULINO;FISCAL;60002108199.jpg
Vereador;10789;60002108197;FRANCISCO JOSELANE DE CASTRO MOURA;JOSELANE DA SAÚDE;REPUBLICANOS;SUPLENTE;MASCULINO;AGENTE DE SAÚDE E SANITARISTA;60002108197.jpg
Vereador;10888;60002108194;SERVULO RODRIGUES DE MACEDO;SERVULO MACEDO;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;OUTROS;60002108194.jpg
Vereador;10999;60002108188;ALESSANDRA ACACIO PINHO;ALESSANDRA ACACIO;REPUBLICANOS;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002108188.jpg
Vereador;11000;60002197772;ANTONIO GLAUBYO SOUSA DOS SANTOS;GLAUBYO;PP;NÃO ELEITO;MASCULINO;OUTROS;60002197772.jpg
Vereador;11111;60002197782;DIEGO ALMEIDA FLOR;DIEGO FLOR;PP;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002197782.jpg
Vereador;11222;60002197771;GERMANO DE SOUSA FEITOSA;GERMANO FEITOSA;PP;NÃO ELEITO;MASCULINO;POLICIAL MILITAR;60002197771.jpg
Vereador;11223;60002197773;RICARDO ARAÚJO BERTINI;RICARDO BERTINI;PP;NÃO ELEITO;MASCULINO;ODONTÓLOGO;60002197773.jpg
Vereador;11333;60002197776;JOSE JOSELIO SIMPLICIO DE MORAES;PROF JOCELIO DO PRECE;PP;NÃO ELEITO;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002197776.jpg
Vereador;11444;60002197775;ELZA PEREIRA DE SOUSA;ELZA;PP;NÃO ELEITO;FEMININO;DONA DE CASA;60002197775.jpg
Vereador;11555;60002197778;MARIA DE FATIMA GUIMARÃES;FAFÁ;PP;NÃO ELEITO;FEMININO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002197778.jpg
Vereador;11777;60002197779;MARIA ELIAZIRA LIMA DE ARAÚJO;LORA DO CAMPO DE AVIAÇÃO;PP;NÃO ELEITO;FEMININO;DONA DE CASA;60002197779.jpg
Vereador;11789;60002197781;FRANCISCO RICARDO JUNIOR DE ALMEIDA ROCHA;RICARDO JUNIOR;PP;NÃO ELEITO;MASCULINO;OUTROS;60002197781.jpg
Vereador;11888;60002197780;CICERO LAURIANO ALVES;CICERO LAURINO;PP;NÃO ELEITO;MASCULINO;OUTROS;60002197780.jpg
Vereador;12000;60002313684;JOSE FRANÇUAR ALVES MAGALHÃES;FRANÇUAR MAGALHÃES;PDT;ELEITO POR MÉDIA;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002313684.jpg
Vereador;12111;60002313682;FRANCISCO EDSON DE SOUSA FERREIRA;EDSON DO XIXÁ;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002313682.jpg
