zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
15;197;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;180;
15;198;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;347;201
15;199;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;354;203
15;200;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;350;202
15;204;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;257;
15;205;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;257;
15;206;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;253;
15;207;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;256;
15;208;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;256;
15;209;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;253;
15;210;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;256;
15;211;1031;ESCOLA DE ENSINO MÉDIO MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 289;CENTRO - SEDE;63310000;256;
15;212;1058;ESCOLA MUNICIPAL AGOSTINHO JOSE GARCIA;SITIO ALTOS;SITIO ALTOS;63310000;132;
15;213;1074;ESCOLA MUNICIPAL ANTONIO CESAR DE MENESES;SITIO LOGRADOURO S/N;LOGRADOURO - SITIO;63310000;145;
15;214;1074;ESCOLA MUNICIPAL ANTONIO CESAR DE MENESES;SITIO LOGRADOURO S/N;LOGRADOURO - SITIO;63310000;316;
15;215;1074;ESCOLA MUNICIPAL ANTONIO CESAR DE MENESES;SITIO LOGRADOURO S/N;LOGRADOURO - SITIO;63310000;320;
15;216;1082;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO FERREIRA VIANA;SITIO CACHACO S/N;CACHACO - SITIO;63310000;270;
15;217;1082;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO FERREIRA VIANA;SITIO CACHACO S/N;CACHACO - SITIO;63310000;269;
15;218;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;245;
15;219;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;237;
15;220;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;219;
15;221;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;219;
15;222;1120;EEF BERNARDO FERREIRA ALENCAR;SITIO UMARIZINHO;SITIO UMARIZINHO;63310000;385;223
15;224;1163;CRECHE RITA FERREIRA DE ALENCAR;DISTRITO PIO X;PIO X - DISTRITO;63310000;232;225
15;226;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;223;
15;227;1155;ESCOLA MUNICIPAL VICENTE FERREIRA CLAUDINO;SITIO PITOMBEIRA S/N;PITOMBEIRA - SITIO;63310000;136;
