cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60001982464;FERNANDO MATOS SANTANA;FERNANDO SANTANA;PT;NÃO ELEITO;MASCULINO;DEPUTADO;60001982464.jpeg
Prefeito;20;60002106958;GLÊDSON LIMA BEZERRA;GLÊDSON BEZERRA;PODE;ELEITO;MASCULINO;POLICIAL CIVIL;60002106958.jpg
Prefeito;29;60002317238;LINO ALVES DE ALMEIDA;LINO ALVES;PCO;NÃO ELEITO;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002317238.jpeg
Prefeito;80;60002030089;SUED CARVALHO;SUED CARVALHO;UP;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO MÉDIO;60002030089.jpg
Vereador;11000;60002109232;GWERSON JOCSAN QUEIROZ DE FIGUEIREDO;DR QUEIROZ;PP;SUPLENTE;MASCULINO;ADVOGADO;60002109232.jpg
Vereador;11011;60002109229;THIAGO GONÇALVES PEREIRA COSTA;DR THIAGO BALBINO;PP;SUPLENTE;MASCULINO;ADVOGADO;60002109229.jpg
Vereador;11012;60002109222;HOBERLANDE LIMA ROCHA;HOBERLANDE ROCHA;PP;SUPLENTE;MASCULINO;ENFERMEIRO;60002109222.jpg
Vereador;11111;60002109233;JOAO PAULO NUNES FERREIRA;DR JOÃO PAULO;PP;SUPLENTE;MASCULINO;ADVOGADO;60002109233.jpg
Vereador;11123;60002109221;MARCOS ANTONIO DE ARAUJO DOS  SANTOS;ANTONIO DE ELVIRA;PP;SUPLENTE;MASCULINO;OUTROS;60002109221.jpg
Vereador;11147;60002109226;FRANCISCA BEZERRA CARVALHO;PROFESSORA CARVALHO;PP;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002109226.jpg
Vereador;11190;60002109236;PEDRO PEREIRA GADELHA;TENENTE GADELHA;PP;SUPLENTE;MASCULINO;MILITAR REFORMADO;60002109236.jpg
Vereador;11222;60002109223;ANTONIO ROBERIO DE OLIVEIRA;ROBÉRIO MOTOTAXI;PP;SUPLENTE;MASCULINO;OUTROS;60002109223.jpg
Vereador;11223;60002109216;EDIVALDO TAVARES DA SILVA;GALEGO DA ÁGUA;PP;SUPLENTE;MASCULINO;OUTROS;60002109216.jpg
Vereador;11225;60002109234;CICERA MARIA DA SILVA;CICINHA;PP;SUPLENTE;FEMININO;COMERCIANTE;60002109234.jpg
Vereador;11233;60002109231;CICERO DA SILVA;LOURO DA LIMPEZA;PP;SUPLENTE;MASCULINO;OUTROS;60002109231.jpg
Vereador;11234;60002109218;MARIA EDILEUMA DOS SANTOS REGAZZINI;EDILEUMA DA BOUTIK;PP;SUPLENTE;FEMININO;COMERCIANTE;60002109218.jpg
Vereador;11333;60002109237;VANDERLUCIO LOPES PEREIRA;VANDINHO PEREIRA;PP;ELEITO POR QP;MASCULINO;OUTROS;60002109237.jpg
Vereador;11345;60002109219;CHEILA MARIA DE LACERDA MOURA;CHEYLLA LACERDA;PP;SUPLENTE;FEMININO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002109219.jpg
Vereador;11444;60002109225;JOSÉ RONALDO DE LIMA MOREIRA;RONALDO MOREIRA ACS;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002109225.jpg
Vereador;11456;60002109220;QUEILA ANDRADE DE CASTRO LIMA CAMPOS;QUEILA CASTRO;PP;SUPLENTE;FEMININO;OUTROS;60002109220.jpg
Vereador;11512;60002109224;CICERO ALBERTO RIBEIRO SILVA;TESTINHA;PP;SUPLENTE;MASCULINO;COMERCIANTE;60002109224.jpg
Vereador;11555;60002109230;EDIVALDO PAULINO DA SILVA;EDIVALDO PAULINO;PP;SUPLENTE;MASCULINO;REPRESENTANTE COMERCIAL;60002109230.jpg
Vereador;11666;60002109235;EDNA TAVARES LOPES NASCIMENTO;EDNA TAVARES;PP;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002109235.jpg
Vereador;11777;60002109227;DANIEL BEZERRA FURTADO;DANIEL FURTADO;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002109227.jpg
Vereador;11888;60002109217;FRANCIMAR DE LIMA DA SILVA;CIMAR PRESIDENTE;PP;SUPLENTE;MASCULINO;AGRICULTOR;60002109217.jpg
Vereador;11999;60002109228;MARIA GORETE SOARES SOBREIRA;GORETE SOBREIRA;PP;SUPLENTE;FEMININO;OUTROS;60002109228.jpg
Vereador;13000;60002383001;SAMARA BATISTA OLIVEIRA;SAMARA OLIVEIRA;PT;SUPLENTE;FEMININO;OUTROS;60002383001.jpeg
Vereador;13013;60002110589;RONALDO DE ARAUJO;RONALDO DAS LUTAS;PT;SUPLENTE;MASCULINO;OUTROS;60002110589.jpg
Vereador;13111;60002110577;FRANCISCA DAS CHAGAS DE CARVALHO ANDRADE;CHAGUINHA;PT;SUPLENTE;FEMININO;SERVIDOR PÚBLICO ESTADUAL;60002110577.jpg
Vereador;13113;60002110575;FAGNER PEREIRA LOPES;FAGNER LOPES;PT;SUPLENTE;MASCULINO;ADVOGADO;60002110575.jpeg
Vereador;13120;60002110591;JACQUELINE FERREIRA GOUVEIA;JACQUELINE GOUVEIA;PT;ELEITO POR QP;FEMININO;VEREADOR;60002110591.jpg
Vereador;13123;60002110579;LUIZ ALBERTO DE FREITAS;LUIZ ALBERTO;PT;SUPLENTE;MASCULINO;OUTROS;60002110579.jpg
Vereador;13153;60002110576;PAULO EMILIO CORDEIRO CAMPOS;PAULO EMILIO CAMPOS;PT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002110576.jpg
Vereador;13222;60002110580;JOSE BARBOSA DOS SANTOS NETO;BARBOSA NETO;PT;ELEITO POR QP;MASCULINO;OUTROS;60002110580.jpg
Vereador;13333;60002110581;JOSE RAFAEL DA SILVA SANTOS;RAFAEL SILVA;PT;SUPLENTE;MASCULINO;OUTROS;60002110581.jpg
Vereador;13456;60002110587;ALYNE ALENCAR SILVA NOVO CUBA;DRA ALYNE ALENCAR;PT;SUPLENTE;FEMININO;MÉDICO;60002110587.jpeg
Vereador;13900;60002110582;WILLIAM DOS SANTOS BAZILIO;BILINHA;PT;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002110582.jpg
Vereador;13999;60002110578;LUIZ CARLOS VALENTIM DOS SANTOS;LULINHA;PT;SUPLENTE;MASCULINO;EMPRESÁRIO;60002110578.jpeg
Vereador;15000;60002107244;LUCAS RODRIGUES SOARES NETO;LUCAS DO HORTO;MDB;SUPLENTE;MASCULINO;VEREADOR;60002107244.jpeg
Vereador;15010;60002107235;ANA CASSIA SALDANHA DE SOUZA BERNARDINO;DRA. CASSIA SALDANHA;MDB;SUPLENTE;FEMININO;BIÓLOGO E BIOMÉDICO;60002107235.jpeg
Vereador;15100;60002107236;MARIA INÊS ROCHA;INÊS ROCHA;MDB;SUPLENTE;FEMININO;OUTROS;60002107236.jpg
Vereador;15111;60002107243;MARIA CLAUDIANA DA SILVA;CLAUDIA KARIRI;MDB;SUPLENTE;FEMININO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;60002107243.jpeg
Vereador;15123;60002107230;MARIA DE LOURDES DA SILVA SOUZA NASCIMENTO;BRANQUINHA DO HORTO;MDB;SUPLENTE;FEMININO;COMERCIANTE;60002107230.jpg
Vereador;15150;60002107248;PAULO HENRIQUE DA SILVEIRA;PAULO HENRIQUE;MDB;SUPLENTE;MASCULINO;OUTROS;60002107248.jpeg
Vereador;15151;60002107241;FRANCISCO HONORIO DA SILVA OLIVEIRA;DOCA OLIVEIRA;MDB;SUPLENTE;MASCULINO;OUTROS;60002107241.jpeg
Vereador;15154;60002107245;MARIA BESERRA MOREIRA NUNES;MARIA BESERRA DO BEC;MDB;SUPLENTE;FEMININO;ENGENHEIRO;60002107245.jpeg
Vereador;15222;60002107234;RAIMUNDO FARIAS GREGÓRIO JUNIOR;RAIMUNDO JR;MDB;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002107234.jpg
Vereador;15234;60002107231;HIGIA RIBEIRO DO AMARAL;DRA. HIGIA AMARAL;MDB;SUPLENTE;FEMININO;MÉDICO;60002107231.jpeg
Vereador;15321;60002107233;GILBERTO RICARTE CLEMENTINO;GILBERTO RICARTE;MDB;SUPLENTE;MASCULINO;EMPRESÁRIO;60002107233.jpg
Vereador;15444;60002107238;JOSÉ ÂNGELO FILHO;LEROSO;MDB;SUPLENTE;MASCULINO;OUTROS;60002107238.jpg
Vereador;15500;60002107246;MARIA EURIDES DE SOUZA;EURIDES;MDB;SUPLENTE;FEMININO;OUTROS;60002107246.jpeg
Vereador;15511;60002107237;JOELSON OLIVEIRA DA SILVA;JOELSON OLIVEIRA;MDB;SUPLENTE;MASCULINO;OUTROS;60002107237.jpeg
Vereador;15555;60002107250;ANTONIO VIEIRA NETO;CAPITÃO VIEIRA;MDB;ELEITO POR QP;MASCULINO;VEREADOR;60002107250.jpg
Vereador;15700;60002107239;JEAN CARLOS MELO DA SILVA;JEAN DA MADEREIRA;MDB;SUPLENTE;MASCULINO;EMPRESÁRIO;60002107239.jpeg
Vereador;15777;60002107240;PAULO HENRIQUE MENESES LOBO;PAULINHO;MDB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002107240.jpeg
Vereador;15800;60002107232;MARIA APARECIDA SILVA SANTANA;APARECIDA SANTANA;MDB;NÃO ELEITO;FEMININO;DONA DE CASA;60002107232.jpeg
Vereador;15888;60002107249;JOSE IVANILDO ROSENDO DO NASCIMENTO;IVANILDO ROSENDO;MDB;SUPLENTE;MASCULINO;VEREADOR;60002107249.jpg
Vereador;15999;60002107247;MÁRCIA MARIA DOS SANTOS COSTA;MÁRCIA COSTA;MDB;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60002107247.jpg
Vereador;18000;60002317015;RICARDO SILVA GALENO;RICARDO DO FRANCISCANO;REDE;NÃO ELEITO;MASCULINO;PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR;60002317015.jpg
