cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Deputado Estadual;10000;60001608819;LUIZ HENRIQUE CASTELO LIMA;APÓSTOLO LUIZ HENRIQUE;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;60001608819.jpg
Deputado Estadual;10001;60001608842;JUAN CARLOS BRILHANTE LEITE CARVALHO;JUAN BRILHANTE;REPUBLICANOS;SUPLENTE;MASCULINO;EMPRESÁRIO;60001608842.jpg
Deputado Estadual;10123;60001608816;DAVID DE ALBUQUERQUE DURAND;DAVID DURAND;REPUBLICANOS;ELEITO POR QP;MASCULINO;DEPUTADO;60001608816.jpg
Deputado Estadual;10177;60001608815;ROSANGELA ALVES BRAUNA;ROSA BRAUNA;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60001608815.jpg
Deputado Estadual;11000;60001619178;JOÃO JAIME GOMES MARINHO DE ANDRADE;JOÃO JAIME;PP;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60001619178.jpg
Deputado Estadual;11111;60001619179;JOSE JACOME CARNEIRO ALBUQUERQUE;ZEZINHO ALBUQUERQUE;PP;ELEITO POR QP;MASCULINO;DEPUTADO;60001619179.jpg
Deputado Estadual;11113;60001619181;ANTONIO ALMIR BIÉ DA SILVA;ALMIR BIÉ;PP;SUPLENTE;MASCULINO;COMERCIANTE;60001619181.jpg
Deputado Estadual;11123;60001619174;FRANCISCO ROSÁLIO LOPES DANIEL;ROSÁLIO DANIEL;PP;SUPLENTE;MASCULINO;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;60001619174.jpg
Deputado Estadual;11222;60001619186;PAULO VICTOR TAVARES GURGEL;DR VICTOR GURGEL;PP;SUPLENTE;MASCULINO;MÉDICO;60001619186.jpg
Deputado Estadual;11333;60001619176;RAIMUNDA HILMA ARAUJO LIRA COUTINHO;HILMA COUTINHO;PP;SUPLENTE;FEMININO;EMPRESÁRIO;60001619176.jpg
Deputado Estadual;11999;60001619183;MOÉSIO LOIOLA DE MELO;MOÉSIO LOIOLA;PP;SUPLENTE;MASCULINO;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;60001619183.jpeg
Deputado Estadual;12000;60001603535;EVANDRO SÁ BARRETO LEITÃO;EVANDRO LEITÃO;PDT;ELEITO POR QP;MASCULINO;DEPUTADO;60001603535.jpeg
Deputado Estadual;12114;60001603525;GUILHERME SAMPAIO LANDIM;GUILHERME LANDIM;PDT;ELEITO POR QP;MASCULINO;MÉDICO;60001603525.jpg
Deputado Estadual;12120;60001603537;MARIANGELA AUTO GOMES DE OLIVEIRA;MARIANGELA BANDEIRA;PDT;SUPLENTE;FEMININO;VEREADOR;60001603537.jpg
Deputado Estadual;12123;60001603529;FRANCISCO CLAUDIO PINTO PINHO;CLÁUDIO PINHO;PDT;ELEITO POR QP;MASCULINO;TABELIÃO;60001603529.jpeg
Deputado Estadual;12200;60001603526;LILIAN RODRIGUES CAVALCANTE;LILIAN CAVALCANTE;PDT;SUPLENTE;FEMININO;EMPRESÁRIO;60001603526.jpg
Deputado Estadual;12222;60001603520;FRANCISCO OSMAR DIÓGENES BAQUIT;OSMAR BAQUIT;PDT;ELEITO POR QP;MASCULINO;DEPUTADO;60001603520.jpeg
Deputado Estadual;12300;60001603536;FRANCISCO JOSE QUEIROZ MAIA FILHO;QUEIROZ FILHO;PDT;ELEITO POR QP;MASCULINO;DEPUTADO;60001603536.jpg
Deputado Estadual;12333;60001603545;MARCOS MARCEL RODRIGUES SOBREIRA;MARCOS SOBREIRA;PDT;ELEITO POR QP;MASCULINO;ADVOGADO;60001603545.jpg
Deputado Estadual;12344;60001603544;JANE RUTH CHAVES NASCIMENTO VIANA;JANNE RUTH;PDT;SUPLENTE;FEMININO;PRODUTOR DE ESPETÁCULOS PÚBLICOS;60001603544.jpeg
Deputado Estadual;12345;60001603543;LIA FERREIRA GOMES;LIA GOMES;PDT;ELEITO POR QP;FEMININO;MÉDICO;60001603543.jpeg
Deputado Estadual;12456;60001603528;ROMEU ALDIGUERI DE ARRUDA COELHO;ROMEU ALDIGUERI;PDT;ELEITO POR QP;MASCULINO;ADVOGADO;60001603528.jpeg
Deputado Estadual;12500;60001603518;JOÃO SALMITO FILHO;SALMITO;PDT;ELEITO POR MÉDIA;MASCULINO;SOCIÓLOGO;60001603518.jpeg
Deputado Estadual;12555;60001603523;ORIEL GUIMARAES NUNES FILHO;ORIEL FILHO;PDT;ELEITO POR MÉDIA;MASCULINO;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;60001603523.jpeg
Deputado Estadual;12600;60001603539;AGOSTINHO FREDERICO TIN CARMO GOMES;TIN GOMES;PDT;SUPLENTE;MASCULINO;DEPUTADO;60001603539.jpeg
Deputado Estadual;12888;60001603516;SERGIO DE ARAÚJO LIMA AGUIAR;SERGIO AGUIAR;PDT;ELEITO POR QP;MASCULINO;ADVOGADO;60001603516.jpg
Deputado Estadual;12999;60001603532;BRUNO TORQUATO PEDROSA;BRUNO PEDROSA;PDT;SUPLENTE;MASCULINO;ADVOGADO;60001603532.jpeg
Deputado Estadual;13100;60001633652;LILIANE DA SILVEIRA ARAUJO;LILIANE;PT;SUPLENTE;FEMININO;ADVOGADO;60001633652.jpg
Deputado Estadual;13111;60001633676;PEDRO NETO LOBO SOARES;PEDRO LOBO;PT;SUPLENTE;MASCULINO;DEPUTADO;60001633676.jpg
Deputado Estadual;13123;60001633648;MANOEL MISSIAS BEZERRA;MISSIAS DO MST;PT;ELEITO POR QP;MASCULINO;AGRICULTOR;60001633648.jpg
Deputado Estadual;13131;60001633660;MARIANA VIEIRA LACERDA;MARI LACERDA;PT;SUPLENTE;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60001633660.jpeg
Deputado Estadual;13132;60001633668;JOSE ACRISIO DE SENA;ACRISIO SENA;PT;SUPLENTE;MASCULINO;DEPUTADO;60001633668.jpeg
Deputado Estadual;13133;60001633656;LARISSA MARIA FERNANDES GASPAR DA COSTA;LARISSA GASPAR;PT;ELEITO POR MÉDIA;FEMININO;VEREADOR;60001633656.jpg
Deputado Estadual;13220;60001633651;LUANA VALIM DA SILVA SOUZA;LUANA VALIM;PT;SUPLENTE;FEMININO;OUTROS;60001633651.jpg
Deputado Estadual;13222;60001633655;FERNANDO MATOS SANTANA;FERNANDO SANTANA;PT;ELEITO POR QP;MASCULINO;DEPUTADO;60001633655.jpeg
Deputado Estadual;13234;60001633635;GUILHERME DE FIGUEIREDO SAMPAIO;GUILHERME SAMPAIO;PT;SUPLENTE;MASCULINO;VEREADOR;60001633635.jpeg
Deputado Estadual;13333;60001633642;MOISES BRAZ RICARDO;MOISES BRAZ;PT;ELEITO POR QP;MASCULINO;DEPUTADO;60001633642.jpeg
Deputado Estadual;13444;60001633674;FRANCISCO JUAREZ CRUZ DE VASCONCELOS FILHO;DR. JUAREZ VASCONCELOS;PT;SUPLENTE;MASCULINO;MÉDICO;60001633674.jpg
Deputado Estadual;13456;60001633671;FRANCISCO DE ASSIS DINIZ;DE ASSIS DINIZ;PT;ELEITO POR QP;MASCULINO;OUTROS;60001633671.jpg
Deputado Estadual;13555;60001633675;JULIANA DE HOLANDA LUCENA RODRIGUES;JULIANA LUCENA;PT;ELEITO POR QP;FEMININO;ADVOGADO;60001633675.jpeg
Deputado Estadual;13777;60001633657;ANTONIO VALDENIZO DA COSTA;NIZO;PT;SUPLENTE;MASCULINO;DEPUTADO;60001633657.jpg
Deputado Estadual;14122;60001668686;ANA MARIA MOREIRA FIGUEIREDO;CANTORA ANA FIGUEIREDO;PTB;NÃO ELEITO;FEMININO;EMPRESÁRIO;60001668686.jpg
Deputado Estadual;14444;60001668694;RENATA DE SOUSA SAMPAIO;RENATA SAMPAIO;PTB;NÃO ELEITO;FEMININO;OUTROS;60001668694.jpeg
Deputado Estadual;15000;60001635815;EDILARDO EUFRASIO DA CRUZ;EDILARDO EUFRASIO;MDB;SUPLENTE;MASCULINO;ECONOMISTA;60001635815.jpg
Deputado Estadual;15120;60001635816;JACQUELINE FERREIRA GOUVEIA;JACQUELINE GOUVEIA;MDB;SUPLENTE;FEMININO;VEREADOR;60001635816.jpg
Deputado Estadual;15123;60001635804;AUDIC CAVALCANTE MOTA DIAS;AUDIC MOTA;MDB;SUPLENTE;MASCULINO;DEPUTADO;60001635804.jpeg
Deputado Estadual;15222;60001635812;DAVID NEY GONÇALVES DE MACÊDO;DAVI DE RAIMUNDÃO;MDB;ELEITO POR QP;MASCULINO;DEPUTADO;60001635812.jpg
Deputado Estadual;15333;60001635805;DANNIEL LOPES DE OLIVEIRA SOUSA;DANNIEL OLIVEIRA;MDB;ELEITO POR QP;MASCULINO;DEPUTADO;60001635805.jpeg
Deputado Estadual;15555;60001635818;FELIPE AGUIAR DE MENESES;FELIPE AGUIAR;MDB;SUPLENTE;MASCULINO;ADVOGADO;60001635818.jpeg
Deputado Estadual;16000;60001609002;GERALDO MANO MAGELA FILHO;MAGELA;PSTU;NÃO ELEITO;MASCULINO;TRABALHADOR DE CONSTRUÇÃO CIVIL;60001609002.jpeg
Deputado Estadual;19000;60001613148;FRANCISCO EVANILSON DA SILVA;MISSIONÁRIO EVANILSON BARBOSA;PODE;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60001613148.jpg
Deputado Estadual;22000;60001633820;EDMAR FERNANDES DE ARAÚJO FILHO;DR EDMAR FERNADES;PL;SUPLENTE;MASCULINO;MÉDICO;60001633820.jpg
Deputado Estadual;22022;60001633791;CARMELO SILVEIRA CARNEIRO LEÃO NETO;CARMELO NETO;PL;ELEITO POR QP;MASCULINO;VEREADOR;60001633791.jpg
Deputado Estadual;22111;60001633805;PEDRO VICTOR COLARES GOMES DE MATOS;PEDRO MATOS;PL;SUPLENTE;MASCULINO;ADVOGADO;60001633805.jpg
