zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
75;1;1015;CENTRO VOCACIONAL TECNOLOGICO DE ITAICABA;RUA CORONEL JOAO BATISTA 248;CENTRO;62820000;348;
75;2;1015;CENTRO VOCACIONAL TECNOLOGICO DE ITAICABA;RUA CORONEL JOAO BATISTA 248;CENTRO;62820000;340;
75;3;1023;E.E.F.M. JOAO BARBOSA LIMA;RUA CEL JOAO BATISTA 397;CENTRO;62820000;216;
75;4;1031;E.E.F.T.I. PADRE ABILIO MONTEIRO NETO;RUA JOAO BARBOSA LIMA 1074;CENTRO;62820000;318;
75;5;1031;E.E.F.T.I. PADRE ABILIO MONTEIRO NETO;RUA JOAO BARBOSA LIMA 1074;CENTRO;62820000;312;
75;6;1040;CEI FRANCISCO AMARAL MAIA;LOGRADOURO;LOGRADOURO;62820000;289;102
75;7;1040;CEI FRANCISCO AMARAL MAIA;LOGRADOURO;LOGRADOURO;62820000;372;107,142
75;8;1058;E.E.F.  JEOVA COSTA LIMA;CAMURIM;CAMURIM;62820000;215;11
75;9;1066;E.E.F.  RAIMUNDO NONATO GOMES DINIZ;TABULEIRO DO LUNA;TABULEIRO DO LUNA;62820000;238;
75;10;1074;PREFEITURA MUNICIPAL DE ITAIÇABA;PRAÇA PAULO SARASATE 298;CENTRO;62820000;336;
75;12;1023;E.E.F.M. JOAO BARBOSA LIMA;RUA CEL JOAO BATISTA 397;CENTRO;62820000;220;
75;13;1023;E.E.F.M. JOAO BARBOSA LIMA;RUA CEL JOAO BATISTA 397;CENTRO;62820000;219;
75;14;1023;E.E.F.M. JOAO BARBOSA LIMA;RUA CEL JOAO BATISTA 397;CENTRO;62820000;220;
75;71;1066;E.E.F.  RAIMUNDO NONATO GOMES DINIZ;TABULEIRO DO LUNA;TABULEIRO DO LUNA;62820000;244;
75;72;1031;E.E.F.T.I. PADRE ABILIO MONTEIRO NETO;RUA JOAO BARBOSA LIMA 1074;CENTRO;62820000;315;
75;75;1112;E.E.F. DULCINEA GOMES DINIZ;VILA OLIMPICA, 336;CENTRO;62820000;337;
75;81;1139;E.E.F. DOM AURELIANO MATOS;BRITO;BRITO;62820000;306;
75;82;1120;E.E.I. CRISTINA SILVA COSTA;ALTO DO FERRÃO;ALTO DO FERRÃO;62820000;273;
75;104;1112;E.E.F. DULCINEA GOMES DINIZ;VILA OLIMPICA, 336;CENTRO;62820000;332;
75;105;1104;E.E.F. JOSE ELDER MENDONCA MOREIRA;ASSENTAMENTO TOME AFONSO;TOME AFONSO;62820000;254;
75;113;1139;E.E.F. DOM AURELIANO MATOS;BRITO;BRITO;62820000;298;
75;116;1112;E.E.F. DULCINEA GOMES DINIZ;VILA OLIMPICA, 336;CENTRO;62820000;331;
75;117;1163;ESCOLA MARIA VIANA BARBOSA;BAIXO GIQUI;BAIXO GIQUI;62820000;161;
75;137;1031;E.E.F.T.I. PADRE ABILIO MONTEIRO NETO;RUA JOAO BARBOSA LIMA 1074;CENTRO;62820000;311;
75;139;1112;E.E.F. DULCINEA GOMES DINIZ;VILA OLIMPICA, 336;CENTRO;62820000;334;
