cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002216946;MARCONDES HERBSTER FERRAZ;MARCONDES FERRAZ;PT;NÃO ELEITO;MASCULINO;PREFEITO;60002216946.jpg
Prefeito;15;60002116548;ANTONIO FRANCISCO DE LIMA;TONTONHO DE ZÉ DE LIMA;MDB;ELEITO;MASCULINO;EMPRESÁRIO;60002116548.jpg
Vereador;10000;60002217297;ANTONIO VAGNESMON VIEIRA;BONET;REPUBLICANOS;SUPLENTE;MASCULINO;COMERCIANTE;60002217297.jpg
Vereador;10111;60002217304;MARIA ELIANA DA SILVA ALMEIDA;ELIANA DO EUGÊNIO;REPUBLICANOS;SUPLENTE;FEMININO;DONA DE CASA;60002217304.jpg
Vereador;10123;60002217300;FABRÍCIA OLINDA FEITOSA TEIXEIRA;FABRICIA OLINDA;REPUBLICANOS;ELEITO POR MÉDIA;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002217300.jpg
Vereador;10333;60002217299;APOENIO FLORENTINO TEIXEIRA DE SOUSA;APOENIO FLORENTINO;REPUBLICANOS;ELEITO POR QP;MASCULINO;AGRICULTOR;60002217299.jpg
Vereador;10444;60002217302;ERIMAR ALEXANDRE DE LIMA;MAZIM DO FELIPE;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002217302.jpg
Vereador;10666;60002217296;JOSÉ ILO FERNANDES DE OLIVEIRA;JOSÉ ILO;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002217296.jpg
Vereador;10888;60002217303;FRANCISCA PONTES DA SILVA;ROBERTA DA BARRINHA;REPUBLICANOS;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002217303.jpg
Vereador;10999;60002217301;ENEAS BARBOSA DE LIMA NETO;ENEAS NETO;REPUBLICANOS;SUPLENTE;MASCULINO;ARTESÃO;60002217301.jpg
