cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;11;60002117215;ANA AFIF MATEUS SARQUIS QUEIROZ;ANA AFIF QUEIROZ;PP;ELEITO;FEMININO;MÉDICO;60002117215.jpg
Prefeito;13;60002010663;CLEITON PEREIRA DA SILVA;PROFESSOR CLEITON;PT;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO ESTADUAL;60002010663.jpg
Prefeito;20;60002128568;ANA PAULA VILA REAL DANTAS;PAULINHA DANTAS;PODE;NÃO ELEITO;FEMININO;CONTADOR;60002128568.jpg
Vereador;10000;60001984041;MARIA LUZIANE DE OLIVEIRA SANTANA;LUZIANE DO MUCURA;REPUBLICANOS;NÃO ELEITO;FEMININO;COMERCIANTE;60001984041.jpg
Vereador;10111;60001984042;RAIMUNDA NONATA ALVES DA COSTA MACHADO;PROFESSORA NONATA COSTA;REPUBLICANOS;NÃO ELEITO;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60001984042.jpg
Vereador;10123;60001984044;PAULO SERGIO GOMES;PAULINHO PROMOÇÕES;REPUBLICANOS;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60001984044.jpg
Vereador;10222;60001984039;MICHAEL SULLYVAN DE PAULA LIMA;MICHAEL SULLYVAN;REPUBLICANOS;NÃO ELEITO;MASCULINO;COMERCIANTE;60001984039.jpg
Vereador;10333;60001984038;DAVID GARCÊS CRUZ;DAVID GARCÊS;REPUBLICANOS;NÃO ELEITO;MASCULINO;ADMINISTRADOR;60001984038.jpg
Vereador;10456;60001984043;RAIMUNDO GLADSON OLIVEIRA BEZERRA;GLEIDSON DA BOA AGUA;REPUBLICANOS;NÃO ELEITO;MASCULINO;COMERCIANTE;60001984043.jpg
Vereador;10555;60001984045;ADRIANA NOGUEIRA DA SILVA;PROFESSORA ADRIANA;REPUBLICANOS;NÃO ELEITO;FEMININO;DIGITADOR;60001984045.jpg
Vereador;10610;60001984037;FRANCISCO VALNIR SILVA;KINZINHO DO VOLMIR;REPUBLICANOS;NÃO ELEITO;MASCULINO;SECRETÁRIO,ESTENÓGRAFO,DATILÓGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUÍGRAF;60001984037.jpg
Vereador;10777;60001984036;PAULO CESAR DE SOUZA ALEXANDRE;PAULO DA JUDITE;REPUBLICANOS;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60001984036.jpg
Vereador;10789;60001984040;FLÁVIO GUILHERME FREIRE NOJOSA;FLÁVIO CASCAVELENSE;REPUBLICANOS;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60001984040.jpg
Vereador;10888;60002255747;MARIA LINDETE DA SILVA BARROSO;PROFESSORA LINDETE;REPUBLICANOS;NÃO ELEITO;FEMININO;ADMINISTRADOR;60002255747.jpeg
Vereador;11000;60002154146;JOSÉ FREITAS DOS SANTOS;FREITAS DA SAÚDE;PP;ELEITO POR QP;MASCULINO;VEREADOR;60002154146.jpg
Vereador;11111;60002154142;MARIA HELENA DE SOUSA MELO CORDEIRO;PASTORA HELENA CORDEIRO;PP;SUPLENTE;FEMININO;OUTROS;60002154142.jpg
Vereador;11123;60002154138;MARIA DALVINA OLIVEIRA DAMASCENO;DALVA DO MANGUINHOS;PP;SUPLENTE;FEMININO;OUTROS;60002154138.jpg
Vereador;11190;60002154141;MAGALY MUNIZ MORAIS DOS SANTOS;MAGALY MORAIS;PP;SUPLENTE;FEMININO;COMERCIANTE;60002154141.jpg
Vereador;11222;60002154137;SEBASTIÃO DE CASTRO UCHÔA;SEBASTIÃO UCHÔA;PP;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60002154137.jpg
