cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;10;60002163424;JOSE ANTUNIZIO DE BRITO;BRITINHO;REPUBLICANOS;ELEITO;MASCULINO;PREFEITO;60002163424.jpg
Prefeito;15;60002315651;EDILARDO EUFRASIO DA CRUZ;EDILARDO EUFRASIO;MDB;NÃO ELEITO;MASCULINO;COMERCIANTE;60002315651.jpg
Vereador;10000;60001915005;FABIO MESQUITA GONDIM;FABIO GONDIM;REPUBLICANOS;ELEITO POR QP;MASCULINO;OUTROS;60001915005.jpg
Vereador;10111;60001915001;MARIA FERNANDA LOPES DOS SANTOS;FERNANDA DO SINDICATO;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60001915001.jpg
Vereador;10123;60001915007;MARIA AURENICE BARRETO DE CASTRO;BRANCA BARRETO;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60001915007.jpg
Vereador;10222;60001915003;MARCOS ANTONIO MATOS TEIXEIRA;NEGO GALEGO;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60001915003.jpg
Vereador;10333;60001915000;MARIA IVONEIDE TEIXEIRA MOTA;PROFESSORA IVONEIDE;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60001915000.jpg
Vereador;10444;60001915006;FRANCISCO IVO DA SILVA;IVO GOMES;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60001915006.jpg
Vereador;10555;60001914999;ROGILSON OLIVEIRA BRANDÃO;ROGILSON BRANDÃO;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60001914999.jpg
Vereador;10777;60001915002;FRANCISCO DIEGO RODRIGUES VAZ NUNES;DIEGO VAZ;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60001915002.jpg
Vereador;10789;60001915008;MARIA REGINA SILVA BRITO;REGINA BRITO;REPUBLICANOS;ELEITO POR QP;FEMININO;OUTROS;60001915008.jpg
Vereador;10888;60001915004;ROQUE MATOS BRAGA;ROQUE MATOS;REPUBLICANOS;ELEITO POR QP;MASCULINO;OUTROS;60001915004.jpg
Vereador;10999;60001915009;RICARDO JULIO ALVES SILVA;RICARDO JULIO KADETE;REPUBLICANOS;ELEITO POR MÉDIA;MASCULINO;OUTROS;60001915009.jpg
Vereador;11000;60002315310;ANTONIO SILVAN MOTA MATOS;SILVAN MATOS;PP;SUPLENTE;MASCULINO;AGRICULTOR;60002315310.jpg
Vereador;11110;60002315318;FRANCISCO OTACILIO ALEXANDRE LOPES;FRANCISCO;PP;ELEITO POR QP;MASCULINO;AGRICULTOR;60002315318.jpg
Vereador;11111;60002315316;ALBERTO CRUZ MESQUITA;ALBERTO MESQUITA;PP;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002315316.jpg
Vereador;11222;60002315315;LUIS CARLOS ALMEIDA MOTA;LUIZ CARLOS;PP;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002315315.jpg
Vereador;11333;60002315313;ODAIR JOSE BARROSO FORTE;PROFESSOR ODAIR;PP;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002315313.jpg
Vereador;11444;60002315317;LEANDRO HOLANDA SANTANA;LEANDRO HOLANDA;PP;SUPLENTE;MASCULINO;AGRICULTOR;60002315317.jpg
Vereador;11777;60002315312;MARIANNE MATOS SILVA;MARIANNE MATOS;PP;SUPLENTE;FEMININO;AGRICULTOR;60002315312.jpg
Vereador;11888;60002315309;MARIA IVANETE BARBOSA SILVA;NETE BARBOSA;PP;SUPLENTE;FEMININO;PEDAGOGO;60002315309.jpg
Vereador;11999;60002315314;RITA DE CASSIA MOTA MOURA;RITA MOURA;PP;SUPLENTE;FEMININO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002315314.jpg
Vereador;12000;60001915086;JOYCE SOUSA DA SILVA MORAES;JOYCE MORAES;PDT;SUPLENTE;FEMININO;OUTROS;60001915086.jpg
Vereador;12111;60001915082;MARTA CLEIA MOTA ROSA;MARTA MOTA;PDT;SUPLENTE;FEMININO;OUTROS;60001915082.jpg
Vereador;12123;60001915083;LUIZ CARLOS MESQUITA OLIVEIRA;LUIZ DO JORGE ANDRÉ;PDT;SUPLENTE;MASCULINO;OUTROS;60001915083.jpg
Vereador;12222;60001915088;JOSE CLAUDIO GOMES RIBEIRO;CLAUDIO RIBEIRO;PDT;SUPLENTE;MASCULINO;OUTROS;60001915088.jpg
Vereador;12321;60001915081;JORGE SILVA MOTA NETO;JORGE MOTA;PDT;ELEITO POR QP;MASCULINO;OUTROS;60001915081.jpg
Vereador;12333;60001915084;ALZENIR SOUSA DOMINGOS;ALZENIR DA SAUDE;PDT;SUPLENTE;FEMININO;OUTROS;60001915084.jpg
Vereador;12345;60001915087;JUNIEL DAVID MATOS SOUSA;JUNIEL;PDT;SUPLENTE;MASCULINO;OUTROS;60001915087.jpg
Vereador;12444;60001915080;FRANCISCA OSANARIA OLIVEIRA;OSANARIA;PDT;SUPLENTE;FEMININO;OUTROS;60001915080.jpg
Vereador;12456;60001915085;ANTONIO CARLOS CRUZ SOUSA;NENEM DO MONTE;PDT;SUPLENTE;MASCULINO;OUTROS;60001915085.jpg
Vereador;12555;60001915079;GENOVINA MARIA DOS SANTOS TEIXEIRA;GENOVINA;PDT;SUPLENTE;FEMININO;OUTROS;60001915079.jpg
Vereador;13000;60002005733;FRANCISCO ROBERIO RODRIGUES FORTE;ROBERINHO DO CHORO;PT;SUPLENTE;MASCULINO;VEREADOR;60002005733.jpg
Vereador;13077;60002005735;FRANCISCO JULIMAR ABREU SOUSA;KIKO;PT;SUPLENTE;MASCULINO;PEDAGOGO;60002005735.jpg
Vereador;13113;60002005734;ANTONIA EUZENIR ANDRADE DA SILVA;TETÉ DO MONTE;PT;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002005734.jpg
Vereador;13123;60002005731;REGINALDO MENDES JUSTINO;REGINALDO JUSTINO;PT;SUPLENTE;MASCULINO;ENFERMEIRO;60002005731.jpg
Vereador;13333;60002005730;SILVIA LETICIA FORTE CAMELO;LETICIA CAMELO;PT;ELEITO POR QP;FEMININO;VEREADOR;60002005730.jpg
Vereador;13456;60002005732;FRANCISCO ERIVALDO TELES DE SOUSA;ERIVALDO SHOW;PT;ELEITO POR MÉDIA;MASCULINO;AGRICULTOR;60002005732.jpg
Vereador;15000;60002315656;FRANCISCO VALMAR MOTA BERNARDO;VALMAR BERNARDO;MDB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002315656.jpg
Vereador;15013;60002315654;JOÃO BATISTA MACIEL DA SILVA;JOÃO NONATO;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002315654.jpg
Vereador;15019;60002315658;ADAILTON ANDRADE ARAÚJO;DEZENOVE;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002315658.jpg
Vereador;15111;60002315653;ELIZANGELA FARIAS DOS SANTOS MARTINS;ELEZANGELA FARIAS;MDB;SUPLENTE;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002315653.jpg
Vereador;15123;60002315652;ANTONIA HELOIDE ESTEVAM RODRIGUES;HELOIDE;MDB;SUPLENTE;FEMININO;COMERCIANTE;60002315652.jpg
Vereador;15321;60002315660;ANTONIO GERLANO DA SILVA;CABELUDO;MDB;ELEITO POR MÉDIA;MASCULINO;EMPRESÁRIO;60002315660.jpg
Vereador;15555;60002315661;JOSÉ ROBERTO EUFRASIO DA CRUZ;BETÃO;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002315661.jpg
Vereador;15678;60002315657;RICARDO MACIEL DE SOUSA;RICARDO TAXISTA;MDB;SUPLENTE;MASCULINO;TAXISTA;60002315657.jpg
Vereador;15700;60002315659;FRANCISCA VILMA VIANA RODRIGUES;VILMA VIANA;MDB;SUPLENTE;FEMININO;AGRICULTOR;60002315659.jpg
Vereador;15777;60002315655;JOSÉ VALTER MESQUITA BRANDÃO;ZÉ EMÍLIA;MDB;SUPLENTE;MASCULINO;AGRICULTOR;60002315655.jpg
Vereador;44000;60001915066;LUIS WELLIGTON ARAUJO CRUZ;LUIZINHO CRUZ;UNIÃO;SUPLENTE;MASCULINO;AGRICULTOR;60001915066.jpg
Vereador;44044;60001915068;ANTONIA TATIANA NASCIMENTO DA SILVA;TATIANA FARIAS;UNIÃO;SUPLENTE;FEMININO;OUTROS;60001915068.jpg
Vereador;44111;60001915070;FRANCISCO JOSE BRASILEIRO LADISLAU;DEDE BRASILEIRO;UNIÃO;ELEITO POR QP;MASCULINO;OUTROS;60001915070.jpg
Vereador;44123;60001915074;ANTONIO VALDEMIR EUFRASIO DA SILVA;VALDEMIR EUFRÁSIO;UNIÃO;SUPLENTE;MASCULINO;OUTROS;60001915074.jpg
Vereador;44222;60001915069;MARIA IVONEIDE BARROSO PINTO;IVONEIDE FORTE;UNIÃO;SUPLENTE;FEMININO;OUTROS;60001915069.jpg
Vereador;44333;60001915072;ADRIANA BARRETO TEIXEIRA;ADRIANA BARRETO;UNIÃO;SUPLENTE;FEMININO;OUTROS;60001915072.jpg
Vereador;44444;60001915073;LUIZ ANDRÉ COELHO;NETO DO COSMO;UNIÃO;SUPLENTE;MASCULINO;AGRICULTOR;60001915073.jpg
Vereador;44555;60001915071;ANTONIO ORLEANS BARBOSA SOUSA;ORLEANS BARBOSA;UNIÃO;SUPLENTE;MASCULINO;OUTROS;60001915071.jpg
Vereador;44777;60001915065;FRANCISCO ADRIANO BEZERRA;ADRIANO BEZERRA;UNIÃO;ELEITO POR QP;MASCULINO;OUTROS;60001915065.jpg
Vereador;44888;60001915067;RAIMUNDO NONATO MARINHO DOS SANTOS;RAIMUNDO SANTOS;UNIÃO;SUPLENTE;MASCULINO;COMERCIANTE;60001915067.jpg
