zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
41;38;1899;CMEI DE ALFABETIZAÇÃO E LETRAMENTO MARIA MIRANDA GOMES;AVENIDA GABRIEL AGUIAR FILHO;CENTRO-SEDE;62610000;232;
41;39;1422;ESCOLA MUNICIPAL SAO PEDRO;RUA JOSE BARROSO VALENTE SN;CENTRO-SEDE;62610000;326;
41;41;1082;ESCOLA DE ENSINO FUNDAMENTAL DE TEMPO INTEGRAL LUIZA DA SILVA MOTA;RETIRO CAXITORE;RETIRO CAXITORE;62610000;251;
41;42;1082;ESCOLA DE ENSINO FUNDAMENTAL DE TEMPO INTEGRAL LUIZA DA SILVA MOTA;RETIRO CAXITORE;RETIRO CAXITORE;62610000;262;
41;62;1163;ESCOLA DE ENSINO MÉDIO DEPUTADO FERNANDO MOTA;RUA ALFREDO PINTO DE MESQUITA;CENTRO-SEDE;62610000;332;
41;63;1163;ESCOLA DE ENSINO MÉDIO DEPUTADO FERNANDO MOTA;RUA ALFREDO PINTO DE MESQUITA;CENTRO-SEDE;62610000;333;
41;64;1171;ESCOLA MUNICIPAL SANT'ANA;RIACHO DAS PEDRAS;RIACHO DAS PEDRAS;62610000;316;
41;66;1392;ESCOLA MUNICIPAL JOSE MOREIRA CRUZ;SAO BENTO;SAO BENTO;62610000;345;96
41;67;1643;ESCOLA MUNICIPAL MAMEDE BARROSO;BOA ACAO;BOA ACAO;62610000;324;177,187
41;68;1228;ESCOLA MUNICIPAL JOAQUIM ANTONIO PATRICIO;CAICARA I;CAICARA I;62610000;221;
41;81;1082;ESCOLA DE ENSINO FUNDAMENTAL DE TEMPO INTEGRAL LUIZA DA SILVA MOTA;RETIRO CAXITORE;RETIRO CAXITORE;62610000;262;
41;82;1082;ESCOLA DE ENSINO FUNDAMENTAL DE TEMPO INTEGRAL LUIZA DA SILVA MOTA;RETIRO CAXITORE;RETIRO CAXITORE;62610000;254;
41;83;1333;ESCOLA MUNICIPAL SAO JOAO BATISTA;VERTENTES;VERTENTES;62610000;344;
41;84;1163;ESCOLA DE ENSINO MÉDIO DEPUTADO FERNANDO MOTA;RUA ALFREDO PINTO DE MESQUITA;CENTRO-SEDE;62610000;333;
41;95;1392;ESCOLA MUNICIPAL JOSE MOREIRA CRUZ;SAO BENTO;SAO BENTO;62610000;175;
41;97;1406;ESCOLA MUNICIPAL JOAQUIM CHAGAS BARRETO;MONTE CARMELO;MONTE CARMELO;62610000;271;
41;99;1422;ESCOLA MUNICIPAL SAO PEDRO;RUA JOSE BARROSO VALENTE SN;CENTRO-SEDE;62610000;325;
41;100;1422;ESCOLA MUNICIPAL SAO PEDRO;RUA JOSE BARROSO VALENTE SN;CENTRO-SEDE;62610000;323;
41;101;1422;ESCOLA MUNICIPAL SAO PEDRO;RUA JOSE BARROSO VALENTE SN;CENTRO-SEDE;62610000;328;
