zona;secao;cargo;numero;votos
12;176;5;700;32
12;122;6;1251;2
12;18;7;13222;24
12;139;7;95;10
12;30;6;1533;2
12;112;6;1222;1
12;112;6;1234;6
12;32;7;11444;1
12;34;7;96;4
12;172;6;1313;1
12;120;6;1313;1
12;176;7;45333;1
12;27;3;96;4
12;18;7;12100;1
12;5;6;1222;1
12;145;6;7040;1
12;5;6;1234;8
12;1;7;15888;32
12;13;6;1333;1
12;170;6;1314;3
12;25;6;12;3
12;25;6;13;4
12;25;7;11;1
12;25;7;12;3
12;7;7;15222;2
12;176;6;5511;2
12;131;6;1522;9
12;136;6;2233;1
12;112;7;12100;2
12;145;7;45111;2
12;122;7;15151;1
12;1;6;1299;1
12;29;6;5588;5
12;4;6;1221;3
12;129;5;131;117
12;1;7;12222;87
12;171;6;2277;2
12;131;7;13123;1
12;11;6;1299;2
12;138;6;5044;1
12;1;7;95;10
12;26;6;1313;1
12;18;5;96;11
12;22;7;70007;1
12;6;7;15000;1
12;27;6;2299;69
12;139;7;13222;4
12;119;6;1123;1
12;27;7;55555;1
12;2;3;13;129
12;25;7;23192;2
12;171;6;5511;1
12;120;7;22777;2
12;31;3;12;12
12;129;7;33888;2
12;21;7;11444;2
12;31;7;22777;1
12;22;7;70369;2
12;19;6;1222;1
12;19;6;1234;3
12;19;6;4411;1
12;34;6;95;9
12;177;7;22222;6
12;170;7;12222;87
12;171;7;33200;2
12;22;6;1314;3
12;112;3;13;128
12;20;7;33777;1
12;4;6;1213;6
12;131;7;22022;1
12;4;7;70200;1
12;22;6;1292;7
12;119;5;96;26
12;172;3;95;7
12;138;6;5555;1
12;34;6;1522;11
12;177;6;1311;2
12;172;7;44444;1
12;19;7;45111;3
12;2;5;96;11
12;25;7;96;8
12;139;6;1299;4
12;26;7;13777;2
12;139;6;2288;3
12;171;6;4456;2
12;3;7;45111;2
12;177;7;44500;1
12;1;6;5588;1
12;131;3;12;5
12;177;7;12222;84
12;139;6;96;8
12;136;6;1222;1
12;136;6;1234;2
12;26;7;22022;5
12;171;7;12;9
12;171;7;13;16
12;171;7;14;1
12;171;7;15;1
12;171;7;19;1
12;171;7;22;1
12;171;7;40;2
12;171;7;44;2
12;171;7;45;1
12;171;7;70;2
12;171;6;11;2
12;171;6;12;4
12;171;6;13;6
12;171;6;22;4
12;171;6;29;1
12;171;6;40;1
12;171;6;70;1
12;2;7;13222;1
12;20;6;3310;7
12;24;6;1588;2
12;24;6;96;4
12;18;6;1322;14
12;10;5;131;201
12;176;6;1292;1
12;129;6;1522;3
12;6;6;3310;6
12;7;6;96;8
12;2;6;1233;1
12;170;6;3310;5
12;120;6;4445;14
12;171;7;12100;10
12;19;6;5567;1
12;27;7;13131;1
12;18;6;95;9
12;22;7;33133;1
12;18;7;23;1
12;18;7;40;1
12;18;7;44;1
12;18;7;65;1
12;24;7;12114;1
12;145;6;4433;1
12;11;7;11444;2
12;8;7;12222;73
12;11;3;12;8
12;172;6;2244;4
12;19;7;22111;1
12;2;7;13333;4
12;4;6;1313;3
12;131;7;95;19
12;8;5;555;2
12;19;5;131;183
12;4;6;2288;1
12;34;6;5050;1
12;122;6;2299;72
12;35;7;22022;1
12;112;6;1522;4
12;31;7;13456;5
12;31;7;15888;29
12;138;7;12222;74
12;145;7;22556;2
12;27;6;11;1
12;27;6;12;1
12;27;6;13;3
12;27;7;13;14
12;27;7;15;1
12;27;7;18;1
12;27;7;22;2
12;27;7;44;1
12;4;7;22;3
12;4;7;11;2
12;4;7;12;2
12;4;7;13;20
12;4;7;44;1
12;4;7;45;1
12;4;7;70;1
12;11;6;5511;4
12;21;6;2233;1
12;8;7;13222;17
12;6;7;70070;1
12;26;6;1522;4
12;30;6;1234;9
12;7;7;13456;1
12;7;7;15888;18
12;26;7;12111;2
12;136;7;11444;4
12;18;6;2211;6
12;13;7;95;11
12;21;7;96;7
12;9;6;2200;5
12;5;3;12;5
