cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002394005;SHIRLIANE MOREIRA FERREIRA;SHIRLIANE FERREIRA;PT;NÃO ELEITO;FEMININO;COMERCIANTE;60002394005.jpg
Prefeito;40;60001945744;CHARLYNE CUNHA FREIRE;CHARLYNE DE ALCANTARAS;PSB;ELEITO;FEMININO;AGENTE ADMINISTRATIVO;60001945744.jpg
Vereador;13000;60002213496;FRANCISCO JOSE LIMA LEMOS;CHICO DO PEIXE;PT;SUPLENTE;MASCULINO;COMERCIANTE;60002213496.jpg
Vereador;13111;60002213497;JOSE MAURICIO CARVALHO;ZÉ MAURÍCIO;PT;ELEITO POR QP;MASCULINO;VEREADOR;60002213497.jpg
Vereador;13222;60002394006;VICENTE DE PAULO MACHADO LIMA;VICENTE DOS CORREIOS;PT;SUPLENTE;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002394006.jpg
Vereador;13333;60002213499;JUTELEIFER LEITAO FERREIRA;TELEIFÃO;PT;ELEITO POR MÉDIA;MASCULINO;COMERCIANTE;60002213499.jpg
Vereador;13777;60002213502;TAMIRES SENA SANTOS SILVA;TAMIRES SENA;PT;SUPLENTE;FEMININO;OUTROS;60002213502.jpg
Vereador;13888;60002213503;MARIA MARCILANE SOUSA FONTENELE;MARCILANE;PT;SUPLENTE;FEMININO;DONA DE CASA;60002213503.jpg
Vereador;13999;60002213500;SOCORRO MARIA COSTA DE PAULO DOS ANJOS;SOCORRINHA DA FARMACIA;PT;SUPLENTE;FEMININO;ENFERMEIRO;60002213500.jpg
Vereador;40000;60001962538;FRANCISCO ALEXANDRE ALVES MONTEIRO;ALEXANDRE DO BOMFIM;PSB;ELEITO POR QP;MASCULINO;EMPRESÁRIO;60001962538.jpg
Vereador;40111;60001962541;ANTONIO AIRTON ALBUQUERQUE;AIRTON DA CARMOLANDIA;PSB;ELEITO POR QP;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;60001962541.jpg
Vereador;40123;60001962534;MURILO CARVALHO BARBOSA;MURILO CARVALHO;PSB;ELEITO POR QP;MASCULINO;COMERCIANTE;60001962534.jpg
Vereador;40222;60001962532;DIENE SOUSA FREIRE;DIENE DA SANTA ROSA;PSB;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60001962532.jpg
Vereador;40333;60001962537;JOHN OLIVEIRA ALBUQUERQUE;JOHN DA VENTURA;PSB;SUPLENTE;MASCULINO;AGENTE DE SAÚDE E SANITARISTA;60001962537.jpg
Vereador;40444;60001962535;KARLENIELE MUNIZ MOREIRA MARTINS;PROFESSORA KARLENIELE;PSB;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60001962535.jpg
Vereador;40555;60001962536;ANTONIO ARTEIRO XIMENES FILHO;JUNIOR BALEIA;PSB;ELEITO POR QP;MASCULINO;COMERCIANTE;60001962536.jpg
Vereador;40678;60001962539;JOSE CUNHA FREIRE;ZE DO JOAO LUIS;PSB;SUPLENTE;MASCULINO;COMERCIANTE;60001962539.jpg
Vereador;40777;60001962540;CLEUVILANDIA MENEZES COSTA MACHADO;CLEUVILANDIA;PSB;ELEITO POR QP;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60001962540.jpg
Vereador;40999;60001962533;MANOEL FREIRE ALBUQUERQUE;MANOEL ALBUQUERQUE;PSB;ELEITO POR QP;MASCULINO;COMERCIANTE;60001962533.jpg
Vereador;43123;60002213501;ONOFRE ALVES DA COSTA;ONOFRE AMORZINHO;PV;SUPLENTE;MASCULINO;AGRICULTOR;60002213501.jpg
Vereador;43333;60002213498;EDSON LOPES DA SILVA;IRMÃO EDSOM DAS FRUTAS;PV;ELEITO POR QP;MASCULINO;AGRICULTOR;60002213498.jpg
Vereador;43444;60002213494;GERLANDIA MARIA LOPES;GIRLANDIA SERGINO;PV;SUPLENTE;FEMININO;VEREADOR;60002213494.jpg
